funcid,dim,milestone,error
11,30,1,7.207587e+03
11,30,2,6.577065e+03
11,30,3,4.344747e+03
11,30,5,2.252136e+03
11,30,10,1.266865e+03
11,30,20,6.504203e+02
11,30,30,4.579160e+02
11,30,40,3.449131e+02
11,30,50,2.732285e+02
11,30,60,2.362613e+02
11,30,70,2.195485e+02
11,30,80,2.107027e+02
11,30,90,2.057805e+02
11,30,100,2.028584e+02
11,30,1,3.856443e+03
11,30,2,3.799668e+03
11,30,3,2.337254e+03
11,30,5,2.003698e+03
11,30,10,1.008700e+03
11,30,20,5.011069e+02
11,30,30,3.165428e+02
11,30,40,2.375633e+02
11,30,50,1.869447e+02
11,30,60,1.611257e+02
11,30,70,1.464297e+02
11,30,80,1.398969e+02
11,30,90,1.356239e+02
11,30,100,1.316825e+02
11,30,1,4.778924e+03
11,30,2,4.737467e+03
11,30,3,2.744295e+03
11,30,5,1.988526e+03
11,30,10,1.276788e+03
11,30,20,6.504780e+02
11,30,30,4.164925e+02
11,30,40,3.207474e+02
11,30,50,2.660166e+02
11,30,60,2.311012e+02
11,30,70,2.129491e+02
11,30,80,2.080316e+02
11,30,90,2.041734e+02
11,30,100,2.013459e+02
11,30,1,5.315453e+03
11,30,2,5.117808e+03
11,30,3,3.034847e+03
11,30,5,2.277453e+03
11,30,10,1.244110e+03
11,30,20,5.553415e+02
11,30,30,2.639743e+02
11,30,40,1.717733e+02
11,30,50,1.319607e+02
11,30,60,1.063648e+02
11,30,70,9.116771e+01
11,30,80,8.215148e+01
11,30,90,7.648519e+01
11,30,100,7.359511e+01
11,30,1,6.188286e+03
11,30,2,6.136091e+03
11,30,3,2.284853e+03
11,30,5,1.868089e+03
11,30,10,1.119062e+03
11,30,20,6.347903e+02
11,30,30,4.125237e+02
11,30,40,2.993188e+02
11,30,50,2.323674e+02
11,30,60,1.992080e+02
11,30,70,1.864794e+02
11,30,80,1.823848e+02
11,30,90,1.810018e+02
11,30,100,1.803979e+02
11,30,1,9.258095e+03
11,30,2,8.634602e+03
11,30,3,5.155540e+03
11,30,5,3.502629e+03
11,30,10,1.794514e+03
11,30,20,6.559584e+02
11,30,30,4.052050e+02
11,30,40,3.097576e+02
11,30,50,2.422078e+02
11,30,60,2.046552e+02
11,30,70,1.814589e+02
11,30,80,1.693466e+02
11,30,90,1.624830e+02
11,30,100,1.588924e+02
11,30,1,3.705274e+03
11,30,2,3.683194e+03
11,30,3,3.033661e+03
11,30,5,2.182686e+03
11,30,10,1.051237e+03
11,30,20,4.702441e+02
11,30,30,2.679864e+02
11,30,40,1.836637e+02
11,30,50,1.415767e+02
11,30,60,1.227364e+02
11,30,70,1.131878e+02
11,30,80,1.047719e+02
11,30,90,9.806134e+01
11,30,100,9.173548e+01
11,30,1,8.478098e+03
11,30,2,8.442995e+03
11,30,3,4.385096e+03
11,30,5,3.780055e+03
11,30,10,1.935388e+03
11,30,20,7.326849e+02
11,30,30,4.040400e+02
11,30,40,2.561534e+02
11,30,50,2.002480e+02
11,30,60,1.557368e+02
11,30,70,1.332461e+02
11,30,80,1.198285e+02
11,30,90,1.135886e+02
11,30,100,1.110536e+02
11,30,1,7.998692e+03
11,30,2,7.030935e+03
11,30,3,4.656402e+03
11,30,5,1.383324e+03
11,30,10,8.842709e+02
11,30,20,4.947783e+02
11,30,30,3.393847e+02
11,30,40,2.691701e+02
11,30,50,2.208145e+02
11,30,60,1.968263e+02
11,30,70,1.816554e+02
11,30,80,1.715576e+02
11,30,90,1.653427e+02
11,30,100,1.614029e+02
11,30,1,5.698488e+03
11,30,2,5.352949e+03
11,30,3,4.230208e+03
11,30,5,3.062748e+03
11,30,10,1.613859e+03
11,30,20,6.295059e+02
11,30,30,3.585062e+02
11,30,40,2.413051e+02
11,30,50,1.913316e+02
11,30,60,1.677948e+02
11,30,70,1.574172e+02
11,30,80,1.516767e+02
11,30,90,1.447849e+02
11,30,100,1.390512e+02
