funcid,dim,milestone,error
4,10,1,2.445450e+02
4,10,2,1.991213e+02
4,10,3,1.961499e+02
4,10,5,1.948288e+02
4,10,10,1.011916e+02
4,10,20,7.974481e+01
4,10,30,7.531657e+01
4,10,40,7.225890e+01
4,10,50,6.663540e+01
4,10,60,5.524044e+01
4,10,70,3.102607e+01
4,10,80,6.707934e+00
4,10,90,9.560533e-01
4,10,100,3.432386e-01
4,10,1,1.250528e+02
4,10,2,6.948559e+01
4,10,3,6.502274e+01
4,10,5,6.399955e+01
4,10,10,8.876658e+00
4,10,20,6.393031e+00
4,10,30,6.152320e+00
4,10,40,5.958959e+00
4,10,50,5.779535e+00
4,10,60,5.595753e+00
4,10,70,5.407123e+00
4,10,80,5.239697e+00
4,10,90,5.066889e+00
4,10,100,4.917221e+00
4,10,1,6.153034e+01
4,10,2,2.543216e+01
4,10,3,2.382617e+01
4,10,5,2.351890e+01
4,10,10,7.207751e+00
4,10,20,6.255161e+00
4,10,30,6.083011e+00
4,10,40,5.852952e+00
4,10,50,5.702984e+00
4,10,60,5.539671e+00
4,10,70,5.338426e+00
4,10,80,5.175255e+00
4,10,90,5.001285e+00
4,10,100,4.838789e+00
4,10,1,1.319101e+02
4,10,2,8.052470e+01
4,10,3,7.672510e+01
4,10,5,7.572497e+01
4,10,10,9.016978e+00
4,10,20,7.268288e+00
4,10,30,7.051667e+00
4,10,40,6.804121e+00
4,10,50,6.587002e+00
4,10,60,6.365704e+00
4,10,70,6.186406e+00
4,10,80,5.981095e+00
4,10,90,5.774001e+00
4,10,100,5.610066e+00
4,10,1,1.609785e+02
4,10,2,8.946257e+01
4,10,3,8.457466e+01
4,10,5,8.403669e+01
4,10,10,2.652842e+01
4,10,20,5.189549e+00
4,10,30,4.986111e+00
4,10,40,4.834424e+00
4,10,50,4.657320e+00
4,10,60,4.524597e+00
4,10,70,4.359071e+00
4,10,80,4.214762e+00
4,10,90,4.074150e+00
4,10,100,3.916938e+00
4,10,1,9.352863e+01
4,10,2,4.979398e+01
4,10,3,4.773229e+01
4,10,5,4.740072e+01
4,10,10,1.726025e+01
4,10,20,7.103865e+00
4,10,30,6.903877e+00
4,10,40,6.667941e+00
4,10,50,6.491855e+00
4,10,60,6.259454e+00
4,10,70,6.035112e+00
4,10,80,5.872337e+00
4,10,90,5.692692e+00
4,10,100,5.509549e+00
4,10,1,2.199323e+02
4,10,2,1.505251e+02
4,10,3,1.436211e+02
4,10,5,1.428734e+02
4,10,10,5.549626e+01
4,10,20,1.472901e+01
4,10,30,5.228703e+00
4,10,40,5.037411e+00
4,10,50,4.873089e+00
4,10,60,4.686888e+00
4,10,70,4.518797e+00
4,10,80,4.360360e+00
4,10,90,4.203650e+00
4,10,100,4.057502e+00
4,10,1,1.260054e+02
4,10,2,7.967254e+01
4,10,3,7.537354e+01
4,10,5,7.406169e+01
4,10,10,1.304188e+01
4,10,20,6.553680e+00
4,10,30,6.315011e+00
4,10,40,6.177371e+00
4,10,50,5.947999e+00
4,10,60,5.780687e+00
4,10,70,5.643127e+00
4,10,80,5.449811e+00
4,10,90,5.298213e+00
4,10,100,5.127357e+00
4,10,1,1.982057e+02
4,10,2,1.182635e+02
4,10,3,1.128217e+02
4,10,5,1.115727e+02
4,10,10,2.962129e+01
4,10,20,6.606437e+00
4,10,30,6.426427e+00
4,10,40,6.216930e+00
4,10,50,5.994014e+00
4,10,60,5.820227e+00
4,10,70,5.645600e+00
4,10,80,5.485026e+00
4,10,90,5.301548e+00
4,10,100,5.096409e+00
4,10,1,9.891764e+01
4,10,2,4.196308e+01
4,10,3,3.835488e+01
4,10,5,2.920180e+01
4,10,10,6.202936e+00
4,10,20,4.095179e+00
4,10,30,3.927915e+00
4,10,40,3.787326e+00
4,10,50,3.632385e+00
4,10,60,3.479914e+00
4,10,70,3.305338e+00
4,10,80,3.135050e+00
4,10,90,2.983731e+00
4,10,100,2.818301e+00
