funcid,dim,milestone,error
17,30,1,5.844403e+02
17,30,2,5.443470e+02
17,30,3,5.067982e+02
17,30,5,4.872041e+02
17,30,10,4.754663e+02
17,30,20,4.698601e+02
17,30,30,4.689355e+02
17,30,40,4.675996e+02
17,30,50,4.675996e+02
17,30,60,4.660725e+02
17,30,70,4.643103e+02
17,30,80,4.638268e+02
17,30,90,4.620749e+02
17,30,100,4.600958e+02
17,30,1,9.573645e+02
17,30,2,9.295113e+02
17,30,3,9.175917e+02
17,30,5,9.101161e+02
17,30,10,8.878382e+02
17,30,20,8.793953e+02
17,30,30,8.733606e+02
17,30,40,8.666479e+02
17,30,50,8.631917e+02
17,30,60,8.586379e+02
17,30,70,8.569221e+02
17,30,80,8.557081e+02
17,30,90,6.939881e+02
17,30,100,5.458671e+02
17,30,1,1.024400e+03
17,30,2,7.365292e+02
17,30,3,7.234638e+02
17,30,5,7.084368e+02
17,30,10,6.960863e+02
17,30,20,6.802871e+02
17,30,30,6.768623e+02
17,30,40,6.728686e+02
17,30,50,6.717978e+02
17,30,60,6.628442e+02
17,30,70,6.596702e+02
17,30,80,6.575349e+02
17,30,90,6.558586e+02
17,30,100,6.540401e+02
17,30,1,1.363579e+03
17,30,2,1.363579e+03
17,30,3,1.363579e+03
17,30,5,1.352920e+03
17,30,10,8.427614e+02
17,30,20,7.646060e+02
17,30,30,7.443273e+02
17,30,40,7.401240e+02
17,30,50,7.370915e+02
17,30,60,7.335318e+02
17,30,70,7.302987e+02
17,30,80,5.834229e+02
17,30,90,5.755919e+02
17,30,100,5.739685e+02
17,30,1,8.790444e+02
17,30,2,8.617364e+02
17,30,3,7.376986e+02
17,30,5,7.247008e+02
17,30,10,7.034600e+02
17,30,20,6.842133e+02
17,30,30,6.807395e+02
17,30,40,6.741655e+02
17,30,50,6.704111e+02
17,30,60,6.694836e+02
17,30,70,6.679834e+02
17,30,80,6.661639e+02
17,30,90,6.640068e+02
17,30,100,6.634988e+02
17,30,1,9.955396e+02
17,30,2,9.849795e+02
17,30,3,7.409395e+02
17,30,5,7.336488e+02
17,30,10,7.215988e+02
17,30,20,7.087824e+02
17,30,30,6.971329e+02
17,30,40,4.164985e+02
17,30,50,1.801785e+02
17,30,60,1.589418e+02
17,30,70,1.526808e+02
17,30,80,1.292131e+02
17,30,90,1.225571e+02
17,30,100,1.151275e+02
17,30,1,7.287147e+02
17,30,2,6.965281e+02
17,30,3,6.924045e+02
17,30,5,6.858129e+02
17,30,10,6.750576e+02
17,30,20,6.688337e+02
17,30,30,6.671170e+02
17,30,40,6.643947e+02
17,30,50,6.613517e+02
17,30,60,6.598325e+02
17,30,70,6.583568e+02
17,30,80,6.567660e+02
17,30,90,6.553487e+02
17,30,100,6.533528e+02
17,30,1,1.021247e+03
17,30,2,9.900818e+02
17,30,3,7.466243e+02
17,30,5,7.345457e+02
17,30,10,7.234368e+02
17,30,20,7.206089e+02
17,30,30,7.126877e+02
17,30,40,7.116629e+02
17,30,50,7.103224e+02
17,30,60,7.098443e+02
17,30,70,7.097030e+02
17,30,80,7.096329e+02
17,30,90,3.217392e+02
17,30,100,2.646402e+02
17,30,1,8.257561e+02
17,30,2,7.911513e+02
17,30,3,4.246886e+02
17,30,5,4.021276e+02
17,30,10,3.947163e+02
17,30,20,3.877525e+02
17,30,30,3.848400e+02
17,30,40,3.798283e+02
17,30,50,3.683757e+02
17,30,60,3.465836e+02
17,30,70,3.249570e+02
17,30,80,3.196112e+02
17,30,90,3.159255e+02
17,30,100,3.142013e+02
17,30,1,8.439161e+02
17,30,2,6.230558e+02
17,30,3,6.005998e+02
17,30,5,5.884186e+02
17,30,10,5.839471e+02
17,30,20,5.681130e+02
17,30,30,5.534523e+02
17,30,40,5.497219e+02
17,30,50,5.476869e+02
17,30,60,5.465270e+02
17,30,70,5.449999e+02
17,30,80,5.372267e+02
17,30,90,5.337886e+02
17,30,100,5.332481e+02
