funcid,dim,milestone,error
19,30,1,2.094966e+05
19,30,2,1.453074e+05
19,30,3,1.453074e+05
19,30,5,1.383787e+05
19,30,10,1.302282e+05
19,30,20,1.173395e+05
19,30,30,1.106424e+05
19,30,40,1.081913e+05
19,30,50,1.033981e+05
19,30,60,9.886856e+04
19,30,70,9.625412e+04
19,30,80,9.438980e+04
19,30,90,8.970786e+04
19,30,100,8.233198e+04
19,30,1,1.107060e+05
19,30,2,3.727651e+04
19,30,3,3.718767e+04
19,30,5,3.704714e+04
19,30,10,3.662330e+04
19,30,20,3.634251e+04
19,30,30,3.578591e+04
19,30,40,3.548320e+04
19,30,50,3.538154e+04
19,30,60,3.421091e+04
19,30,70,3.400544e+04
19,30,80,3.353980e+04
19,30,90,3.272327e+04
19,30,100,3.247035e+04
19,30,1,1.581755e+06
19,30,2,8.228307e+05
19,30,3,7.107525e+05
19,30,5,6.564548e+05
19,30,10,5.488266e+05
19,30,20,4.359930e+05
19,30,30,2.709172e+05
19,30,40,1.619837e+05
19,30,50,1.270899e+05
19,30,60,1.196433e+05
19,30,70,1.118879e+05
19,30,80,9.708939e+04
19,30,90,9.016084e+04
19,30,100,5.360401e+04
19,30,1,1.685291e+06
19,30,2,4.914547e+05
19,30,3,4.675248e+05
19,30,5,4.565159e+05
19,30,10,4.156027e+05
19,30,20,3.328255e+05
19,30,30,2.134505e+05
19,30,40,1.291002e+05
19,30,50,8.843678e+04
19,30,60,7.264988e+04
19,30,70,5.647664e+04
19,30,80,4.297960e+04
19,30,90,3.680497e+04
19,30,100,3.607338e+04
19,30,1,5.273266e+06
19,30,2,4.311536e+06
19,30,3,4.196033e+06
19,30,5,3.706696e+06
19,30,10,2.917162e+06
19,30,20,1.819338e+06
19,30,30,1.294501e+06
19,30,40,9.419272e+05
19,30,50,7.026385e+05
19,30,60,4.630634e+05
19,30,70,3.769001e+05
19,30,80,2.981133e+05
19,30,90,2.477959e+05
19,30,100,1.947877e+05
19,30,1,2.195045e+06
19,30,2,1.901723e+06
19,30,3,1.837157e+06
19,30,5,1.723979e+06
19,30,10,1.497781e+06
19,30,20,1.211488e+06
19,30,30,9.900152e+05
19,30,40,7.719660e+05
19,30,50,6.036069e+05
19,30,60,4.829108e+05
19,30,70,4.052952e+05
19,30,80,2.952124e+05
19,30,90,2.771468e+05
19,30,100,2.574006e+05
19,30,1,1.657453e+06
19,30,2,4.555460e+05
19,30,3,4.522094e+05
19,30,5,4.372439e+05
19,30,10,4.130881e+05
19,30,20,3.700537e+05
19,30,30,3.321648e+05
19,30,40,3.138942e+05
19,30,50,2.623727e+05
19,30,60,2.450711e+05
19,30,70,2.265769e+05
19,30,80,1.909717e+05
19,30,90,1.742008e+05
19,30,100,1.514245e+05
19,30,1,3.368678e+05
19,30,2,2.616187e+05
19,30,3,2.573417e+05
19,30,5,2.120900e+05
19,30,10,2.059129e+05
19,30,20,1.787360e+05
19,30,30,1.565736e+05
19,30,40,1.451986e+05
19,30,50,1.286350e+05
19,30,60,1.183439e+05
19,30,70,1.078600e+05
19,30,80,1.018147e+05
19,30,90,9.892630e+04
19,30,100,9.463834e+04
19,30,1,8.884522e+05
19,30,2,6.492018e+05
19,30,3,7.465062e+04
19,30,5,7.069782e+04
19,30,10,6.935989e+04
19,30,20,6.739434e+04
19,30,30,6.041867e+04
19,30,40,5.848616e+04
19,30,50,5.456950e+04
19,30,60,5.258702e+04
19,30,70,5.170261e+04
19,30,80,5.032219e+04
19,30,90,4.799073e+04
19,30,100,4.637154e+04
19,30,1,4.146162e+06
19,30,2,3.680980e+06
19,30,3,3.471824e+06
19,30,5,3.215471e+06
19,30,10,2.356890e+06
19,30,20,1.254613e+06
19,30,30,9.469272e+05
19,30,40,7.674718e+05
19,30,50,6.360444e+05
19,30,60,5.264676e+05
19,30,70,4.329911e+05
19,30,80,3.965688e+05
19,30,90,3.172982e+05
19,30,100,2.249738e+05
