funcid,dim,milestone,error
16,30,1,2.346264e+03
16,30,2,2.335367e+03
16,30,3,1.717036e+03
16,30,5,1.666488e+03
16,30,10,1.607806e+03
16,30,20,1.531792e+03
16,30,30,1.489802e+03
16,30,40,1.465608e+03
16,30,50,1.448256e+03
16,30,60,1.435706e+03
16,30,70,1.424196e+03
16,30,80,1.413969e+03
16,30,90,1.403487e+03
16,30,100,1.394414e+03
16,30,1,2.170553e+03
16,30,2,2.130715e+03
16,30,3,1.689801e+03
16,30,5,1.619752e+03
16,30,10,1.576571e+03
16,30,20,1.516050e+03
16,30,30,1.488433e+03
16,30,40,1.471001e+03
16,30,50,1.457727e+03
16,30,60,1.444906e+03
16,30,70,1.434637e+03
16,30,80,1.423603e+03
16,30,90,1.414408e+03
16,30,100,1.405713e+03
16,30,1,2.378402e+03
16,30,2,2.330139e+03
16,30,3,1.982099e+03
16,30,5,1.939155e+03
16,30,10,1.884603e+03
16,30,20,1.824854e+03
16,30,30,1.789519e+03
16,30,40,1.769800e+03
16,30,50,1.754886e+03
16,30,60,1.744372e+03
16,30,70,1.734674e+03
16,30,80,1.725646e+03
16,30,90,1.716838e+03
16,30,100,1.708819e+03
16,30,1,1.946065e+03
16,30,2,1.553888e+03
16,30,3,1.533783e+03
16,30,5,1.487478e+03
16,30,10,1.435860e+03
16,30,20,1.396783e+03
16,30,30,1.379241e+03
16,30,40,1.370480e+03
16,30,50,1.365022e+03
16,30,60,1.361694e+03
16,30,70,1.359039e+03
16,30,80,1.356493e+03
16,30,90,1.354518e+03
16,30,100,1.352768e+03
16,30,1,1.964200e+03
16,30,2,1.964200e+03
16,30,3,1.964200e+03
16,30,5,1.964200e+03
16,30,10,1.174584e+03
16,30,20,1.123757e+03
16,30,30,1.096656e+03
16,30,40,1.079238e+03
16,30,50,1.066370e+03
16,30,60,1.055939e+03
16,30,70,1.047397e+03
16,30,80,1.039608e+03
16,30,90,1.033594e+03
16,30,100,1.026939e+03
16,30,1,2.653430e+03
16,30,2,2.474049e+03
16,30,3,2.378341e+03
16,30,5,2.211949e+03
16,30,10,2.102497e+03
16,30,20,2.036040e+03
16,30,30,1.975298e+03
16,30,40,1.958588e+03
16,30,50,1.900077e+03
16,30,60,1.882101e+03
16,30,70,1.867585e+03
16,30,80,1.856228e+03
16,30,90,1.816426e+03
16,30,100,1.805338e+03
16,30,1,2.239859e+03
16,30,2,2.239859e+03
16,30,3,2.239859e+03
16,30,5,2.065749e+03
16,30,10,1.086745e+03
16,30,20,1.058040e+03
16,30,30,1.038193e+03
16,30,40,1.023721e+03
16,30,50,1.012353e+03
16,30,60,1.003444e+03
16,30,70,9.962242e+02
16,30,80,9.901678e+02
16,30,90,9.857664e+02
16,30,100,9.822093e+02
16,30,1,2.460836e+03
16,30,2,2.311197e+03
16,30,3,1.680963e+03
16,30,5,1.596538e+03
16,30,10,1.514200e+03
16,30,20,1.410869e+03
16,30,30,1.364278e+03
16,30,40,1.343532e+03
16,30,50,1.331643e+03
16,30,60,1.324084e+03
16,30,70,1.316941e+03
16,30,80,1.310883e+03
16,30,90,1.305212e+03
16,30,100,1.300331e+03
16,30,1,2.585901e+03
16,30,2,2.585901e+03
16,30,3,2.585901e+03
16,30,5,2.585901e+03
16,30,10,1.934863e+03
16,30,20,1.775839e+03
16,30,30,1.699743e+03
16,30,40,1.697816e+03
16,30,50,1.685781e+03
16,30,60,1.672736e+03
16,30,70,1.660271e+03
16,30,80,1.643044e+03
16,30,90,1.629400e+03
16,30,100,1.621734e+03
16,30,1,2.549415e+03
16,30,2,2.549415e+03
16,30,3,2.549415e+03
16,30,5,2.549415e+03
16,30,10,2.079191e+03
16,30,20,1.938012e+03
16,30,30,1.872325e+03
16,30,40,1.854285e+03
16,30,50,1.840952e+03
16,30,60,1.798931e+03
16,30,70,1.783620e+03
16,30,80,1.778864e+03
16,30,90,1.766055e+03
16,30,100,1.762084e+03
