funcid,dim,milestone,error
27,30,1,1.116348e+03
27,30,2,1.108214e+03
27,30,3,1.037925e+03
27,30,5,1.020685e+03
27,30,10,9.728680e+02
27,30,20,9.663766e+02
27,30,30,7.881928e+02
27,30,40,7.507776e+02
27,30,50,7.411893e+02
27,30,60,7.331115e+02
27,30,70,7.273595e+02
27,30,80,7.232145e+02
27,30,90,7.210356e+02
27,30,100,7.208747e+02
27,30,1,1.210135e+03
27,30,2,1.161682e+03
27,30,3,1.158661e+03
27,30,5,1.098266e+03
27,30,10,9.363662e+02
27,30,20,8.810133e+02
27,30,30,8.652311e+02
27,30,40,8.623391e+02
27,30,50,8.597821e+02
27,30,60,8.577871e+02
27,30,70,8.567632e+02
27,30,80,8.552330e+02
27,30,90,8.546832e+02
27,30,100,8.544397e+02
27,30,1,1.103391e+03
27,30,2,1.034251e+03
27,30,3,1.032182e+03
27,30,5,1.009982e+03
27,30,10,9.524546e+02
27,30,20,9.356797e+02
27,30,30,9.236895e+02
27,30,40,9.128385e+02
27,30,50,8.080832e+02
27,30,60,7.500703e+02
27,30,70,7.404011e+02
27,30,80,7.388910e+02
27,30,90,7.385795e+02
27,30,100,7.381411e+02
27,30,1,1.536999e+03
27,30,2,1.520477e+03
27,30,3,1.323166e+03
27,30,5,1.261946e+03
27,30,10,1.164901e+03
27,30,20,1.107506e+03
27,30,30,1.069953e+03
27,30,40,1.057916e+03
27,30,50,1.046389e+03
27,30,60,1.043885e+03
27,30,70,1.042986e+03
27,30,80,1.040439e+03
27,30,90,1.036565e+03
27,30,100,1.034518e+03
27,30,1,1.221839e+03
27,30,2,1.115310e+03
27,30,3,1.109092e+03
27,30,5,1.074773e+03
27,30,10,1.026034e+03
27,30,20,1.013014e+03
27,30,30,9.726956e+02
27,30,40,9.683872e+02
27,30,50,9.661871e+02
27,30,60,9.651803e+02
27,30,70,9.629379e+02
27,30,80,9.627834e+02
27,30,90,9.620744e+02
27,30,100,9.619568e+02
27,30,1,1.199674e+03
27,30,2,1.187630e+03
27,30,3,1.141739e+03
27,30,5,1.115063e+03
27,30,10,1.055336e+03
27,30,20,1.024972e+03
27,30,30,1.021996e+03
27,30,40,1.018438e+03
27,30,50,1.016443e+03
27,30,60,1.015093e+03
27,30,70,1.014395e+03
27,30,80,1.013820e+03
27,30,90,1.013672e+03
27,30,100,1.013445e+03
27,30,1,1.339341e+03
27,30,2,1.333748e+03
27,30,3,1.224727e+03
27,30,5,1.208342e+03
27,30,10,1.085612e+03
27,30,20,8.567730e+02
27,30,30,8.356238e+02
27,30,40,8.299476e+02
27,30,50,8.281887e+02
27,30,60,8.281708e+02
27,30,70,8.263702e+02
27,30,80,8.263422e+02
27,30,90,8.246718e+02
27,30,100,8.246718e+02
27,30,1,1.367294e+03
27,30,2,1.344687e+03
27,30,3,1.273118e+03
27,30,5,1.178571e+03
27,30,10,1.085063e+03
27,30,20,1.037026e+03
27,30,30,1.031126e+03
27,30,40,1.027101e+03
27,30,50,1.022446e+03
27,30,60,1.018728e+03
27,30,70,1.013630e+03
27,30,80,1.013146e+03
27,30,90,1.008508e+03
27,30,100,1.000915e+03
27,30,1,1.701403e+03
27,30,2,1.683345e+03
27,30,3,1.431038e+03
27,30,5,1.207307e+03
27,30,10,1.037810e+03
27,30,20,1.013422e+03
27,30,30,1.011354e+03
27,30,40,1.010246e+03
27,30,50,1.009616e+03
27,30,60,8.754051e+02
27,30,70,8.635505e+02
27,30,80,8.620984e+02
27,30,90,8.604778e+02
27,30,100,8.566674e+02
27,30,1,1.026727e+03
27,30,2,1.022493e+03
27,30,3,9.514962e+02
27,30,5,9.315308e+02
27,30,10,9.155109e+02
27,30,20,9.083229e+02
27,30,30,9.039564e+02
27,30,40,8.726247e+02
27,30,50,8.601944e+02
27,30,60,8.552921e+02
27,30,70,8.546445e+02
27,30,80,8.534251e+02
27,30,90,8.270141e+02
27,30,100,8.211058e+02
