funcid,dim,milestone,error
13,10,1,1.681881e+07
13,10,2,1.177821e+05
13,10,3,1.453180e+04
13,10,5,1.417814e+04
13,10,10,1.412780e+04
13,10,20,1.333456e+04
13,10,30,1.285295e+04
13,10,40,1.264318e+04
13,10,50,1.262434e+04
13,10,60,1.220554e+04
13,10,70,1.198516e+04
13,10,80,1.183793e+04
13,10,90,1.161628e+04
13,10,100,1.136195e+04
13,10,1,3.888274e+06
13,10,2,2.780768e+04
13,10,3,2.030889e+03
13,10,5,1.907703e+03
13,10,10,1.906858e+03
13,10,20,1.906858e+03
13,10,30,1.897410e+03
13,10,40,1.897410e+03
13,10,50,1.896142e+03
13,10,60,1.895827e+03
13,10,70,1.893372e+03
13,10,80,1.890289e+03
13,10,90,1.885744e+03
13,10,100,1.884366e+03
13,10,1,1.424012e+07
13,10,2,1.424048e+04
13,10,3,7.695851e+03
13,10,5,7.521288e+03
13,10,10,7.360875e+03
13,10,20,7.223492e+03
13,10,30,7.133883e+03
13,10,40,7.112265e+03
13,10,50,7.108464e+03
13,10,60,7.033053e+03
13,10,70,7.024105e+03
13,10,80,6.955422e+03
13,10,90,6.926393e+03
13,10,100,6.437982e+03
13,10,1,1.391619e+07
13,10,2,4.998513e+04
13,10,3,5.690796e+03
13,10,5,5.613352e+03
13,10,10,5.609820e+03
13,10,20,5.590762e+03
13,10,30,5.585211e+03
13,10,40,5.584451e+03
13,10,50,5.540141e+03
13,10,60,5.220436e+03
13,10,70,5.103667e+03
13,10,80,5.089926e+03
13,10,90,5.057269e+03
13,10,100,5.054107e+03
13,10,1,4.874554e+05
13,10,2,1.513554e+04
13,10,3,2.887395e+03
13,10,5,2.864986e+03
13,10,10,2.863791e+03
13,10,20,2.861692e+03
13,10,30,2.861692e+03
13,10,40,2.861692e+03
13,10,50,2.861104e+03
13,10,60,2.850306e+03
13,10,70,2.847140e+03
13,10,80,2.840252e+03
13,10,90,2.838418e+03
13,10,100,2.794009e+03
13,10,1,1.787943e+06
13,10,2,1.255024e+04
13,10,3,8.074546e+02
13,10,5,7.436602e+02
13,10,10,7.433915e+02
13,10,20,7.370179e+02
13,10,30,7.368603e+02
13,10,40,7.368603e+02
13,10,50,7.353388e+02
13,10,60,7.353388e+02
13,10,70,7.330180e+02
13,10,80,7.313725e+02
13,10,90,7.298157e+02
13,10,100,7.298157e+02
13,10,1,9.622072e+06
13,10,2,6.449750e+04
13,10,3,3.645602e+03
13,10,5,3.613040e+03
13,10,10,3.611275e+03
13,10,20,3.610606e+03
13,10,30,3.598813e+03
13,10,40,3.594516e+03
13,10,50,3.594516e+03
13,10,60,3.557485e+03
13,10,70,3.556188e+03
13,10,80,3.554574e+03
13,10,90,3.552616e+03
13,10,100,3.546175e+03
13,10,1,1.725866e+07
13,10,2,7.597009e+04
13,10,3,1.405388e+04
13,10,5,1.393174e+04
13,10,10,1.339854e+04
13,10,20,1.272716e+04
13,10,30,1.227930e+04
13,10,40,1.223473e+04
13,10,50,1.216949e+04
13,10,60,1.209907e+04
13,10,70,1.195729e+04
13,10,80,1.170583e+04
13,10,90,1.143992e+04
13,10,100,1.131094e+04
13,10,1,2.092054e+07
13,10,2,4.721564e+03
13,10,3,5.320503e+02
13,10,5,4.751047e+02
13,10,10,4.745750e+02
13,10,20,4.744714e+02
13,10,30,4.719116e+02
13,10,40,4.652176e+02
13,10,50,4.652176e+02
13,10,60,4.639121e+02
13,10,70,4.639121e+02
13,10,80,4.635054e+02
13,10,90,4.635054e+02
13,10,100,4.635054e+02
13,10,1,1.841089e+07
13,10,2,3.562938e+03
13,10,3,2.138229e+03
13,10,5,1.918546e+03
13,10,10,1.906470e+03
13,10,20,1.900726e+03
13,10,30,1.868151e+03
13,10,40,1.679745e+03
13,10,50,1.663691e+03
13,10,60,1.636479e+03
13,10,70,1.636479e+03
13,10,80,1.636479e+03
13,10,90,1.612186e+03
13,10,100,1.608181e+03
