funcid,dim,milestone,error
8,10,1,5.626315e+01
8,10,2,4.462852e+01
8,10,3,3.807811e+01
8,10,5,3.702076e+01
8,10,10,4.027700e+00
8,10,20,3.979911e+00
8,10,30,3.979877e+00
8,10,40,3.979877e+00
8,10,50,3.979861e+00
8,10,60,3.979854e+00
8,10,70,3.979854e+00
8,10,80,3.979854e+00
8,10,90,3.979851e+00
8,10,100,3.979851e+00
8,10,1,5.635480e+01
8,10,2,3.084978e+01
8,10,3,2.716593e+01
8,10,5,2.599444e+01
8,10,10,1.094983e+01
8,10,20,1.094456e+01
8,10,30,1.094453e+01
8,10,40,1.094452e+01
8,10,50,1.094452e+01
8,10,60,1.094452e+01
8,10,70,1.094452e+01
8,10,80,1.094452e+01
8,10,90,1.094452e+01
8,10,100,1.094452e+01
8,10,1,3.629558e+01
8,10,2,3.602136e+01
8,10,3,3.318856e+01
8,10,5,3.049066e+01
8,10,10,3.719514e+00
8,10,20,2.984977e+00
8,10,30,2.984937e+00
8,10,40,2.984916e+00
8,10,50,2.984898e+00
8,10,60,2.984883e+00
8,10,70,2.984883e+00
8,10,80,2.984883e+00
8,10,90,2.984883e+00
8,10,100,2.984883e+00
8,10,1,4.465851e+01
8,10,2,3.679942e+01
8,10,3,1.754964e+01
8,10,5,1.754964e+01
8,10,10,8.409839e+00
8,10,20,7.959771e+00
8,10,30,7.959684e+00
8,10,40,7.959681e+00
8,10,50,7.959676e+00
8,10,60,7.959676e+00
8,10,70,7.959676e+00
8,10,80,7.959676e+00
8,10,90,7.959676e+00
8,10,100,7.959676e+00
8,10,1,5.822649e+01
8,10,2,3.049144e+01
8,10,3,2.800993e+01
8,10,5,2.649879e+01
8,10,10,5.234175e+00
8,10,20,4.974885e+00
8,10,30,4.974809e+00
8,10,40,4.974804e+00
8,10,50,4.974804e+00
8,10,60,4.974804e+00
8,10,70,4.974804e+00
8,10,80,4.974804e+00
8,10,90,4.974804e+00
8,10,100,4.974804e+00
8,10,1,6.274474e+01
8,10,2,5.561887e+01
8,10,3,4.740739e+01
8,10,5,4.483955e+01
8,10,10,1.109857e+01
8,10,20,1.094469e+01
8,10,30,1.094456e+01
8,10,40,1.094456e+01
8,10,50,1.094456e+01
8,10,60,1.094456e+01
8,10,70,1.094456e+01
8,10,80,1.094456e+01
8,10,90,1.094456e+01
8,10,100,1.094456e+01
8,10,1,6.153934e+01
8,10,2,3.446150e+01
8,10,3,2.702463e+01
8,10,5,1.433747e+01
8,10,10,6.028217e+00
8,10,20,5.969786e+00
8,10,30,5.969780e+00
8,10,40,5.969775e+00
8,10,50,5.969775e+00
8,10,60,5.969768e+00
8,10,70,5.969761e+00
8,10,80,5.969761e+00
8,10,90,5.969761e+00
8,10,100,5.969761e+00
8,10,1,5.725640e+01
8,10,2,4.564481e+01
8,10,3,3.888937e+01
8,10,5,3.625975e+01
8,10,10,7.026549e+00
8,10,20,6.964977e+00
8,10,30,6.964762e+00
8,10,40,6.964762e+00
8,10,50,6.964762e+00
8,10,60,6.964740e+00
8,10,70,6.964740e+00
8,10,80,6.964740e+00
8,10,90,6.964740e+00
8,10,100,6.964740e+00
8,10,1,6.942840e+01
8,10,2,4.250409e+01
8,10,3,4.146587e+01
8,10,5,4.139135e+01
8,10,10,1.040709e+01
8,10,20,9.949731e+00
8,10,30,9.949731e+00
8,10,40,9.949625e+00
8,10,50,9.949600e+00
8,10,60,9.949600e+00
8,10,70,9.949600e+00
8,10,80,9.949600e+00
8,10,90,9.949595e+00
8,10,100,9.949595e+00
8,10,1,5.988064e+01
8,10,2,3.909101e+01
8,10,3,3.909101e+01
8,10,5,3.909101e+01
8,10,10,8.633551e+00
8,10,20,5.970035e+00
8,10,30,5.969786e+00
8,10,40,5.969786e+00
8,10,50,5.969780e+00
8,10,60,5.969779e+00
8,10,70,5.969779e+00
8,10,80,5.969770e+00
8,10,90,5.969770e+00
8,10,100,5.969770e+00
