funcid,dim,milestone,error
26,30,1,5.496069e+03
26,30,2,4.890195e+03
26,30,3,4.611810e+03
26,30,5,4.269278e+03
26,30,10,4.001277e+03
26,30,20,3.973407e+03
26,30,30,3.961320e+03
26,30,40,3.952182e+03
26,30,50,3.945936e+03
26,30,60,3.941921e+03
26,30,70,3.940085e+03
26,30,80,3.938518e+03
26,30,90,3.937608e+03
26,30,100,3.936627e+03
26,30,1,5.058935e+03
26,30,2,4.338015e+03
26,30,3,4.308874e+03
26,30,5,3.822614e+03
26,30,10,3.632018e+03
26,30,20,3.604541e+03
26,30,30,3.587875e+03
26,30,40,3.572933e+03
26,30,50,3.560384e+03
26,30,60,3.552935e+03
26,30,70,3.548639e+03
26,30,80,3.545338e+03
26,30,90,3.543536e+03
26,30,100,3.541673e+03
26,30,1,5.542208e+03
26,30,2,5.524377e+03
26,30,3,4.664832e+03
26,30,5,4.214014e+03
26,30,10,3.823268e+03
26,30,20,3.596145e+03
26,30,30,3.578078e+03
26,30,40,3.566650e+03
26,30,50,3.558137e+03
26,30,60,3.553163e+03
26,30,70,3.550046e+03
26,30,80,3.548337e+03
26,30,90,3.547247e+03
26,30,100,3.546508e+03
26,30,1,5.693104e+03
26,30,2,5.693104e+03
26,30,3,5.693104e+03
26,30,5,5.693104e+03
26,30,10,4.465498e+03
26,30,20,4.108679e+03
26,30,30,3.955567e+03
26,30,40,3.947949e+03
26,30,50,3.947313e+03
26,30,60,3.946857e+03
26,30,70,3.946381e+03
26,30,80,3.946083e+03
26,30,90,3.945781e+03
26,30,100,3.945554e+03
26,30,1,5.572013e+03
26,30,2,5.553913e+03
26,30,3,4.933515e+03
26,30,5,4.609854e+03
26,30,10,4.160792e+03
26,30,20,4.033980e+03
26,30,30,3.983564e+03
26,30,40,3.944307e+03
26,30,50,3.924331e+03
26,30,60,3.910507e+03
26,30,70,3.879564e+03
26,30,80,3.849350e+03
26,30,90,3.829524e+03
26,30,100,3.814347e+03
26,30,1,5.736394e+03
26,30,2,5.080423e+03
26,30,3,5.078846e+03
26,30,5,4.775155e+03
26,30,10,4.398380e+03
26,30,20,4.279234e+03
26,30,30,4.248972e+03
26,30,40,4.231631e+03
26,30,50,4.222255e+03
26,30,60,4.214701e+03
26,30,70,4.203314e+03
26,30,80,4.182299e+03
26,30,90,4.167766e+03
26,30,100,4.156929e+03
26,30,1,6.171452e+03
26,30,2,5.740540e+03
26,30,3,5.715476e+03
26,30,5,5.539104e+03
26,30,10,5.377323e+03
26,30,20,5.164576e+03
26,30,30,5.161315e+03
26,30,40,5.160864e+03
26,30,50,5.160624e+03
26,30,60,5.160382e+03
26,30,70,5.160279e+03
26,30,80,5.160036e+03
26,30,90,5.159887e+03
26,30,100,5.159738e+03
26,30,1,5.182593e+03
26,30,2,4.423016e+03
26,30,3,4.400747e+03
26,30,5,4.079246e+03
26,30,10,3.422135e+03
26,30,20,1.152400e+03
26,30,30,2.605868e+02
26,30,40,2.011535e+02
26,30,50,2.009531e+02
26,30,60,2.008909e+02
26,30,70,2.008909e+02
26,30,80,2.008909e+02
26,30,90,2.008909e+02
26,30,100,2.008909e+02
26,30,1,5.533662e+03
26,30,2,5.500971e+03
26,30,3,4.732373e+03
26,30,5,4.366271e+03
26,30,10,4.124398e+03
26,30,20,4.009251e+03
26,30,30,3.912846e+03
26,30,40,3.906799e+03
26,30,50,3.905440e+03
26,30,60,3.904072e+03
26,30,70,3.903175e+03
26,30,80,3.900873e+03
26,30,90,3.900057e+03
26,30,100,3.899545e+03
26,30,1,4.804613e+03
26,30,2,4.120325e+03
26,30,3,4.120325e+03
26,30,5,3.809407e+03
26,30,10,3.561994e+03
26,30,20,3.509200e+03
26,30,30,3.490830e+03
26,30,40,3.479084e+03
26,30,50,3.468894e+03
26,30,60,3.462326e+03
26,30,70,3.459365e+03
26,30,80,3.457562e+03
26,30,90,3.457021e+03
26,30,100,3.456733e+03
