funcid,dim,milestone,error
23,30,1,8.392363e+02
23,30,2,7.773393e+02
23,30,3,7.469239e+02
23,30,5,7.120920e+02
23,30,10,6.474793e+02
23,30,20,6.225737e+02
23,30,30,6.222486e+02
23,30,40,6.221118e+02
23,30,50,6.220896e+02
23,30,60,6.220805e+02
23,30,70,6.219905e+02
23,30,80,6.219905e+02
23,30,90,6.219837e+02
23,30,100,6.219799e+02
23,30,1,9.038297e+02
23,30,2,8.330476e+02
23,30,3,8.207652e+02
23,30,5,8.024489e+02
23,30,10,7.660411e+02
23,30,20,7.386626e+02
23,30,30,7.250811e+02
23,30,40,7.234255e+02
23,30,50,7.231095e+02
23,30,60,7.227641e+02
23,30,70,7.227539e+02
23,30,80,7.226520e+02
23,30,90,7.226293e+02
23,30,100,7.226293e+02
23,30,1,9.989849e+02
23,30,2,8.767156e+02
23,30,3,8.687332e+02
23,30,5,8.533701e+02
23,30,10,8.376363e+02
23,30,20,8.032754e+02
23,30,30,7.823171e+02
23,30,40,7.635215e+02
23,30,50,7.601493e+02
23,30,60,7.575777e+02
23,30,70,7.563437e+02
23,30,80,7.559967e+02
23,30,90,7.558919e+02
23,30,100,7.558863e+02
23,30,1,8.226943e+02
23,30,2,7.730412e+02
23,30,3,7.624854e+02
23,30,5,7.490440e+02
23,30,10,7.306249e+02
23,30,20,7.201785e+02
23,30,30,7.129036e+02
23,30,40,7.048008e+02
23,30,50,6.969296e+02
23,30,60,6.865351e+02
23,30,70,6.836330e+02
23,30,80,6.804707e+02
23,30,90,6.792714e+02
23,30,100,6.781884e+02
23,30,1,8.693226e+02
23,30,2,8.693226e+02
23,30,3,7.369489e+02
23,30,5,6.995315e+02
23,30,10,6.566228e+02
23,30,20,6.420690e+02
23,30,30,6.196155e+02
23,30,40,6.160401e+02
23,30,50,6.160344e+02
23,30,60,6.160339e+02
23,30,70,6.160335e+02
23,30,80,6.160327e+02
23,30,90,6.160325e+02
23,30,100,6.160325e+02
23,30,1,8.467583e+02
23,30,2,7.671187e+02
23,30,3,7.620702e+02
23,30,5,6.982018e+02
23,30,10,6.833418e+02
23,30,20,6.627076e+02
23,30,30,6.622765e+02
23,30,40,6.622651e+02
23,30,50,6.622633e+02
23,30,60,6.622623e+02
23,30,70,6.622623e+02
23,30,80,6.622623e+02
23,30,90,6.622620e+02
23,30,100,6.622620e+02
23,30,1,8.053441e+02
23,30,2,6.858340e+02
23,30,3,6.858340e+02
23,30,5,6.521890e+02
23,30,10,6.337160e+02
23,30,20,6.244663e+02
23,30,30,6.174560e+02
23,30,40,6.130248e+02
23,30,50,6.100169e+02
23,30,60,5.993546e+02
23,30,70,5.944449e+02
23,30,80,5.937379e+02
23,30,90,5.934615e+02
23,30,100,5.931525e+02
23,30,1,1.055683e+03
23,30,2,1.055683e+03
23,30,3,1.055683e+03
23,30,5,1.055683e+03
23,30,10,8.805347e+02
23,30,20,8.134040e+02
23,30,30,8.116340e+02
23,30,40,8.105855e+02
23,30,50,8.079212e+02
23,30,60,8.066614e+02
23,30,70,8.062901e+02
23,30,80,8.061409e+02
23,30,90,8.059097e+02
23,30,100,8.057836e+02
23,30,1,8.904150e+02
23,30,2,8.904150e+02
23,30,3,8.904150e+02
23,30,5,7.873944e+02
23,30,10,7.021021e+02
23,30,20,6.911223e+02
23,30,30,6.894565e+02
23,30,40,6.889516e+02
23,30,50,6.889203e+02
23,30,60,6.888850e+02
23,30,70,6.888350e+02
23,30,80,6.886207e+02
23,30,90,6.881030e+02
23,30,100,6.877056e+02
23,30,1,1.018073e+03
23,30,2,1.008416e+03
23,30,3,8.979242e+02
23,30,5,8.686977e+02
23,30,10,8.395266e+02
23,30,20,7.999235e+02
23,30,30,7.940036e+02
23,30,40,7.933672e+02
23,30,50,7.792314e+02
23,30,60,7.759004e+02
23,30,70,7.756626e+02
23,30,80,7.756310e+02
23,30,90,7.756129e+02
23,30,100,7.756110e+02
