funcid,dim,milestone,error
7,30,1,3.431907e+02
7,30,2,2.742418e+02
7,30,3,2.511606e+02
7,30,5,2.140647e+02
7,30,10,1.891145e+02
7,30,20,1.887885e+02
7,30,30,1.887858e+02
7,30,40,1.887815e+02
7,30,50,1.887815e+02
7,30,60,1.887815e+02
7,30,70,1.887815e+02
7,30,80,1.887815e+02
7,30,90,1.887815e+02
7,30,100,1.887815e+02
7,30,1,3.292595e+02
7,30,2,2.726845e+02
7,30,3,2.627337e+02
7,30,5,2.202940e+02
7,30,10,2.036740e+02
7,30,20,2.036080e+02
7,30,30,2.036042e+02
7,30,40,2.036021e+02
7,30,50,2.036021e+02
7,30,60,2.036021e+02
7,30,70,2.036021e+02
7,30,80,2.036021e+02
7,30,90,2.036021e+02
7,30,100,2.036021e+02
7,30,1,4.277931e+02
7,30,2,4.277931e+02
7,30,3,4.277931e+02
7,30,5,3.149808e+02
7,30,10,2.477464e+02
7,30,20,2.464060e+02
7,30,30,2.464048e+02
7,30,40,2.464048e+02
7,30,50,2.464048e+02
7,30,60,2.464048e+02
7,30,70,2.464048e+02
7,30,80,2.464048e+02
7,30,90,2.464048e+02
7,30,100,2.464048e+02
7,30,1,2.856868e+02
7,30,2,2.264487e+02
7,30,3,2.137134e+02
7,30,5,1.623711e+02
7,30,10,1.404477e+02
7,30,20,1.403875e+02
7,30,30,1.403830e+02
7,30,40,1.403830e+02
7,30,50,1.403820e+02
7,30,60,1.120750e+02
7,30,70,1.120642e+02
7,30,80,1.120595e+02
7,30,90,1.120595e+02
7,30,100,1.120595e+02
7,30,1,3.262622e+02
7,30,2,2.567857e+02
7,30,3,2.197060e+02
7,30,5,1.790528e+02
7,30,10,1.760002e+02
7,30,20,1.759578e+02
7,30,30,1.759569e+02
7,30,40,1.759569e+02
7,30,50,1.759569e+02
7,30,60,1.759569e+02
7,30,70,1.759569e+02
7,30,80,1.759569e+02
7,30,90,1.759569e+02
7,30,100,1.759569e+02
7,30,1,3.067270e+02
7,30,2,2.280146e+02
7,30,3,2.165601e+02
7,30,5,1.646915e+02
7,30,10,1.478189e+02
7,30,20,1.477659e+02
7,30,30,1.477659e+02
7,30,40,1.477659e+02
7,30,50,1.477659e+02
7,30,60,1.477659e+02
7,30,70,1.477641e+02
7,30,80,1.477641e+02
7,30,90,1.477641e+02
7,30,100,1.477641e+02
7,30,1,3.469799e+02
7,30,2,3.378896e+02
7,30,3,2.261708e+02
7,30,5,1.608350e+02
7,30,10,1.444594e+02
7,30,20,1.444097e+02
7,30,30,1.444097e+02
7,30,40,1.444097e+02
7,30,50,1.444097e+02
7,30,60,1.444094e+02
7,30,70,1.444094e+02
7,30,80,1.444094e+02
7,30,90,1.444094e+02
7,30,100,1.444079e+02
7,30,1,3.083937e+02
7,30,2,2.432260e+02
7,30,3,2.167809e+02
7,30,5,1.960988e+02
7,30,10,1.878318e+02
7,30,20,1.878061e+02
7,30,30,1.878061e+02
7,30,40,1.878061e+02
7,30,50,1.878061e+02
7,30,60,1.878061e+02
7,30,70,1.878061e+02
7,30,80,1.878061e+02
7,30,90,1.878061e+02
7,30,100,1.878061e+02
7,30,1,4.084969e+02
7,30,2,4.039776e+02
7,30,3,2.966538e+02
7,30,5,2.344314e+02
7,30,10,2.260133e+02
7,30,20,2.259715e+02
7,30,30,2.259715e+02
7,30,40,2.259683e+02
7,30,50,2.259683e+02
7,30,60,2.259683e+02
7,30,70,2.259683e+02
7,30,80,2.259683e+02
7,30,90,2.259683e+02
7,30,100,2.259683e+02
7,30,1,2.789870e+02
7,30,2,2.033378e+02
7,30,3,1.875547e+02
7,30,5,1.369282e+02
7,30,10,1.163840e+02
7,30,20,1.162500e+02
7,30,30,1.162500e+02
7,30,40,1.162500e+02
7,30,50,1.162500e+02
7,30,60,1.162500e+02
7,30,70,1.162500e+02
7,30,80,1.162500e+02
7,30,90,1.162500e+02
7,30,100,1.162500e+02
