funcid,dim,milestone,error
14,30,1,3.066947e+06
14,30,2,2.982163e+06
14,30,3,1.443119e+06
14,30,5,1.230349e+06
14,30,10,8.063793e+05
14,30,20,3.852293e+05
14,30,30,2.373101e+05
14,30,40,1.189473e+05
14,30,50,9.022643e+04
14,30,60,4.861956e+04
14,30,70,2.329098e+04
14,30,80,1.661106e+04
14,30,90,1.089720e+04
14,30,100,7.511479e+03
14,30,1,1.224448e+06
14,30,2,9.391773e+05
14,30,3,2.828592e+05
14,30,5,2.622024e+04
14,30,10,2.190623e+04
14,30,20,1.520756e+04
14,30,30,1.334665e+04
14,30,40,1.238948e+04
14,30,50,1.123091e+04
14,30,60,1.029102e+04
14,30,70,9.423627e+03
14,30,80,7.361860e+03
14,30,90,6.469691e+03
14,30,100,5.772740e+03
14,30,1,9.844145e+05
14,30,2,9.303734e+05
14,30,3,6.863812e+05
14,30,5,5.984141e+05
14,30,10,5.445766e+05
14,30,20,2.852602e+05
14,30,30,2.038276e+05
14,30,40,8.056312e+04
14,30,50,3.188962e+04
14,30,60,1.345161e+04
14,30,70,3.799858e+03
14,30,80,1.801979e+03
14,30,90,1.517727e+03
14,30,100,1.396348e+03
14,30,1,1.183845e+06
14,30,2,1.182434e+06
14,30,3,1.094113e+06
14,30,5,9.728815e+05
14,30,10,5.316346e+05
14,30,20,2.285168e+05
14,30,30,7.422247e+04
14,30,40,5.924454e+04
14,30,50,2.796919e+04
14,30,60,2.356432e+04
14,30,70,2.042447e+04
14,30,80,1.868256e+04
14,30,90,1.690912e+04
14,30,100,1.248619e+04
14,30,1,4.881038e+05
14,30,2,4.870412e+05
14,30,3,4.614691e+05
14,30,5,4.381287e+05
14,30,10,3.656610e+05
14,30,20,2.757776e+05
14,30,30,1.727356e+05
14,30,40,1.411607e+05
14,30,50,9.437831e+04
14,30,60,6.127951e+04
14,30,70,4.494645e+04
14,30,80,4.095850e+04
14,30,90,3.216251e+04
14,30,100,2.637984e+04
14,30,1,2.354301e+05
14,30,2,2.289662e+05
14,30,3,2.204650e+05
14,30,5,2.038586e+05
14,30,10,1.785974e+05
14,30,20,1.281183e+05
14,30,30,5.419863e+04
14,30,40,3.510824e+04
14,30,50,2.181544e+04
14,30,60,1.593807e+04
14,30,70,8.428849e+03
14,30,80,7.082373e+03
14,30,90,3.544918e+03
14,30,100,1.466079e+03
14,30,1,6.526788e+04
14,30,2,6.192053e+04
14,30,3,6.066164e+04
14,30,5,5.755866e+04
14,30,10,5.087779e+04
14,30,20,2.936775e+04
14,30,30,1.829542e+04
14,30,40,1.196165e+03
14,30,50,9.773920e+02
14,30,60,7.780621e+02
14,30,70,7.552307e+02
14,30,80,7.064721e+02
14,30,90,7.049474e+02
14,30,100,6.458219e+02
14,30,1,9.843102e+04
14,30,2,9.745695e+04
14,30,3,8.230357e+04
14,30,5,7.304023e+04
14,30,10,6.212493e+04
14,30,20,4.015568e+04
14,30,30,3.076393e+04
14,30,40,2.044378e+04
14,30,50,1.676841e+04
14,30,60,8.777194e+03
14,30,70,6.991054e+03
14,30,80,4.717120e+03
14,30,90,3.388263e+03
14,30,100,2.339640e+03
14,30,1,3.086545e+06
14,30,2,3.019904e+06
14,30,3,2.659736e+06
14,30,5,2.457917e+06
14,30,10,1.393645e+06
14,30,20,1.081903e+06
14,30,30,9.024050e+05
14,30,40,5.086164e+05
14,30,50,3.972877e+05
14,30,60,2.985604e+05
14,30,70,2.280036e+05
14,30,80,1.458460e+05
14,30,90,8.680577e+04
14,30,100,6.589358e+04
14,30,1,9.782088e+05
14,30,2,9.589585e+05
14,30,3,7.670030e+05
14,30,5,6.676331e+05
14,30,10,5.677145e+05
14,30,20,4.296994e+05
14,30,30,3.233422e+05
14,30,40,1.883146e+05
14,30,50,1.390007e+05
14,30,60,1.059625e+05
14,30,70,7.448670e+04
14,30,80,5.603471e+04
14,30,90,4.389983e+04
14,30,100,3.459158e+04
