funcid,dim,milestone,error
3,30,1,1.041701e+05
3,30,2,1.041059e+05
3,30,3,1.015398e+05
3,30,5,1.000776e+05
3,30,10,7.436101e+04
3,30,20,5.289527e+04
3,30,30,3.725858e+04
3,30,40,2.816186e+04
3,30,50,2.292778e+04
3,30,60,2.074046e+04
3,30,70,1.808995e+04
3,30,80,1.605418e+04
3,30,90,1.463044e+04
3,30,100,1.376833e+04
3,30,1,1.253507e+05
3,30,2,1.244204e+05
3,30,3,1.095846e+05
3,30,5,1.081679e+05
3,30,10,9.486646e+04
3,30,20,6.906898e+04
3,30,30,5.248554e+04
3,30,40,3.565622e+04
3,30,50,2.998323e+04
3,30,60,2.689158e+04
3,30,70,2.357747e+04
3,30,80,1.859357e+04
3,30,90,1.672321e+04
3,30,100,1.577029e+04
3,30,1,1.073164e+05
3,30,2,1.073164e+05
3,30,3,9.220559e+04
3,30,5,9.216872e+04
3,30,10,7.474214e+04
3,30,20,4.511156e+04
3,30,30,3.685286e+04
3,30,40,3.209938e+04
3,30,50,2.502181e+04
3,30,60,2.217076e+04
3,30,70,1.803538e+04
3,30,80,1.662148e+04
3,30,90,1.430884e+04
3,30,100,1.285411e+04
3,30,1,1.346701e+05
3,30,2,1.345049e+05
3,30,3,1.153509e+05
3,30,5,1.111748e+05
3,30,10,8.583932e+04
3,30,20,6.068033e+04
3,30,30,4.972776e+04
3,30,40,4.242283e+04
3,30,50,3.499468e+04
3,30,60,2.548229e+04
3,30,70,2.088187e+04
3,30,80,1.956883e+04
3,30,90,1.786422e+04
3,30,100,1.594449e+04
3,30,1,1.095477e+05
3,30,2,1.077635e+05
3,30,3,1.019087e+05
3,30,5,9.626052e+04
3,30,10,7.849317e+04
3,30,20,5.752503e+04
3,30,30,4.499589e+04
3,30,40,4.025627e+04
3,30,50,3.511288e+04
3,30,60,2.894558e+04
3,30,70,2.615760e+04
3,30,80,2.257676e+04
3,30,90,1.960955e+04
3,30,100,1.770151e+04
3,30,1,1.653054e+05
3,30,2,1.650721e+05
3,30,3,1.158912e+05
3,30,5,1.154407e+05
3,30,10,8.133189e+04
3,30,20,6.385777e+04
3,30,30,4.992344e+04
3,30,40,4.203850e+04
3,30,50,3.413649e+04
3,30,60,2.759022e+04
3,30,70,2.443708e+04
3,30,80,2.155409e+04
3,30,90,1.864725e+04
3,30,100,1.665951e+04
3,30,1,1.081032e+05
3,30,2,1.079969e+05
3,30,3,9.313280e+04
3,30,5,7.861439e+04
3,30,10,6.334035e+04
3,30,20,3.419813e+04
3,30,30,2.702358e+04
3,30,40,2.230044e+04
3,30,50,1.821688e+04
3,30,60,1.593310e+04
3,30,70,1.485389e+04
3,30,80,1.307950e+04
3,30,90,1.148652e+04
3,30,100,1.094200e+04
3,30,1,1.242214e+05
3,30,2,1.237875e+05
3,30,3,1.082789e+05
3,30,5,1.068589e+05
3,30,10,7.820854e+04
3,30,20,5.682896e+04
3,30,30,4.121732e+04
3,30,40,3.702654e+04
3,30,50,3.376051e+04
3,30,60,2.960123e+04
3,30,70,2.416036e+04
3,30,80,2.228800e+04
3,30,90,1.975512e+04
3,30,100,1.838302e+04
3,30,1,1.101222e+05
3,30,2,1.096667e+05
3,30,3,9.879069e+04
3,30,5,8.795427e+04
3,30,10,6.368435e+04
3,30,20,4.849300e+04
3,30,30,2.932780e+04
3,30,40,2.460185e+04
3,30,50,2.209017e+04
3,30,60,1.856426e+04
3,30,70,1.631789e+04
3,30,80,1.513214e+04
3,30,90,1.298246e+04
3,30,100,1.153356e+04
3,30,1,1.113952e+05
3,30,2,1.113654e+05
3,30,3,9.485587e+04
3,30,5,8.720037e+04
3,30,10,6.814191e+04
3,30,20,4.594402e+04
3,30,30,3.457943e+04
3,30,40,2.874284e+04
3,30,50,2.415180e+04
3,30,60,2.173494e+04
3,30,70,1.819831e+04
3,30,80,1.660158e+04
3,30,90,1.191167e+04
3,30,100,1.027892e+04
