funcid,dim,milestone,error
15,30,1,1.156335e+06
15,30,2,3.988478e+04
15,30,3,3.931984e+04
15,30,5,3.453314e+04
15,30,10,3.442164e+04
15,30,20,3.405363e+04
15,30,30,3.367869e+04
15,30,40,3.333700e+04
15,30,50,3.327610e+04
15,30,60,3.317383e+04
15,30,70,3.264768e+04
15,30,80,3.203562e+04
15,30,90,3.186178e+04
15,30,100,3.152765e+04
15,30,1,9.441964e+06
15,30,2,3.059195e+04
15,30,3,3.059195e+04
15,30,5,2.148070e+04
15,30,10,2.141019e+04
15,30,20,2.113360e+04
15,30,30,2.110343e+04
15,30,40,2.077976e+04
15,30,50,2.052132e+04
15,30,60,2.036704e+04
15,30,70,2.027478e+04
15,30,80,2.026454e+04
15,30,90,2.024558e+04
15,30,100,2.020844e+04
15,30,1,3.039399e+05
15,30,2,1.830432e+04
15,30,3,1.823762e+04
15,30,5,1.820294e+04
15,30,10,1.816643e+04
15,30,20,1.792670e+04
15,30,30,1.789900e+04
15,30,40,1.772520e+04
15,30,50,1.765955e+04
15,30,60,1.765237e+04
15,30,70,1.758895e+04
15,30,80,1.744379e+04
15,30,90,1.735217e+04
15,30,100,1.730951e+04
15,30,1,1.928806e+05
15,30,2,2.486985e+04
15,30,3,2.388721e+04
15,30,5,2.359555e+04
15,30,10,2.323210e+04
15,30,20,2.271893e+04
15,30,30,2.248075e+04
15,30,40,2.244662e+04
15,30,50,2.234237e+04
15,30,60,2.226167e+04
15,30,70,2.220637e+04
15,30,80,2.213024e+04
15,30,90,2.196328e+04
15,30,100,2.165236e+04
15,30,1,1.191005e+05
15,30,2,5.628594e+04
15,30,3,1.983897e+04
15,30,5,1.980960e+04
15,30,10,1.979423e+04
15,30,20,1.977100e+04
15,30,30,1.942970e+04
15,30,40,1.935937e+04
15,30,50,1.931178e+04
15,30,60,1.899316e+04
15,30,70,1.893338e+04
15,30,80,1.883285e+04
15,30,90,1.864017e+04
15,30,100,1.848894e+04
15,30,1,3.812751e+05
15,30,2,3.418145e+04
15,30,3,1.483448e+04
15,30,5,1.415004e+04
15,30,10,1.392302e+04
15,30,20,1.336988e+04
15,30,30,1.335894e+04
15,30,40,1.332925e+04
15,30,50,1.318451e+04
15,30,60,1.312096e+04
15,30,70,1.293392e+04
15,30,80,1.286166e+04
15,30,90,1.267605e+04
15,30,100,1.252191e+04
15,30,1,1.952899e+05
15,30,2,3.138200e+04
15,30,3,3.137620e+04
15,30,5,3.119909e+04
15,30,10,3.052892e+04
15,30,20,2.946844e+04
15,30,30,2.883699e+04
15,30,40,2.850539e+04
15,30,50,2.706535e+04
15,30,60,2.574868e+04
15,30,70,2.493461e+04
15,30,80,2.481942e+04
15,30,90,2.413175e+04
15,30,100,2.404925e+04
15,30,1,2.885255e+05
15,30,2,3.783520e+04
15,30,3,3.108834e+04
15,30,5,3.098540e+04
15,30,10,3.094087e+04
15,30,20,3.022957e+04
15,30,30,2.991649e+04
15,30,40,2.946713e+04
15,30,50,2.940931e+04
15,30,60,2.932505e+04
15,30,70,2.906814e+04
15,30,80,2.779173e+04
15,30,90,2.759901e+04
15,30,100,2.579475e+04
15,30,1,7.084278e+04
15,30,2,9.549199e+03
15,30,3,9.549199e+03
15,30,5,9.479997e+03
15,30,10,9.393661e+03
15,30,20,9.375754e+03
15,30,30,9.303068e+03
15,30,40,9.295513e+03
15,30,50,9.269710e+03
15,30,60,9.261397e+03
15,30,70,9.254649e+03
15,30,80,9.244007e+03
15,30,90,9.216032e+03
15,30,100,9.178387e+03
15,30,1,6.008710e+05
15,30,2,4.574869e+04
15,30,3,4.323851e+04
15,30,5,4.298171e+04
15,30,10,4.215379e+04
15,30,20,3.990319e+04
15,30,30,3.935795e+04
15,30,40,3.869548e+04
15,30,50,3.673961e+04
15,30,60,3.513533e+04
15,30,70,3.483315e+04
15,30,80,3.437634e+04
15,30,90,3.391940e+04
15,30,100,3.364068e+04
