funcid,dim,milestone,error
2,30,1,2.223310e+37
2,30,2,1.585728e+37
2,30,3,2.682152e+32
2,30,5,1.998571e+32
2,30,10,4.103579e+29
2,30,20,6.189164e+26
2,30,30,2.670993e+25
2,30,40,5.876441e+24
2,30,50,1.306401e+24
2,30,60,4.105007e+23
2,30,70,2.009548e+23
2,30,80,7.262567e+22
2,30,90,1.977630e+22
2,30,100,1.114687e+22
2,30,1,3.042362e+41
2,30,2,2.974459e+41
2,30,3,1.109013e+40
2,30,5,2.894454e+36
2,30,10,2.992975e+34
2,30,20,1.223443e+34
2,30,30,3.625254e+31
2,30,40,3.583208e+29
2,30,50,2.212050e+28
2,30,60,1.254279e+27
2,30,70,2.814551e+26
2,30,80,3.003427e+25
2,30,90,1.315112e+25
2,30,100,1.932168e+24
2,30,1,5.492281e+34
2,30,2,5.380207e+34
2,30,3,9.587897e+32
2,30,5,9.474245e+30
2,30,10,2.237605e+29
2,30,20,2.400306e+28
2,30,30,4.239047e+26
2,30,40,2.356247e+25
2,30,50,8.119311e+24
2,30,60,2.217070e+24
2,30,70,1.062143e+24
2,30,80,6.629605e+23
2,30,90,2.489823e+23
2,30,100,8.291584e+22
2,30,1,6.439385e+37
2,30,2,6.437068e+37
2,30,3,5.128146e+34
2,30,5,8.816846e+33
2,30,10,1.705065e+32
2,30,20,7.977826e+29
2,30,30,1.213526e+29
2,30,40,2.435870e+28
2,30,50,5.193470e+26
2,30,60,1.157314e+26
2,30,70,1.775760e+25
2,30,80,1.095655e+24
2,30,90,3.421841e+23
2,30,100,3.752326e+22
2,30,1,3.648096e+36
2,30,2,3.643689e+36
2,30,3,1.029899e+33
2,30,5,1.661964e+32
2,30,10,3.149273e+31
2,30,20,1.271095e+30
2,30,30,1.096318e+29
2,30,40,8.729473e+27
2,30,50,1.334911e+27
2,30,60,5.196538e+26
2,30,70,2.678709e+26
2,30,80,5.863483e+25
2,30,90,2.315599e+24
2,30,100,4.180402e+23
2,30,1,1.466686e+34
2,30,2,1.189317e+34
2,30,3,1.363528e+33
2,30,5,1.101622e+33
2,30,10,2.907321e+31
2,30,20,1.756932e+29
2,30,30,8.766022e+27
2,30,40,1.083447e+27
2,30,50,4.002921e+26
2,30,60,9.128921e+25
2,30,70,3.545156e+25
2,30,80,3.564627e+24
2,30,90,5.886513e+23
2,30,100,2.530859e+23
2,30,1,4.465249e+31
2,30,2,4.332777e+31
2,30,3,4.148283e+31
2,30,5,1.229447e+31
2,30,10,1.391156e+30
2,30,20,2.852615e+27
2,30,30,4.377143e+26
2,30,40,5.792297e+25
2,30,50,7.310509e+24
2,30,60,1.163836e+24
2,30,70,3.797499e+23
2,30,80,1.484441e+23
2,30,90,7.301076e+22
2,30,100,2.945628e+22
2,30,1,4.322550e+36
2,30,2,4.163667e+36
2,30,3,2.096018e+36
2,30,5,1.429101e+35
2,30,10,5.664056e+33
2,30,20,5.783914e+31
2,30,30,6.869170e+29
2,30,40,1.807211e+29
2,30,50,1.227239e+28
2,30,60,2.715273e+27
2,30,70,8.955761e+26
2,30,80,5.176561e+26
2,30,90,8.625823e+25
2,30,100,1.391189e+25
2,30,1,4.408966e+37
2,30,2,4.174494e+37
2,30,3,4.879848e+34
2,30,5,7.038206e+33
2,30,10,1.172183e+32
2,30,20,6.272188e+29
2,30,30,6.214752e+26
2,30,40,1.447666e+26
2,30,50,8.802082e+24
2,30,60,1.837786e+24
2,30,70,9.434220e+23
2,30,80,6.113563e+23
2,30,90,2.935362e+23
2,30,100,5.124228e+22
2,30,1,9.580569e+35
2,30,2,9.016985e+35
2,30,3,2.162696e+35
2,30,5,1.436185e+35
2,30,10,2.957946e+33
2,30,20,2.887984e+29
2,30,30,3.668547e+28
2,30,40,1.031060e+27
2,30,50,7.596783e+25
2,30,60,2.154183e+25
2,30,70,3.969963e+23
2,30,80,1.924095e+23
2,30,90,3.847565e+22
2,30,100,8.346014e+21
