funcid,dim,milestone,error
4,30,1,3.052008e+03
4,30,2,3.025504e+03
4,30,3,9.928460e+02
4,30,5,6.036660e+02
4,30,10,2.925305e+02
4,30,20,1.462022e+02
4,30,30,1.358952e+02
4,30,40,1.328042e+02
4,30,50,1.289368e+02
4,30,60,1.235230e+02
4,30,70,1.170789e+02
4,30,80,1.160211e+02
4,30,90,1.153327e+02
4,30,100,1.149238e+02
4,30,1,3.487430e+03
4,30,2,1.670460e+03
4,30,3,1.130279e+03
4,30,5,6.976169e+02
4,30,10,3.231623e+02
4,30,20,1.505769e+02
4,30,30,1.253009e+02
4,30,40,1.176539e+02
4,30,50,1.166370e+02
4,30,60,1.158322e+02
4,30,70,1.153247e+02
4,30,80,1.149862e+02
4,30,90,1.148092e+02
4,30,100,1.145466e+02
4,30,1,1.411550e+03
4,30,2,6.437207e+02
4,30,3,6.309043e+02
4,30,5,4.247255e+02
4,30,10,2.300459e+02
4,30,20,1.479860e+02
4,30,30,1.358074e+02
4,30,40,1.309320e+02
4,30,50,1.276059e+02
4,30,60,1.259507e+02
4,30,70,1.242902e+02
4,30,80,1.227453e+02
4,30,90,1.215188e+02
4,30,100,1.204991e+02
4,30,1,3.643693e+03
4,30,2,1.536205e+03
4,30,3,1.178558e+03
4,30,5,6.538315e+02
4,30,10,2.888590e+02
4,30,20,1.507794e+02
4,30,30,1.401193e+02
4,30,40,1.353833e+02
4,30,50,1.321586e+02
4,30,60,1.292518e+02
4,30,70,1.267954e+02
4,30,80,1.252326e+02
4,30,90,1.233330e+02
4,30,100,1.220849e+02
4,30,1,2.594971e+03
4,30,2,2.481289e+03
4,30,3,1.158844e+03
4,30,5,6.498517e+02
4,30,10,2.715713e+02
4,30,20,1.494264e+02
4,30,30,1.372435e+02
4,30,40,1.305231e+02
4,30,50,1.272043e+02
4,30,60,1.242734e+02
4,30,70,1.226851e+02
4,30,80,1.206952e+02
4,30,90,1.190036e+02
4,30,100,1.179354e+02
4,30,1,3.126958e+03
4,30,2,2.669989e+03
4,30,3,1.369413e+03
4,30,5,8.400798e+02
4,30,10,2.994129e+02
4,30,20,1.481678e+02
4,30,30,1.358173e+02
4,30,40,1.299060e+02
4,30,50,1.266540e+02
4,30,60,1.249342e+02
4,30,70,1.228550e+02
4,30,80,1.215603e+02
4,30,90,1.204080e+02
4,30,100,1.196567e+02
4,30,1,1.926677e+03
4,30,2,9.054241e+02
4,30,3,9.054241e+02
4,30,5,4.779268e+02
4,30,10,2.349476e+02
4,30,20,1.557402e+02
4,30,30,1.381539e+02
4,30,40,1.337415e+02
4,30,50,1.306639e+02
4,30,60,1.279811e+02
4,30,70,1.259371e+02
4,30,80,1.243456e+02
4,30,90,1.230495e+02
4,30,100,1.218476e+02
4,30,1,3.879290e+03
4,30,2,2.003524e+03
4,30,3,1.996924e+03
4,30,5,1.056392e+03
4,30,10,2.642883e+02
4,30,20,1.435513e+02
4,30,30,1.288754e+02
4,30,40,1.219253e+02
4,30,50,1.184274e+02
4,30,60,1.173160e+02
4,30,70,1.168622e+02
4,30,80,1.163466e+02
4,30,90,1.159957e+02
4,30,100,1.157621e+02
4,30,1,3.503055e+03
4,30,2,3.422154e+03
4,30,3,1.078433e+03
4,30,5,5.575413e+02
4,30,10,2.850094e+02
4,30,20,1.755848e+02
4,30,30,1.439947e+02
4,30,40,1.370747e+02
4,30,50,1.339295e+02
4,30,60,1.302710e+02
4,30,70,1.252348e+02
4,30,80,1.189778e+02
4,30,90,1.173398e+02
4,30,100,1.166652e+02
4,30,1,2.744867e+03
4,30,2,1.322687e+03
4,30,3,1.240156e+03
4,30,5,7.890968e+02
4,30,10,3.083949e+02
4,30,20,1.283858e+02
4,30,30,9.843788e+01
4,30,40,9.221749e+01
4,30,50,9.063106e+01
4,30,60,9.009892e+01
4,30,70,8.990140e+01
4,30,80,8.967293e+01
4,30,90,8.953583e+01
4,30,100,8.945321e+01
