funcid,dim,milestone,error
12,30,1,2.401592e+09
12,30,2,2.387065e+09
12,30,3,7.089187e+08
12,30,5,4.150491e+08
12,30,10,1.342515e+08
12,30,20,5.105217e+07
12,30,30,4.026566e+07
12,30,40,3.197666e+07
12,30,50,2.552857e+07
12,30,60,2.030188e+07
12,30,70,1.587210e+07
12,30,80,1.224258e+07
12,30,90,9.554049e+06
12,30,100,7.035817e+06
12,30,1,2.737838e+09
12,30,2,2.719870e+09
12,30,3,6.851870e+08
12,30,5,3.305307e+08
12,30,10,7.671061e+07
12,30,20,1.840983e+07
12,30,30,1.135643e+07
12,30,40,8.193263e+06
12,30,50,6.604311e+06
12,30,60,5.585384e+06
12,30,70,4.818946e+06
12,30,80,4.168355e+06
12,30,90,3.700487e+06
12,30,100,3.324544e+06
12,30,1,1.913994e+09
12,30,2,9.977456e+08
12,30,3,5.423554e+08
12,30,5,3.220876e+08
12,30,10,7.137169e+07
12,30,20,7.471903e+06
12,30,30,5.719032e+06
12,30,40,4.578349e+06
12,30,50,3.590472e+06
12,30,60,2.929296e+06
12,30,70,2.437132e+06
12,30,80,2.070266e+06
12,30,90,1.789279e+06
12,30,100,1.572891e+06
12,30,1,2.943819e+09
12,30,2,2.926894e+09
12,30,3,6.555438e+08
12,30,5,3.380126e+08
12,30,10,6.706819e+07
12,30,20,8.570760e+06
12,30,30,6.343060e+06
12,30,40,4.726145e+06
12,30,50,3.589050e+06
12,30,60,2.692994e+06
12,30,70,2.075660e+06
12,30,80,1.614740e+06
12,30,90,1.317537e+06
12,30,100,1.025016e+06
12,30,1,2.169083e+09
12,30,2,2.138722e+09
12,30,3,7.575345e+08
12,30,5,4.367045e+08
12,30,10,8.922112e+07
12,30,20,1.335178e+07
12,30,30,8.562898e+06
12,30,40,6.461516e+06
12,30,50,4.986087e+06
12,30,60,3.840983e+06
12,30,70,2.947379e+06
12,30,80,2.305385e+06
12,30,90,1.828944e+06
12,30,100,1.494587e+06
12,30,1,6.006856e+08
12,30,2,2.755484e+08
12,30,3,2.453674e+08
12,30,5,1.746589e+08
12,30,10,9.295780e+07
12,30,20,5.641884e+07
12,30,30,3.328077e+07
12,30,40,1.906767e+07
12,30,50,1.334839e+07
12,30,60,1.036806e+07
12,30,70,8.371644e+06
12,30,80,6.921731e+06
12,30,90,5.742764e+06
12,30,100,4.956494e+06
12,30,1,2.024070e+09
12,30,2,2.015365e+09
12,30,3,5.787440e+08
12,30,5,3.497350e+08
12,30,10,1.060539e+08
12,30,20,2.796865e+07
12,30,30,2.048827e+07
12,30,40,1.587889e+07
12,30,50,1.233468e+07
12,30,60,9.421413e+06
12,30,70,7.212423e+06
12,30,80,5.598860e+06
12,30,90,4.417801e+06
12,30,100,3.495630e+06
12,30,1,1.702684e+09
12,30,2,1.683712e+09
12,30,3,5.589887e+08
12,30,5,2.665136e+08
12,30,10,1.400647e+08
12,30,20,7.435570e+07
12,30,30,4.526988e+07
12,30,40,3.054277e+07
12,30,50,2.205863e+07
12,30,60,1.662693e+07
12,30,70,1.335789e+07
12,30,80,1.051774e+07
12,30,90,8.357235e+06
12,30,100,6.731520e+06
12,30,1,1.139051e+09
12,30,2,1.123100e+09
12,30,3,6.069101e+08
12,30,5,3.836064e+08
12,30,10,1.001341e+08
12,30,20,2.208796e+07
12,30,30,7.477479e+06
12,30,40,2.492075e+06
12,30,50,1.450907e+06
12,30,60,1.256088e+06
12,30,70,1.201838e+06
12,30,80,1.181725e+06
12,30,90,1.170578e+06
12,30,100,1.166080e+06
12,30,1,2.251660e+09
12,30,2,2.222154e+09
12,30,3,8.142267e+08
12,30,5,3.724839e+08
12,30,10,8.467706e+07
12,30,20,1.924924e+07
12,30,30,1.313743e+07
12,30,40,9.716127e+06
12,30,50,7.412252e+06
12,30,60,5.543123e+06
12,30,70,4.186234e+06
12,30,80,3.230690e+06
12,30,90,2.519778e+06
12,30,100,2.016375e+06
