funcid,dim,milestone,error
8,30,1,2.450035e+02
8,30,2,1.413179e+02
8,30,3,1.376774e+02
8,30,5,8.805708e+01
8,30,10,5.597169e+01
8,30,20,5.571837e+01
8,30,30,5.571805e+01
8,30,40,5.571805e+01
8,30,50,5.571805e+01
8,30,60,5.571805e+01
8,30,70,5.571805e+01
8,30,80,5.571805e+01
8,30,90,5.571805e+01
8,30,100,5.571805e+01
8,30,1,1.888301e+02
8,30,2,9.918928e+01
8,30,3,9.757066e+01
8,30,5,7.154623e+01
8,30,10,6.271504e+01
8,30,20,6.268316e+01
8,30,30,6.268316e+01
8,30,40,6.268303e+01
8,30,50,6.268303e+01
8,30,60,6.268303e+01
8,30,70,6.268303e+01
8,30,80,6.268303e+01
8,30,90,6.268303e+01
8,30,100,6.268303e+01
8,30,1,2.360972e+02
8,30,2,2.302438e+02
8,30,3,1.471700e+02
8,30,5,1.104148e+02
8,30,10,9.167592e+01
8,30,20,9.153661e+01
8,30,30,9.153650e+01
8,30,40,9.153650e+01
8,30,50,9.153650e+01
8,30,60,9.153650e+01
8,30,70,9.153650e+01
8,30,80,9.153650e+01
8,30,90,9.153650e+01
8,30,100,9.153650e+01
8,30,1,2.489116e+02
8,30,2,2.489116e+02
8,30,3,1.313350e+02
8,30,5,9.316029e+01
8,30,10,6.887591e+01
8,30,20,6.865263e+01
8,30,30,6.865256e+01
8,30,40,6.865256e+01
8,30,50,6.865250e+01
8,30,60,6.865250e+01
8,30,70,6.865250e+01
8,30,80,6.865250e+01
8,30,90,6.865250e+01
8,30,100,6.865250e+01
8,30,1,2.529385e+02
8,30,2,1.697236e+02
8,30,3,1.534976e+02
8,30,5,1.156633e+02
8,30,10,8.682457e+01
8,30,20,8.656187e+01
8,30,30,8.656176e+01
8,30,40,8.656176e+01
8,30,50,8.656176e+01
8,30,60,8.656164e+01
8,30,70,8.656160e+01
8,30,80,8.656160e+01
8,30,90,8.656160e+01
8,30,100,8.656160e+01
8,30,1,2.045085e+02
8,30,2,1.274112e+02
8,30,3,1.110502e+02
8,30,5,8.554911e+01
8,30,10,6.970281e+01
8,30,20,6.964761e+01
8,30,30,6.964755e+01
8,30,40,6.964755e+01
8,30,50,6.964747e+01
8,30,60,6.964747e+01
8,30,70,6.964747e+01
8,30,80,6.964747e+01
8,30,90,6.964747e+01
8,30,100,6.964747e+01
8,30,1,2.082467e+02
8,30,2,1.219076e+02
8,30,3,1.195098e+02
8,30,5,9.764870e+01
8,30,10,7.291913e+01
8,30,20,7.263244e+01
8,30,30,7.263206e+01
8,30,40,7.263206e+01
8,30,50,7.263206e+01
8,30,60,7.263206e+01
8,30,70,7.263206e+01
8,30,80,7.263206e+01
8,30,90,7.263206e+01
8,30,100,7.263206e+01
8,30,1,2.678384e+02
8,30,2,2.635207e+02
8,30,3,1.671984e+02
8,30,5,1.215551e+02
8,30,10,8.750508e+01
8,30,20,8.158702e+01
8,30,30,8.158694e+01
8,30,40,8.158694e+01
8,30,50,8.158687e+01
8,30,60,8.158687e+01
8,30,70,8.158687e+01
8,30,80,8.158687e+01
8,30,90,8.158687e+01
8,30,100,8.158687e+01
8,30,1,2.336708e+02
8,30,2,2.330375e+02
8,30,3,1.281187e+02
8,30,5,1.000655e+02
8,30,10,7.669940e+01
8,30,20,7.661207e+01
8,30,30,7.661201e+01
8,30,40,7.661200e+01
8,30,50,7.661200e+01
8,30,60,7.661189e+01
8,30,70,7.661189e+01
8,30,80,7.661189e+01
8,30,90,7.661189e+01
8,30,100,7.661189e+01
8,30,1,2.381481e+02
8,30,2,2.015849e+02
8,30,3,1.544626e+02
8,30,5,1.117392e+02
8,30,10,6.621035e+01
8,30,20,6.566809e+01
8,30,30,6.566793e+01
8,30,40,6.566793e+01
8,30,50,6.566793e+01
8,30,60,6.566793e+01
8,30,70,6.566793e+01
8,30,80,6.566793e+01
8,30,90,6.566793e+01
8,30,100,6.566793e+01
