funcid,dim,milestone,error
5,10,1,4.460022e+01
5,10,2,3.639238e+01
5,10,3,2.971271e+01
5,10,5,8.122541e+00
5,10,10,6.980695e+00
5,10,20,6.965488e+00
5,10,30,6.965404e+00
5,10,40,6.965404e+00
5,10,50,6.965404e+00
5,10,60,6.965404e+00
5,10,70,6.965352e+00
5,10,80,6.965352e+00
5,10,90,6.965116e+00
5,10,100,6.965116e+00
5,10,1,6.368822e+01
5,10,2,5.360679e+01
5,10,3,4.797037e+01
5,10,5,1.232829e+01
5,10,10,1.197614e+01
5,10,20,1.195302e+01
5,10,30,1.194153e+01
5,10,40,1.194126e+01
5,10,50,1.194126e+01
5,10,60,1.194025e+01
5,10,70,1.194020e+01
5,10,80,1.194020e+01
5,10,90,1.194020e+01
5,10,100,1.194020e+01
5,10,1,3.734127e+01
5,10,2,3.734127e+01
5,10,3,3.734127e+01
5,10,5,1.448187e+01
5,10,10,1.194639e+01
5,10,20,1.194004e+01
5,10,30,1.193991e+01
5,10,40,1.193991e+01
5,10,50,1.193991e+01
5,10,60,1.193991e+01
5,10,70,1.193991e+01
5,10,80,1.193991e+01
5,10,90,1.193991e+01
5,10,100,1.193991e+01
5,10,1,6.907320e+01
5,10,2,5.364376e+01
5,10,3,5.364376e+01
5,10,5,2.587209e+01
5,10,10,2.191162e+01
5,10,20,2.189149e+01
5,10,30,2.188966e+01
5,10,40,2.188966e+01
5,10,50,2.188966e+01
5,10,60,2.188938e+01
5,10,70,2.188938e+01
5,10,80,2.188938e+01
5,10,90,2.188938e+01
5,10,100,2.188938e+01
5,10,1,7.072500e+01
5,10,2,3.798613e+01
5,10,3,3.389526e+01
5,10,5,1.159098e+01
5,10,10,1.095757e+01
5,10,20,1.094795e+01
5,10,30,1.094795e+01
5,10,40,1.094624e+01
5,10,50,1.094610e+01
5,10,60,1.094502e+01
5,10,70,1.094502e+01
5,10,80,1.094502e+01
5,10,90,1.094502e+01
5,10,100,1.094502e+01
5,10,1,4.002935e+01
5,10,2,3.552551e+01
5,10,3,3.552551e+01
5,10,5,2.625113e+01
5,10,10,6.082590e+00
5,10,20,5.973479e+00
5,10,30,5.971759e+00
5,10,40,5.971745e+00
5,10,50,5.970966e+00
5,10,60,5.970966e+00
5,10,70,5.970966e+00
5,10,80,5.970763e+00
5,10,90,5.970763e+00
5,10,100,5.970763e+00
5,10,1,3.409449e+01
5,10,2,2.797166e+01
5,10,3,2.797166e+01
5,10,5,8.320719e+00
5,10,10,4.994409e+00
5,10,20,4.976367e+00
5,10,30,4.976367e+00
5,10,40,4.976367e+00
5,10,50,4.975484e+00
5,10,60,4.975484e+00
5,10,70,4.975484e+00
5,10,80,4.975484e+00
5,10,90,4.975484e+00
5,10,100,4.975484e+00
5,10,1,5.600206e+01
5,10,2,3.502291e+01
5,10,3,2.243580e+01
5,10,5,2.003121e+01
5,10,10,1.990050e+01
5,10,20,1.990050e+01
5,10,30,1.990050e+01
5,10,40,1.990050e+01
5,10,50,1.989964e+01
5,10,60,1.989950e+01
5,10,70,1.989950e+01
5,10,80,1.989950e+01
5,10,90,1.989950e+01
5,10,100,1.989950e+01
5,10,1,5.801494e+01
5,10,2,4.179715e+01
5,10,3,3.958295e+01
5,10,5,1.379440e+01
5,10,10,9.955966e+00
5,10,20,9.951138e+00
5,10,30,9.950473e+00
5,10,40,9.950473e+00
5,10,50,9.950473e+00
5,10,60,9.950181e+00
5,10,70,9.950173e+00
5,10,80,9.949869e+00
5,10,90,9.949869e+00
5,10,100,9.949869e+00
5,10,1,5.156573e+01
5,10,2,4.497855e+01
5,10,3,4.497855e+01
5,10,5,9.336837e+00
5,10,10,9.336837e+00
5,10,20,8.962261e+00
5,10,30,8.957594e+00
5,10,40,8.957594e+00
5,10,50,8.957594e+00
5,10,60,8.957594e+00
5,10,70,8.956363e+00
5,10,80,8.956028e+00
5,10,90,8.956028e+00
5,10,100,8.955770e+00
