funcid,dim,milestone,error
28,30,1,2.595085e+03
28,30,2,2.480058e+03
28,30,3,2.024437e+03
28,30,5,1.177973e+03
28,30,10,6.900524e+02
28,30,20,5.334890e+02
28,30,30,4.965778e+02
28,30,40,4.744614e+02
28,30,50,4.645053e+02
28,30,60,4.522869e+02
28,30,70,4.140830e+02
28,30,80,3.996961e+02
28,30,90,3.979058e+02
28,30,100,3.972957e+02
28,30,1,2.932059e+03
28,30,2,2.832490e+03
28,30,3,2.520902e+03
28,30,5,2.144261e+03
28,30,10,7.691358e+02
28,30,20,5.104793e+02
28,30,30,4.857300e+02
28,30,40,4.714596e+02
28,30,50,4.648742e+02
28,30,60,4.631387e+02
28,30,70,4.619030e+02
28,30,80,4.608067e+02
28,30,90,4.584434e+02
28,30,100,4.540030e+02
28,30,1,2.235873e+03
28,30,2,1.291526e+03
28,30,3,1.291526e+03
28,30,5,9.094595e+02
28,30,10,6.288814e+02
28,30,20,5.239689e+02
28,30,30,4.936561e+02
28,30,40,4.795944e+02
28,30,50,4.719260e+02
28,30,60,4.680905e+02
28,30,70,4.658420e+02
28,30,80,4.625906e+02
28,30,90,4.554756e+02
28,30,100,4.382807e+02
28,30,1,3.046951e+03
28,30,2,2.754579e+03
28,30,3,2.401243e+03
28,30,5,1.751496e+03
28,30,10,7.373857e+02
28,30,20,5.362838e+02
28,30,30,4.914426e+02
28,30,40,4.738913e+02
28,30,50,4.648898e+02
28,30,60,4.584760e+02
28,30,70,4.483705e+02
28,30,80,4.192090e+02
28,30,90,4.013616e+02
28,30,100,3.993974e+02
28,30,1,2.441338e+03
28,30,2,2.188631e+03
28,30,3,1.782492e+03
28,30,5,1.286115e+03
28,30,10,8.277547e+02
28,30,20,5.059688e+02
28,30,30,4.755712e+02
28,30,40,4.685667e+02
28,30,50,4.648763e+02
28,30,60,4.615944e+02
28,30,70,4.590838e+02
28,30,80,4.551855e+02
28,30,90,4.502554e+02
28,30,100,4.413876e+02
28,30,1,2.948080e+03
28,30,2,2.620441e+03
28,30,3,2.395177e+03
28,30,5,1.364463e+03
28,30,10,8.158874e+02
28,30,20,5.630239e+02
28,30,30,5.284207e+02
28,30,40,5.008082e+02
28,30,50,4.744648e+02
28,30,60,4.614521e+02
28,30,70,4.423812e+02
28,30,80,4.138722e+02
28,30,90,4.015275e+02
28,30,100,3.989708e+02
28,30,1,1.738444e+03
28,30,2,1.633020e+03
28,30,3,1.007264e+03
28,30,5,8.516527e+02
28,30,10,6.227153e+02
28,30,20,4.794869e+02
28,30,30,4.212944e+02
28,30,40,4.095054e+02
28,30,50,4.055499e+02
28,30,60,4.030036e+02
28,30,70,4.006599e+02
28,30,80,3.991772e+02
28,30,90,3.976538e+02
28,30,100,3.960848e+02
28,30,1,2.925052e+03
28,30,2,2.339552e+03
28,30,3,2.150758e+03
28,30,5,1.226323e+03
28,30,10,7.519237e+02
28,30,20,5.281649e+02
28,30,30,4.985468e+02
28,30,40,4.784626e+02
28,30,50,4.707979e+02
28,30,60,4.594541e+02
28,30,70,4.351507e+02
28,30,80,4.108005e+02
28,30,90,4.075696e+02
28,30,100,4.067700e+02
28,30,1,1.883755e+03
28,30,2,1.353095e+03
28,30,3,1.353095e+03
28,30,5,9.418650e+02
28,30,10,6.655961e+02
28,30,20,5.037804e+02
28,30,30,4.797421e+02
28,30,40,4.747097e+02
28,30,50,4.725115e+02
28,30,60,4.699612e+02
28,30,70,4.654505e+02
28,30,80,4.497197e+02
28,30,90,4.170503e+02
28,30,100,4.081430e+02
28,30,1,2.514122e+03
28,30,2,2.345401e+03
28,30,3,2.056336e+03
28,30,5,1.253602e+03
28,30,10,7.786611e+02
28,30,20,5.708708e+02
28,30,30,5.204104e+02
28,30,40,4.855700e+02
28,30,50,4.743908e+02
28,30,60,4.680533e+02
28,30,70,4.647439e+02
28,30,80,4.624961e+02
28,30,90,4.610977e+02
28,30,100,4.602260e+02
