funcid,dim,milestone,error
22,10,1,1.202493e+03
22,10,2,1.086922e+03
22,10,3,1.040297e+03
22,10,5,3.464557e+02
22,10,10,1.332667e+02
22,10,20,1.192708e+02
22,10,30,1.144398e+02
22,10,40,1.117213e+02
22,10,50,1.117213e+02
22,10,60,1.096923e+02
22,10,70,1.093701e+02
22,10,80,1.081055e+02
22,10,90,1.077552e+02
22,10,100,1.077552e+02
22,10,1,7.375703e+02
22,10,2,4.433965e+02
22,10,3,4.166976e+02
22,10,5,3.298148e+02
22,10,10,1.653241e+02
22,10,20,1.184801e+02
22,10,30,1.158345e+02
22,10,40,1.127396e+02
22,10,50,1.119834e+02
22,10,60,1.119834e+02
22,10,70,1.114413e+02
22,10,80,1.092441e+02
22,10,90,1.092441e+02
22,10,100,1.092441e+02
22,10,1,7.484781e+02
22,10,2,4.439053e+02
22,10,3,4.439053e+02
22,10,5,2.289218e+02
22,10,10,1.615213e+02
22,10,20,1.228742e+02
22,10,30,1.125070e+02
22,10,40,1.125070e+02
22,10,50,1.112301e+02
22,10,60,1.098882e+02
22,10,70,1.089275e+02
22,10,80,1.087609e+02
22,10,90,1.084095e+02
22,10,100,1.084095e+02
22,10,1,2.075441e+03
22,10,2,1.978353e+03
22,10,3,1.978353e+03
22,10,5,1.115343e+03
22,10,10,1.107249e+03
22,10,20,1.091430e+03
22,10,30,1.090084e+03
22,10,40,1.089932e+03
22,10,50,1.089932e+03
22,10,60,1.089932e+03
22,10,70,1.089932e+03
22,10,80,3.177195e+02
22,10,90,3.177195e+02
22,10,100,3.177195e+02
22,10,1,7.995379e+02
22,10,2,5.736786e+02
22,10,3,5.074192e+02
22,10,5,4.686881e+02
22,10,10,2.499311e+02
22,10,20,1.151253e+02
22,10,30,1.120899e+02
22,10,40,1.114656e+02
22,10,50,1.081751e+02
22,10,60,1.081751e+02
22,10,70,1.080167e+02
22,10,80,1.068667e+02
22,10,90,1.066947e+02
22,10,100,1.066945e+02
22,10,1,1.879677e+03
22,10,2,1.613402e+03
22,10,3,1.090446e+03
22,10,5,5.261805e+02
22,10,10,1.402185e+02
22,10,20,1.169407e+02
22,10,30,1.137726e+02
22,10,40,1.121756e+02
22,10,50,1.121756e+02
22,10,60,1.118100e+02
22,10,70,1.118100e+02
22,10,80,1.087621e+02
22,10,90,1.087621e+02
22,10,100,1.087621e+02
22,10,1,6.745945e+02
22,10,2,4.076170e+02
22,10,3,3.152695e+02
22,10,5,2.835848e+02
22,10,10,1.800708e+02
22,10,20,1.257304e+02
22,10,30,1.157064e+02
22,10,40,1.103252e+02
22,10,50,1.075660e+02
22,10,60,1.074765e+02
22,10,70,1.074765e+02
22,10,80,1.065183e+02
22,10,90,1.065183e+02
22,10,100,1.063097e+02
22,10,1,7.202228e+02
22,10,2,5.026533e+02
22,10,3,2.956191e+02
22,10,5,2.737169e+02
22,10,10,1.349907e+02
22,10,20,1.180208e+02
22,10,30,1.118157e+02
22,10,40,1.110194e+02
22,10,50,1.110194e+02
22,10,60,1.110194e+02
22,10,70,1.110194e+02
22,10,80,1.093274e+02
22,10,90,1.082519e+02
22,10,100,1.080216e+02
22,10,1,7.137728e+02
22,10,2,5.064524e+02
22,10,3,3.806880e+02
22,10,5,2.280352e+02
22,10,10,1.299694e+02
22,10,20,1.160271e+02
22,10,30,1.102494e+02
22,10,40,1.087774e+02
22,10,50,1.087615e+02
22,10,60,1.084744e+02
22,10,70,1.054456e+02
22,10,80,1.054456e+02
22,10,90,1.054456e+02
22,10,100,1.054456e+02
22,10,1,2.310421e+02
22,10,2,1.402839e+02
22,10,3,1.321988e+02
22,10,5,1.227167e+02
22,10,10,1.156098e+02
22,10,20,1.132030e+02
22,10,30,1.092289e+02
22,10,40,1.071661e+02
22,10,50,1.066451e+02
22,10,60,1.066451e+02
22,10,70,1.066451e+02
22,10,80,1.066451e+02
22,10,90,1.066451e+02
22,10,100,1.065229e+02
