funcid,dim,milestone,error
3,10,1,1.156481e+04
3,10,2,8.569580e+03
3,10,3,8.093541e+03
3,10,5,7.602148e+03
3,10,10,4.094626e+03
3,10,20,1.227377e+03
3,10,30,4.057416e+02
3,10,40,2.050286e+02
3,10,50,7.248706e+01
3,10,60,2.526720e+01
3,10,70,5.193104e+00
3,10,80,1.474501e+00
3,10,90,1.096650e+00
3,10,100,7.097783e-01
3,10,1,2.051572e+04
3,10,2,2.051572e+04
3,10,3,2.038477e+04
3,10,5,2.034205e+04
3,10,10,1.444336e+04
3,10,20,3.445451e+03
3,10,30,1.626051e+03
3,10,40,6.034190e+02
3,10,50,2.411448e+02
3,10,60,6.510170e+01
3,10,70,2.015934e+01
3,10,80,3.827519e+00
3,10,90,1.751686e+00
3,10,100,6.617688e-01
3,10,1,7.491715e+03
3,10,2,7.491715e+03
3,10,3,7.491715e+03
3,10,5,6.019338e+03
3,10,10,2.843775e+03
3,10,20,1.200116e+03
3,10,30,5.040122e+02
3,10,40,8.380962e+01
3,10,50,1.567971e+01
3,10,60,4.240158e+00
3,10,70,1.325178e+00
3,10,80,1.150481e+00
3,10,90,1.119606e+00
3,10,100,1.028820e+00
3,10,1,1.562938e+04
3,10,2,1.562938e+04
3,10,3,1.562938e+04
3,10,5,1.342732e+04
3,10,10,1.019317e+04
3,10,20,5.029508e+03
3,10,30,2.459362e+03
3,10,40,1.300741e+03
3,10,50,6.085030e+02
3,10,60,2.002396e+02
3,10,70,3.268982e+01
3,10,80,9.313117e+00
3,10,90,4.143525e+00
3,10,100,1.655886e+00
3,10,1,1.414037e+04
3,10,2,1.157532e+04
3,10,3,1.119596e+04
3,10,5,9.546643e+03
3,10,10,4.502371e+03
3,10,20,3.258859e+03
3,10,30,1.101900e+03
3,10,40,3.277671e+02
3,10,50,8.914714e+01
3,10,60,1.845500e+01
3,10,70,5.083868e+00
3,10,80,1.726759e+00
3,10,90,1.385324e+00
3,10,100,7.861488e-01
3,10,1,1.407987e+04
3,10,2,1.407987e+04
3,10,3,1.407987e+04
3,10,5,1.126500e+04
3,10,10,5.918764e+03
3,10,20,1.936916e+03
3,10,30,6.939229e+02
3,10,40,2.426420e+02
3,10,50,8.366042e+01
3,10,60,2.053605e+01
3,10,70,5.513303e+00
3,10,80,2.021421e+00
3,10,90,9.335098e-01
3,10,100,5.109078e-01
3,10,1,1.257334e+04
3,10,2,9.340934e+03
3,10,3,9.277221e+03
3,10,5,7.754565e+03
3,10,10,3.471790e+03
3,10,20,1.498093e+03
3,10,30,7.857382e+02
3,10,40,1.487520e+02
3,10,50,3.816489e+01
3,10,60,8.649371e+00
3,10,70,5.308790e+00
3,10,80,2.592193e+00
3,10,90,6.613467e-01
3,10,100,3.540577e-01
3,10,1,1.578978e+04
3,10,2,6.433859e+03
3,10,3,6.433859e+03
3,10,5,5.615689e+03
3,10,10,2.475706e+03
3,10,20,1.161235e+03
3,10,30,3.917212e+02
3,10,40,1.536235e+02
3,10,50,5.750575e+01
3,10,60,1.311817e+01
3,10,70,3.420858e+00
3,10,80,1.872246e+00
3,10,90,6.968599e-01
3,10,100,1.800104e-01
3,10,1,2.255480e+04
3,10,2,1.656741e+04
3,10,3,1.602909e+04
3,10,5,1.454435e+04
3,10,10,1.018994e+04
3,10,20,5.110235e+03
3,10,30,2.560088e+03
3,10,40,1.283299e+03
3,10,50,4.917437e+02
3,10,60,1.152157e+02
3,10,70,3.464935e+01
3,10,80,1.304356e+01
3,10,90,2.846389e+00
3,10,100,2.846389e+00
3,10,1,1.122183e+04
3,10,2,6.578058e+03
3,10,3,6.158789e+03
3,10,5,5.914889e+03
3,10,10,2.945413e+03
3,10,20,9.315556e+02
3,10,30,3.663868e+02
3,10,40,8.251064e+01
3,10,50,1.556532e+01
3,10,60,4.649754e+00
3,10,70,2.296884e+00
3,10,80,1.355639e+00
3,10,90,1.017032e+00
3,10,100,4.608344e-01
