funcid,dim,milestone,error
4,10,1,3.160783e+02
4,10,2,2.465641e+02
4,10,3,2.389400e+02
4,10,5,8.653745e+01
4,10,10,6.360758e+01
4,10,20,1.467609e+01
4,10,30,5.842468e+00
4,10,40,5.694871e+00
4,10,50,5.543603e+00
4,10,60,5.370727e+00
4,10,70,5.195748e+00
4,10,80,5.088601e+00
4,10,90,4.923308e+00
4,10,100,4.781586e+00
4,10,1,1.809643e+02
4,10,2,1.181937e+02
4,10,3,1.078876e+02
4,10,5,9.859929e+01
4,10,10,1.379192e+01
4,10,20,6.686680e+00
4,10,30,6.436081e+00
4,10,40,6.287339e+00
4,10,50,6.169738e+00
4,10,60,5.967950e+00
4,10,70,5.768513e+00
4,10,80,5.549177e+00
4,10,90,5.393676e+00
4,10,100,5.230883e+00
4,10,1,7.704650e+01
4,10,2,2.580653e+01
4,10,3,2.362291e+01
4,10,5,8.010504e+00
4,10,10,7.245715e+00
4,10,20,6.892307e+00
4,10,30,6.714683e+00
4,10,40,6.549010e+00
4,10,50,6.396808e+00
4,10,60,6.209725e+00
4,10,70,6.079873e+00
4,10,80,5.906552e+00
4,10,90,5.671324e+00
4,10,100,5.566584e+00
4,10,1,1.619420e+02
4,10,2,9.296073e+01
4,10,3,8.824596e+01
4,10,5,1.971723e+01
4,10,10,8.174393e+00
4,10,20,6.496339e+00
4,10,30,6.334505e+00
4,10,40,6.152340e+00
4,10,50,6.010561e+00
4,10,60,5.863573e+00
4,10,70,5.690253e+00
4,10,80,5.504043e+00
4,10,90,5.349756e+00
4,10,100,5.193721e+00
4,10,1,3.104206e+02
4,10,2,1.875527e+02
4,10,3,1.819873e+02
4,10,5,1.083182e+02
4,10,10,3.455426e+01
4,10,20,4.515465e+00
4,10,30,4.348568e+00
4,10,40,4.286527e+00
4,10,50,4.194216e+00
4,10,60,4.042979e+00
4,10,70,3.913955e+00
4,10,80,3.810052e+00
4,10,90,3.660494e+00
4,10,100,3.539403e+00
4,10,1,1.155240e+02
4,10,2,7.897207e+01
4,10,3,6.997696e+01
4,10,5,4.285499e+01
4,10,10,2.212896e+01
4,10,20,2.524090e+00
4,10,30,3.222179e-01
4,10,40,1.458385e-01
4,10,50,1.125011e-01
4,10,60,1.010569e-01
4,10,70,9.208269e-02
4,10,80,8.896867e-02
4,10,90,8.305129e-02
4,10,100,7.822219e-02
4,10,1,2.468875e+02
4,10,2,1.925569e+02
4,10,3,1.873382e+02
4,10,5,5.182867e+01
4,10,10,1.233375e+01
4,10,20,3.488059e+00
4,10,30,3.302309e+00
4,10,40,3.211447e+00
4,10,50,3.117515e+00
4,10,60,2.996218e+00
4,10,70,2.907802e+00
4,10,80,2.777104e+00
4,10,90,2.646529e+00
4,10,100,2.604894e+00
4,10,1,2.698992e+02
4,10,2,1.628188e+02
4,10,3,1.524672e+02
4,10,5,5.376810e+01
4,10,10,2.691340e+01
4,10,20,7.562726e+00
4,10,30,6.898205e+00
4,10,40,6.661680e+00
4,10,50,6.484940e+00
4,10,60,6.232994e+00
4,10,70,6.042368e+00
4,10,80,5.900497e+00
4,10,90,5.709738e+00
4,10,100,5.585800e+00
4,10,1,1.534270e+02
4,10,2,8.540961e+01
4,10,3,7.569615e+01
4,10,5,6.209196e+01
4,10,10,6.917955e+00
4,10,20,6.400311e+00
4,10,30,6.193752e+00
4,10,40,6.068657e+00
4,10,50,5.863195e+00
4,10,60,5.719478e+00
4,10,70,5.567564e+00
4,10,80,5.454442e+00
4,10,90,5.310190e+00
4,10,100,5.184895e+00
4,10,1,1.087557e+02
4,10,2,4.001632e+01
4,10,3,3.890095e+01
4,10,5,1.130772e+01
4,10,10,6.047469e+00
4,10,20,5.749536e+00
4,10,30,5.552136e+00
4,10,40,5.416380e+00
4,10,50,5.271116e+00
4,10,60,5.138144e+00
4,10,70,4.965718e+00
4,10,80,4.857147e+00
4,10,90,4.711739e+00
4,10,100,4.518314e+00
