funcid,dim,milestone,error
25,30,1,1.953215e+03
25,30,2,1.483281e+03
25,30,3,1.362362e+03
25,30,5,6.974815e+02
25,30,10,5.542902e+02
25,30,20,4.787842e+02
25,30,30,4.603351e+02
25,30,40,4.484322e+02
25,30,50,4.455494e+02
25,30,60,4.445046e+02
25,30,70,4.441133e+02
25,30,80,4.440242e+02
25,30,90,4.432603e+02
25,30,100,4.432603e+02
25,30,1,1.306197e+03
25,30,2,1.192947e+03
25,30,3,1.076183e+03
25,30,5,7.756049e+02
25,30,10,5.671560e+02
25,30,20,4.923846e+02
25,30,30,4.673328e+02
25,30,40,4.548508e+02
25,30,50,4.533521e+02
25,30,60,4.513183e+02
25,30,70,4.511620e+02
25,30,80,4.497254e+02
25,30,90,4.496493e+02
25,30,100,4.495953e+02
25,30,1,1.086216e+03
25,30,2,8.414436e+02
25,30,3,8.343011e+02
25,30,5,6.821422e+02
25,30,10,5.575606e+02
25,30,20,4.781899e+02
25,30,30,4.500914e+02
25,30,40,4.452217e+02
25,30,50,4.440809e+02
25,30,60,4.435600e+02
25,30,70,4.435600e+02
25,30,80,4.435600e+02
25,30,90,4.435600e+02
25,30,100,4.435600e+02
25,30,1,1.415905e+03
25,30,2,1.305401e+03
25,30,3,1.183106e+03
25,30,5,6.901800e+02
25,30,10,5.221246e+02
25,30,20,4.665065e+02
25,30,30,4.503621e+02
25,30,40,4.427895e+02
25,30,50,4.385277e+02
25,30,60,4.379654e+02
25,30,70,4.377484e+02
25,30,80,4.377484e+02
25,30,90,4.377484e+02
25,30,100,4.377484e+02
25,30,1,1.411353e+03
25,30,2,1.221714e+03
25,30,3,1.100352e+03
25,30,5,8.844709e+02
25,30,10,5.934640e+02
25,30,20,5.018416e+02
25,30,30,4.772962e+02
25,30,40,4.668906e+02
25,30,50,4.627733e+02
25,30,60,4.600241e+02
25,30,70,4.576153e+02
25,30,80,4.556255e+02
25,30,90,4.540608e+02
25,30,100,4.537359e+02
25,30,1,1.114619e+03
25,30,2,1.064413e+03
25,30,3,1.021964e+03
25,30,5,7.740167e+02
25,30,10,5.670702e+02
25,30,20,4.853183e+02
25,30,30,4.653034e+02
25,30,40,4.574009e+02
25,30,50,4.552102e+02
25,30,60,4.546569e+02
25,30,70,4.542212e+02
25,30,80,4.522557e+02
25,30,90,4.522557e+02
25,30,100,4.522557e+02
25,30,1,9.710898e+02
25,30,2,8.887792e+02
25,30,3,7.792237e+02
25,30,5,6.387759e+02
25,30,10,5.654674e+02
25,30,20,5.051010e+02
25,30,30,4.757328e+02
25,30,40,4.604639e+02
25,30,50,4.567473e+02
25,30,60,4.545498e+02
25,30,70,4.538554e+02
25,30,80,4.530175e+02
25,30,90,4.530175e+02
25,30,100,4.530175e+02
25,30,1,1.016952e+03
25,30,2,9.564518e+02
25,30,3,9.034228e+02
25,30,5,7.209601e+02
25,30,10,5.431935e+02
25,30,20,4.806886e+02
25,30,30,4.598709e+02
25,30,40,4.570458e+02
25,30,50,4.558451e+02
25,30,60,4.547669e+02
25,30,70,4.540088e+02
25,30,80,4.538490e+02
25,30,90,4.527666e+02
25,30,100,4.525048e+02
25,30,1,9.884020e+02
25,30,2,7.108044e+02
25,30,3,7.108044e+02
25,30,5,6.073910e+02
25,30,10,5.471735e+02
25,30,20,4.937035e+02
25,30,30,4.714247e+02
25,30,40,4.651921e+02
25,30,50,4.638730e+02
25,30,60,4.632127e+02
25,30,70,4.628466e+02
25,30,80,4.627730e+02
25,30,90,4.627730e+02
25,30,100,4.613666e+02
25,30,1,8.726167e+02
25,30,2,7.693580e+02
25,30,3,6.556900e+02
25,30,5,6.010333e+02
25,30,10,5.345864e+02
25,30,20,4.795587e+02
25,30,30,4.658129e+02
25,30,40,4.638908e+02
25,30,50,4.624971e+02
25,30,60,4.604957e+02
25,30,70,4.603297e+02
25,30,80,4.601264e+02
25,30,90,4.598283e+02
25,30,100,4.596993e+02
