funcid,dim,milestone,error
21,30,1,5.197173e+02
21,30,2,5.068892e+02
21,30,3,4.060957e+02
21,30,5,3.652375e+02
21,30,10,3.357094e+02
21,30,20,3.334362e+02
21,30,30,3.320018e+02
21,30,40,3.298497e+02
21,30,50,3.279969e+02
21,30,60,3.268050e+02
21,30,70,3.259987e+02
21,30,80,3.255933e+02
21,30,90,3.250034e+02
21,30,100,3.246568e+02
21,30,1,4.813526e+02
21,30,2,3.839206e+02
21,30,3,3.731842e+02
21,30,5,3.438606e+02
21,30,10,3.392433e+02
21,30,20,3.380072e+02
21,30,30,3.373751e+02
21,30,40,3.370511e+02
21,30,50,3.368712e+02
21,30,60,3.366418e+02
21,30,70,3.365143e+02
21,30,80,3.364112e+02
21,30,90,3.363894e+02
21,30,100,3.363402e+02
21,30,1,4.758482e+02
21,30,2,3.895746e+02
21,30,3,3.775323e+02
21,30,5,3.526028e+02
21,30,10,3.339858e+02
21,30,20,3.331463e+02
21,30,30,3.325381e+02
21,30,40,3.318035e+02
21,30,50,3.313845e+02
21,30,60,3.306959e+02
21,30,70,3.304084e+02
21,30,80,3.303312e+02
21,30,90,3.303312e+02
21,30,100,3.302711e+02
21,30,1,4.788794e+02
21,30,2,3.388845e+02
21,30,3,3.388845e+02
21,30,5,3.099054e+02
21,30,10,2.987297e+02
21,30,20,2.963279e+02
21,30,30,2.940895e+02
21,30,40,2.923524e+02
21,30,50,2.912567e+02
21,30,60,2.900641e+02
21,30,70,2.893602e+02
21,30,80,2.886719e+02
21,30,90,2.881769e+02
21,30,100,2.876904e+02
21,30,1,4.984965e+02
21,30,2,3.881039e+02
21,30,3,3.677607e+02
21,30,5,3.590520e+02
21,30,10,3.227462e+02
21,30,20,3.194013e+02
21,30,30,3.172822e+02
21,30,40,3.159769e+02
21,30,50,3.140519e+02
21,30,60,3.133771e+02
21,30,70,3.131909e+02
21,30,80,3.127863e+02
21,30,90,3.127863e+02
21,30,100,3.126840e+02
21,30,1,4.618601e+02
21,30,2,3.755357e+02
21,30,3,3.374484e+02
21,30,5,3.136345e+02
21,30,10,3.100128e+02
21,30,20,3.094680e+02
21,30,30,3.091458e+02
21,30,40,3.089057e+02
21,30,50,3.088353e+02
21,30,60,3.086959e+02
21,30,70,3.086467e+02
21,30,80,3.086244e+02
21,30,90,3.086217e+02
21,30,100,3.085997e+02
21,30,1,4.357477e+02
21,30,2,3.664593e+02
21,30,3,3.346370e+02
21,30,5,3.181709e+02
21,30,10,3.157913e+02
21,30,20,3.150299e+02
21,30,30,3.146533e+02
21,30,40,3.144007e+02
21,30,50,3.140877e+02
21,30,60,3.139063e+02
21,30,70,3.137916e+02
21,30,80,3.136788e+02
21,30,90,3.135012e+02
21,30,100,3.134693e+02
21,30,1,4.998325e+02
21,30,2,4.229079e+02
21,30,3,4.229079e+02
21,30,5,3.548189e+02
21,30,10,3.284561e+02
21,30,20,3.282354e+02
21,30,30,3.282305e+02
21,30,40,3.282305e+02
21,30,50,3.282305e+02
21,30,60,3.282305e+02
21,30,70,3.282305e+02
21,30,80,3.282305e+02
21,30,90,3.282305e+02
21,30,100,3.282305e+02
21,30,1,5.230518e+02
21,30,2,4.337284e+02
21,30,3,4.337284e+02
21,30,5,3.838889e+02
21,30,10,3.679162e+02
21,30,20,3.661804e+02
21,30,30,3.659138e+02
21,30,40,3.652767e+02
21,30,50,3.647953e+02
21,30,60,3.644983e+02
21,30,70,3.642858e+02
21,30,80,3.640266e+02
21,30,90,3.638760e+02
21,30,100,3.637772e+02
21,30,1,5.319345e+02
21,30,2,4.223282e+02
21,30,3,4.223282e+02
21,30,5,3.841108e+02
21,30,10,3.590398e+02
21,30,20,3.557775e+02
21,30,30,3.520829e+02
21,30,40,3.490119e+02
21,30,50,3.466686e+02
21,30,60,3.445863e+02
21,30,70,3.433777e+02
21,30,80,3.427881e+02
21,30,90,3.422674e+02
21,30,100,3.421629e+02
