funcid,dim,milestone,error
14,30,1,1.077507e+06
14,30,2,9.894488e+05
14,30,3,9.549729e+05
14,30,5,7.258944e+05
14,30,10,5.569017e+05
14,30,20,3.499367e+05
14,30,30,2.160069e+05
14,30,40,1.351094e+05
14,30,50,7.975963e+04
14,30,60,5.082584e+04
14,30,70,4.645975e+04
14,30,80,4.262588e+04
14,30,90,3.623473e+04
14,30,100,2.603032e+04
14,30,1,3.716478e+05
14,30,2,3.465156e+05
14,30,3,2.819750e+05
14,30,5,2.819750e+05
14,30,10,2.016226e+05
14,30,20,8.236703e+04
14,30,30,6.699850e+04
14,30,40,5.996232e+04
14,30,50,5.183044e+04
14,30,60,4.230380e+04
14,30,70,3.895148e+04
14,30,80,3.801193e+04
14,30,90,3.454393e+04
14,30,100,2.862799e+04
14,30,1,3.950292e+05
14,30,2,3.852714e+05
14,30,3,3.788094e+05
14,30,5,3.333899e+05
14,30,10,3.149984e+05
14,30,20,2.236488e+05
14,30,30,1.229612e+05
14,30,40,5.721575e+04
14,30,50,3.438824e+04
14,30,60,1.625061e+04
14,30,70,5.766801e+03
14,30,80,4.802799e+03
14,30,90,4.802799e+03
14,30,100,4.802799e+03
14,30,1,3.281865e+05
14,30,2,2.794719e+05
14,30,3,2.569871e+05
14,30,5,2.505480e+05
14,30,10,8.936742e+04
14,30,20,7.631848e+04
14,30,30,4.399696e+04
14,30,40,1.550954e+04
14,30,50,1.006647e+04
14,30,60,1.006647e+04
14,30,70,1.006647e+04
14,30,80,1.006647e+04
14,30,90,1.006647e+04
14,30,100,1.006647e+04
14,30,1,1.732514e+06
14,30,2,1.188147e+06
14,30,3,1.188147e+06
14,30,5,1.025211e+06
14,30,10,9.123917e+05
14,30,20,4.265919e+05
14,30,30,2.355763e+05
14,30,40,1.289199e+05
14,30,50,9.945882e+04
14,30,60,7.624833e+04
14,30,70,7.624833e+04
14,30,80,4.490285e+04
14,30,90,3.750375e+04
14,30,100,3.750375e+04
14,30,1,1.316620e+06
14,30,2,9.323581e+05
14,30,3,8.793521e+05
14,30,5,7.296216e+05
14,30,10,5.405350e+05
14,30,20,3.429114e+05
14,30,30,1.951434e+05
14,30,40,4.826342e+04
14,30,50,4.826342e+04
14,30,60,4.826342e+04
14,30,70,2.702046e+04
14,30,80,2.473745e+04
14,30,90,2.379431e+04
14,30,100,2.240243e+04
14,30,1,6.910940e+05
14,30,2,6.284526e+05
14,30,3,5.854687e+05
14,30,5,5.465180e+05
14,30,10,4.124891e+05
14,30,20,3.043533e+05
14,30,30,1.887023e+05
14,30,40,9.399276e+04
14,30,50,5.829192e+04
14,30,60,2.088632e+04
14,30,70,2.088632e+04
14,30,80,2.088632e+04
14,30,90,2.088632e+04
14,30,100,1.714973e+04
14,30,1,5.779967e+05
14,30,2,5.445693e+05
14,30,3,4.892628e+05
14,30,5,4.560540e+05
14,30,10,1.344557e+05
14,30,20,1.041985e+05
14,30,30,4.380713e+04
14,30,40,3.734829e+04
14,30,50,2.855504e+04
14,30,60,2.578277e+04
14,30,70,2.210935e+04
14,30,80,1.889938e+04
14,30,90,1.744436e+04
14,30,100,1.744436e+04
14,30,1,1.098534e+06
14,30,2,1.069528e+06
14,30,3,9.659133e+05
14,30,5,8.086374e+05
14,30,10,7.043742e+05
14,30,20,3.729249e+05
14,30,30,2.740736e+05
14,30,40,1.751726e+05
14,30,50,8.703907e+04
14,30,60,5.532736e+04
14,30,70,4.368990e+04
14,30,80,3.994178e+04
14,30,90,3.994178e+04
14,30,100,3.994178e+04
14,30,1,1.718067e+06
14,30,2,1.718067e+06
14,30,3,1.085559e+06
14,30,5,8.179679e+05
14,30,10,6.244052e+05
14,30,20,2.880004e+05
14,30,30,1.693140e+05
14,30,40,7.662912e+04
14,30,50,7.662912e+04
14,30,60,4.316925e+04
14,30,70,4.165443e+04
14,30,80,1.715711e+04
14,30,90,1.715711e+04
14,30,100,1.192323e+04
