funcid,dim,milestone,error
17,30,1,6.457620e+02
17,30,2,5.777953e+02
17,30,3,5.417990e+02
17,30,5,5.365120e+02
17,30,10,5.231730e+02
17,30,20,5.163153e+02
17,30,30,5.158924e+02
17,30,40,5.158924e+02
17,30,50,5.070513e+02
17,30,60,5.010457e+02
17,30,70,4.962669e+02
17,30,80,4.960352e+02
17,30,90,4.960352e+02
17,30,100,4.960352e+02
17,30,1,1.264120e+03
17,30,2,9.730908e+02
17,30,3,9.730908e+02
17,30,5,9.640385e+02
17,30,10,9.464438e+02
17,30,20,9.199610e+02
17,30,30,9.157632e+02
17,30,40,9.133344e+02
17,30,50,9.106088e+02
17,30,60,9.082831e+02
17,30,70,9.048465e+02
17,30,80,9.048465e+02
17,30,90,9.048465e+02
17,30,100,9.048465e+02
17,30,1,9.173387e+02
17,30,2,9.173387e+02
17,30,3,9.173387e+02
17,30,5,5.749750e+02
17,30,10,5.507118e+02
17,30,20,5.007857e+02
17,30,30,4.895318e+02
17,30,40,4.732034e+02
17,30,50,4.713057e+02
17,30,60,4.706189e+02
17,30,70,4.706189e+02
17,30,80,4.627126e+02
17,30,90,4.614035e+02
17,30,100,4.614035e+02
17,30,1,9.426020e+02
17,30,2,9.100728e+02
17,30,3,8.952644e+02
17,30,5,8.846564e+02
17,30,10,8.665704e+02
17,30,20,8.570496e+02
17,30,30,8.523443e+02
17,30,40,8.452608e+02
17,30,50,8.427448e+02
17,30,60,8.427448e+02
17,30,70,8.427448e+02
17,30,80,8.427448e+02
17,30,90,8.427448e+02
17,30,100,8.427448e+02
17,30,1,7.646481e+02
17,30,2,7.449026e+02
17,30,3,7.416533e+02
17,30,5,7.345065e+02
17,30,10,7.222002e+02
17,30,20,6.775159e+02
17,30,30,6.775159e+02
17,30,40,6.775159e+02
17,30,50,6.775159e+02
17,30,60,6.775159e+02
17,30,70,6.775159e+02
17,30,80,6.775159e+02
17,30,90,6.775159e+02
17,30,100,6.775159e+02
17,30,1,1.467626e+03
17,30,2,1.182713e+03
17,30,3,1.182713e+03
17,30,5,7.685753e+02
17,30,10,7.685753e+02
17,30,20,7.685753e+02
17,30,30,7.685753e+02
17,30,40,7.685753e+02
17,30,50,7.685753e+02
17,30,60,7.685753e+02
17,30,70,3.230270e+02
17,30,80,2.980962e+02
17,30,90,2.912578e+02
17,30,100,2.871660e+02
17,30,1,1.240117e+03
17,30,2,1.140138e+03
17,30,3,1.114298e+03
17,30,5,1.082892e+03
17,30,10,1.059420e+03
17,30,20,1.050102e+03
17,30,30,1.038491e+03
17,30,40,8.062546e+02
17,30,50,8.062546e+02
17,30,60,8.062546e+02
17,30,70,8.062546e+02
17,30,80,8.062546e+02
17,30,90,8.062546e+02
17,30,100,8.062546e+02
17,30,1,1.147000e+03
17,30,2,9.573855e+02
17,30,3,9.499741e+02
17,30,5,9.483757e+02
17,30,10,9.483757e+02
17,30,20,9.483757e+02
17,30,30,8.905410e+02
17,30,40,8.651345e+02
17,30,50,8.610570e+02
17,30,60,7.726476e+02
17,30,70,7.726476e+02
17,30,80,7.726476e+02
17,30,90,7.726476e+02
17,30,100,7.726476e+02
17,30,1,5.806051e+02
17,30,2,2.759556e+02
17,30,3,2.262805e+02
17,30,5,2.074786e+02
17,30,10,1.775787e+02
17,30,20,1.580600e+02
17,30,30,1.429782e+02
17,30,40,1.429782e+02
17,30,50,1.429782e+02
17,30,60,1.429782e+02
17,30,70,1.429782e+02
17,30,80,1.429782e+02
17,30,90,1.429782e+02
17,30,100,1.429782e+02
17,30,1,7.140765e+02
17,30,2,5.701174e+02
17,30,3,5.579534e+02
17,30,5,5.406519e+02
17,30,10,5.191170e+02
17,30,20,5.187245e+02
17,30,30,5.187245e+02
17,30,40,5.187245e+02
17,30,50,5.187245e+02
17,30,60,5.187245e+02
17,30,70,5.163506e+02
17,30,80,5.133776e+02
17,30,90,5.133776e+02
17,30,100,5.133776e+02
