funcid,dim,milestone,error
15,30,1,2.439799e+05
15,30,2,2.506441e+04
15,30,3,2.506441e+04
15,30,5,2.506441e+04
15,30,10,2.477478e+04
15,30,20,2.441280e+04
15,30,30,2.311610e+04
15,30,40,2.241740e+04
15,30,50,2.169088e+04
15,30,60,2.124914e+04
15,30,70,2.092033e+04
15,30,80,2.031698e+04
15,30,90,2.004548e+04
15,30,100,1.972654e+04
15,30,1,1.356490e+07
15,30,2,2.558216e+05
15,30,3,4.479309e+04
15,30,5,3.654129e+04
15,30,10,3.619724e+04
15,30,20,3.505270e+04
15,30,30,3.355292e+04
15,30,40,3.264182e+04
15,30,50,3.154259e+04
15,30,60,3.096064e+04
15,30,70,2.913308e+04
15,30,80,2.823696e+04
15,30,90,2.678234e+04
15,30,100,2.576512e+04
15,30,1,9.002221e+05
15,30,2,4.120734e+04
15,30,3,4.077331e+04
15,30,5,4.064278e+04
15,30,10,3.968288e+04
15,30,20,3.702955e+04
15,30,30,3.534218e+04
15,30,40,3.386439e+04
15,30,50,3.246965e+04
15,30,60,3.042292e+04
15,30,70,2.767181e+04
15,30,80,2.569003e+04
15,30,90,2.389680e+04
15,30,100,2.321775e+04
15,30,1,8.557691e+07
15,30,2,2.862157e+05
15,30,3,6.403617e+04
15,30,5,5.304640e+04
15,30,10,5.063757e+04
15,30,20,4.623632e+04
15,30,30,4.346150e+04
15,30,40,4.032201e+04
15,30,50,3.744552e+04
15,30,60,3.453196e+04
15,30,70,3.273804e+04
15,30,80,3.138777e+04
15,30,90,3.011093e+04
15,30,100,2.839427e+04
15,30,1,5.279383e+05
15,30,2,1.979076e+04
15,30,3,1.933540e+04
15,30,5,1.909556e+04
15,30,10,1.804934e+04
15,30,20,1.711397e+04
15,30,30,1.650437e+04
15,30,40,1.604064e+04
15,30,50,1.561427e+04
15,30,60,1.511534e+04
15,30,70,1.474281e+04
15,30,80,1.434778e+04
15,30,90,1.429358e+04
15,30,100,1.422083e+04
15,30,1,1.473191e+06
15,30,2,1.245711e+04
15,30,3,1.215688e+04
15,30,5,1.215213e+04
15,30,10,1.188242e+04
15,30,20,1.176312e+04
15,30,30,1.160176e+04
15,30,40,1.153768e+04
15,30,50,1.153401e+04
15,30,60,1.147704e+04
15,30,70,1.138340e+04
15,30,80,1.138340e+04
15,30,90,1.138340e+04
15,30,100,1.138340e+04
15,30,1,8.978848e+06
15,30,2,3.184945e+05
15,30,3,8.116122e+04
15,30,5,6.911170e+04
15,30,10,6.693873e+04
15,30,20,6.426472e+04
15,30,30,5.916618e+04
15,30,40,5.663900e+04
15,30,50,5.035993e+04
15,30,60,4.613790e+04
15,30,70,4.178694e+04
15,30,80,3.983350e+04
15,30,90,3.872127e+04
15,30,100,3.650746e+04
15,30,1,2.209965e+06
15,30,2,3.267028e+04
15,30,3,3.096573e+04
15,30,5,3.090478e+04
15,30,10,2.972558e+04
15,30,20,2.906919e+04
15,30,30,2.766813e+04
15,30,40,2.698391e+04
15,30,50,2.655042e+04
15,30,60,2.554364e+04
15,30,70,2.481157e+04
15,30,80,2.433744e+04
15,30,90,2.333206e+04
15,30,100,2.312553e+04
15,30,1,1.639368e+05
15,30,2,1.863407e+04
15,30,3,1.863407e+04
15,30,5,1.863407e+04
15,30,10,1.847665e+04
15,30,20,1.764218e+04
15,30,30,1.747303e+04
15,30,40,1.713101e+04
15,30,50,1.713101e+04
15,30,60,1.705685e+04
15,30,70,1.705685e+04
15,30,80,1.705685e+04
15,30,90,1.705685e+04
15,30,100,1.675636e+04
15,30,1,1.053354e+06
15,30,2,1.803604e+04
15,30,3,1.568178e+04
15,30,5,1.556153e+04
15,30,10,1.543207e+04
15,30,20,1.512687e+04
15,30,30,1.492000e+04
15,30,40,1.426211e+04
15,30,50,1.409120e+04
15,30,60,1.398221e+04
15,30,70,1.379722e+04
15,30,80,1.375784e+04
15,30,90,1.341677e+04
15,30,100,1.276266e+04
