funcid,dim,milestone,error
2,30,1,1.094689e+37
2,30,2,1.070893e+36
2,30,3,6.330589e+35
2,30,5,7.395972e+34
2,30,10,2.188166e+32
2,30,20,3.246238e+26
2,30,30,6.718971e+24
2,30,40,3.582380e+23
2,30,50,7.819063e+22
2,30,60,2.966681e+22
2,30,70,5.075882e+21
2,30,80,1.736557e+21
2,30,90,1.736557e+21
2,30,100,7.678655e+20
2,30,1,1.815734e+39
2,30,2,3.118107e+38
2,30,3,2.198059e+35
2,30,5,1.508942e+33
2,30,10,1.558789e+32
2,30,20,1.023548e+30
2,30,30,3.575890e+28
2,30,40,1.027686e+27
2,30,50,3.047895e+26
2,30,60,5.941706e+25
2,30,70,1.150372e+23
2,30,80,4.819990e+21
2,30,90,6.320375e+20
2,30,100,9.149808e+19
2,30,1,1.115941e+36
2,30,2,2.688751e+35
2,30,3,1.808566e+34
2,30,5,5.999562e+32
2,30,10,4.792263e+29
2,30,20,2.074015e+27
2,30,30,2.684509e+26
2,30,40,2.151378e+25
2,30,50,7.525433e+24
2,30,60,7.525433e+24
2,30,70,7.525433e+24
2,30,80,1.184927e+24
2,30,90,4.842537e+23
2,30,100,1.567679e+23
2,30,1,7.104941e+37
2,30,2,4.614136e+36
2,30,3,2.378232e+35
2,30,5,3.671163e+34
2,30,10,6.784093e+30
2,30,20,6.092873e+28
2,30,30,2.241749e+28
2,30,40,2.188187e+27
2,30,50,4.925298e+26
2,30,60,2.410220e+26
2,30,70,4.263489e+25
2,30,80,1.332596e+25
2,30,90,2.789206e+24
2,30,100,1.173772e+24
2,30,1,3.563158e+33
2,30,2,2.873095e+33
2,30,3,3.333569e+32
2,30,5,7.167936e+31
2,30,10,1.460740e+30
2,30,20,3.521509e+27
2,30,30,1.537778e+26
2,30,40,1.305272e+25
2,30,50,2.243057e+24
2,30,60,4.269539e+23
2,30,70,8.677940e+22
2,30,80,5.760328e+22
2,30,90,4.683225e+22
2,30,100,2.261519e+22
2,30,1,4.665368e+37
2,30,2,1.918323e+36
2,30,3,2.785776e+34
2,30,5,3.106810e+33
2,30,10,3.197778e+31
2,30,20,4.514481e+27
2,30,30,4.473418e+26
2,30,40,1.030574e+26
2,30,50,3.052801e+25
2,30,60,2.267471e+24
2,30,70,1.055860e+24
2,30,80,1.055860e+24
2,30,90,9.350149e+23
2,30,100,3.257851e+23
2,30,1,6.730993e+34
2,30,2,3.021022e+34
2,30,3,5.465474e+33
2,30,5,1.761487e+32
2,30,10,6.693712e+30
2,30,20,3.894921e+27
2,30,30,1.138259e+23
2,30,40,2.419611e+22
2,30,50,1.373059e+21
2,30,60,7.472799e+20
2,30,70,7.472799e+20
2,30,80,2.530853e+20
2,30,90,2.515042e+20
2,30,100,2.515042e+20
2,30,1,1.490547e+36
2,30,2,2.942022e+34
2,30,3,1.571289e+34
2,30,5,5.767227e+33
2,30,10,2.964732e+32
2,30,20,2.349817e+30
2,30,30,9.611764e+27
2,30,40,1.741582e+27
2,30,50,2.615774e+26
2,30,60,9.077168e+25
2,30,70,2.389005e+25
2,30,80,6.083357e+24
2,30,90,1.066017e+24
2,30,100,2.476683e+23
2,30,1,1.724180e+36
2,30,2,4.156108e+35
2,30,3,7.703980e+34
2,30,5,6.229397e+33
2,30,10,1.677413e+32
2,30,20,5.532256e+28
2,30,30,1.342186e+28
2,30,40,2.485585e+27
2,30,50,6.806069e+25
2,30,60,4.664990e+24
2,30,70,3.210117e+24
2,30,80,2.492919e+24
2,30,90,7.548810e+22
2,30,100,1.468791e+21
2,30,1,8.505151e+36
2,30,2,1.052084e+36
2,30,3,4.781912e+34
2,30,5,1.048059e+33
2,30,10,2.487151e+30
2,30,20,1.951600e+29
2,30,30,5.478149e+26
2,30,40,2.264186e+24
2,30,50,3.070262e+23
2,30,60,9.204100e+21
2,30,70,3.512332e+21
2,30,80,3.431706e+20
2,30,90,2.939049e+20
2,30,100,2.216442e+20
