funcid,dim,milestone,error
29,30,1,2.176438e+03
29,30,2,2.062818e+03
29,30,3,2.022172e+03
29,30,5,2.001063e+03
29,30,10,1.977399e+03
29,30,20,1.958375e+03
29,30,30,1.952889e+03
29,30,40,1.934486e+03
29,30,50,1.928472e+03
29,30,60,1.928472e+03
29,30,70,1.928472e+03
29,30,80,1.928472e+03
29,30,90,1.928472e+03
29,30,100,1.928472e+03
29,30,1,2.865969e+03
29,30,2,2.512103e+03
29,30,3,2.496276e+03
29,30,5,2.399580e+03
29,30,10,2.349884e+03
29,30,20,2.248062e+03
29,30,30,2.203666e+03
29,30,40,2.170353e+03
29,30,50,2.148948e+03
29,30,60,2.121265e+03
29,30,70,2.092533e+03
29,30,80,2.078166e+03
29,30,90,2.051636e+03
29,30,100,2.033573e+03
29,30,1,3.242438e+03
29,30,2,2.775243e+03
29,30,3,2.647873e+03
29,30,5,2.340512e+03
29,30,10,2.146549e+03
29,30,20,2.078772e+03
29,30,30,2.017144e+03
29,30,40,1.939848e+03
29,30,50,1.880913e+03
29,30,60,1.840120e+03
29,30,70,1.806889e+03
29,30,80,1.761546e+03
29,30,90,1.724285e+03
29,30,100,1.709704e+03
29,30,1,2.983794e+03
29,30,2,2.613210e+03
29,30,3,2.613210e+03
29,30,5,2.463743e+03
29,30,10,2.412071e+03
29,30,20,2.291163e+03
29,30,30,2.222280e+03
29,30,40,2.161381e+03
29,30,50,2.108800e+03
29,30,60,2.022698e+03
29,30,70,1.964875e+03
29,30,80,1.909274e+03
29,30,90,1.873012e+03
29,30,100,1.830278e+03
29,30,1,3.791323e+03
29,30,2,3.514140e+03
29,30,3,3.027907e+03
29,30,5,2.979821e+03
29,30,10,2.760803e+03
29,30,20,2.372988e+03
29,30,30,2.273177e+03
29,30,40,2.209294e+03
29,30,50,2.161093e+03
29,30,60,2.119804e+03
29,30,70,2.102286e+03
29,30,80,2.064833e+03
29,30,90,2.033577e+03
29,30,100,2.021964e+03
29,30,1,2.823816e+03
29,30,2,2.387437e+03
29,30,3,1.994063e+03
29,30,5,1.889760e+03
29,30,10,1.761092e+03
29,30,20,1.676475e+03
29,30,30,1.606093e+03
29,30,40,1.553965e+03
29,30,50,1.510751e+03
29,30,60,1.475623e+03
29,30,70,1.446351e+03
29,30,80,1.433615e+03
29,30,90,1.417422e+03
29,30,100,1.417422e+03
29,30,1,3.016316e+03
29,30,2,2.495483e+03
29,30,3,2.468740e+03
29,30,5,2.246679e+03
29,30,10,2.189653e+03
29,30,20,2.148486e+03
29,30,30,2.095194e+03
29,30,40,2.062340e+03
29,30,50,2.058841e+03
29,30,60,2.058841e+03
29,30,70,2.058841e+03
29,30,80,2.058841e+03
29,30,90,2.058841e+03
29,30,100,2.058841e+03
29,30,1,3.281086e+03
29,30,2,2.932285e+03
29,30,3,2.509673e+03
29,30,5,2.161493e+03
29,30,10,2.023735e+03
29,30,20,1.882289e+03
29,30,30,1.766556e+03
29,30,40,1.647709e+03
29,30,50,1.609973e+03
29,30,60,1.592409e+03
29,30,70,1.582591e+03
29,30,80,1.577861e+03
29,30,90,1.577861e+03
29,30,100,1.575508e+03
29,30,1,2.813690e+03
29,30,2,2.592589e+03
29,30,3,2.592589e+03
29,30,5,2.525196e+03
29,30,10,2.429620e+03
29,30,20,2.181411e+03
29,30,30,2.093933e+03
29,30,40,2.052649e+03
29,30,50,2.005897e+03
29,30,60,1.970107e+03
29,30,70,1.931370e+03
29,30,80,1.910494e+03
29,30,90,1.905105e+03
29,30,100,1.905105e+03
29,30,1,3.346114e+03
29,30,2,2.938566e+03
29,30,3,2.938566e+03
29,30,5,2.831060e+03
29,30,10,2.652106e+03
29,30,20,2.451575e+03
29,30,30,2.248318e+03
29,30,40,2.100088e+03
29,30,50,2.016164e+03
29,30,60,1.991953e+03
29,30,70,1.959549e+03
29,30,80,1.932560e+03
29,30,90,1.914248e+03
29,30,100,1.880030e+03
