funcid,dim,milestone,error
26,10,1,1.199044e+03
26,10,2,9.723677e+02
26,10,3,9.088878e+02
26,10,5,8.000212e+02
26,10,10,7.073891e+02
26,10,20,6.981392e+02
26,10,30,6.981392e+02
26,10,40,6.981254e+02
26,10,50,6.585442e+02
26,10,60,6.585442e+02
26,10,70,6.585442e+02
26,10,80,6.585442e+02
26,10,90,6.585442e+02
26,10,100,5.217849e+02
26,10,1,1.669270e+03
26,10,2,1.419834e+03
26,10,3,1.419834e+03
26,10,5,1.371118e+03
26,10,10,9.536573e+02
26,10,20,6.993859e+02
26,10,30,6.876068e+02
26,10,40,6.873679e+02
26,10,50,6.871018e+02
26,10,60,6.558552e+02
26,10,70,5.389453e+02
26,10,80,3.716763e+02
26,10,90,3.120001e+02
26,10,100,3.003438e+02
26,10,1,1.198807e+03
26,10,2,1.057219e+03
26,10,3,1.040475e+03
26,10,5,8.193450e+02
26,10,10,6.578608e+02
26,10,20,4.918307e+02
26,10,30,4.875363e+02
26,10,40,4.873097e+02
26,10,50,4.873007e+02
26,10,60,4.872897e+02
26,10,70,4.872806e+02
26,10,80,4.872806e+02
26,10,90,4.872806e+02
26,10,100,4.872736e+02
26,10,1,1.916793e+03
26,10,2,1.870535e+03
26,10,3,1.867389e+03
26,10,5,1.749871e+03
26,10,10,1.478441e+03
26,10,20,1.474974e+03
26,10,30,1.471248e+03
26,10,40,6.475012e+02
26,10,50,5.396759e+02
26,10,60,5.395998e+02
26,10,70,5.221367e+02
26,10,80,5.221367e+02
26,10,90,5.221367e+02
26,10,100,5.221367e+02
26,10,1,1.269898e+03
26,10,2,1.041472e+03
26,10,3,1.025680e+03
26,10,5,8.523629e+02
26,10,10,7.638530e+02
26,10,20,7.558052e+02
26,10,30,7.558013e+02
26,10,40,5.236232e+02
26,10,50,5.234474e+02
26,10,60,5.234460e+02
26,10,70,5.234452e+02
26,10,80,5.234452e+02
26,10,90,5.234452e+02
26,10,100,5.234452e+02
26,10,1,1.899217e+03
26,10,2,1.770884e+03
26,10,3,1.747254e+03
26,10,5,1.365775e+03
26,10,10,1.354157e+03
26,10,20,1.352321e+03
26,10,30,1.109373e+03
26,10,40,1.109373e+03
26,10,50,1.109373e+03
26,10,60,1.109373e+03
26,10,70,1.109373e+03
26,10,80,1.109373e+03
26,10,90,1.109373e+03
26,10,100,1.109373e+03
26,10,1,1.130324e+03
26,10,2,9.808723e+02
26,10,3,9.808723e+02
26,10,5,8.643220e+02
26,10,10,6.092867e+02
26,10,20,6.077083e+02
26,10,30,6.076831e+02
26,10,40,6.076831e+02
26,10,50,6.076831e+02
26,10,60,5.419749e+02
26,10,70,4.831587e+02
26,10,80,3.933108e+02
26,10,90,3.725751e+02
26,10,100,3.116500e+02
26,10,1,1.203581e+03
26,10,2,9.559177e+02
26,10,3,9.559177e+02
26,10,5,8.548649e+02
26,10,10,8.442082e+02
26,10,20,8.430683e+02
26,10,30,8.320580e+02
26,10,40,6.426262e+02
26,10,50,6.313746e+02
26,10,60,6.306370e+02
26,10,70,5.918977e+02
26,10,80,5.010029e+02
26,10,90,4.858034e+02
26,10,100,3.593739e+02
26,10,1,1.299036e+03
26,10,2,9.966130e+02
26,10,3,9.960852e+02
26,10,5,9.588961e+02
26,10,10,6.972392e+02
26,10,20,6.177320e+02
26,10,30,3.805208e+02
26,10,40,3.593476e+02
26,10,50,3.593436e+02
26,10,60,3.593436e+02
26,10,70,3.593426e+02
26,10,80,3.593426e+02
26,10,90,3.593426e+02
26,10,100,3.593426e+02
26,10,1,1.101550e+03
26,10,2,1.040655e+03
26,10,3,9.742983e+02
26,10,5,8.714475e+02
26,10,10,7.903883e+02
26,10,20,6.250703e+02
26,10,30,6.217690e+02
26,10,40,6.215843e+02
26,10,50,6.215335e+02
26,10,60,6.103576e+02
26,10,70,5.102084e+02
26,10,80,4.981110e+02
26,10,90,4.981061e+02
26,10,100,4.981061e+02
