funcid,dim,milestone,error
19,30,1,9.610987e+05
19,30,2,8.339179e+05
19,30,3,8.139543e+05
19,30,5,7.788466e+05
19,30,10,6.596769e+05
19,30,20,5.384801e+05
19,30,30,4.936675e+05
19,30,40,3.593303e+05
19,30,50,3.489103e+05
19,30,60,3.097126e+05
19,30,70,2.545190e+05
19,30,80,2.470071e+05
19,30,90,2.470071e+05
19,30,100,2.300325e+05
19,30,1,9.187895e+06
19,30,2,6.687731e+05
19,30,3,6.175868e+05
19,30,5,5.964521e+05
19,30,10,5.369004e+05
19,30,20,4.862424e+05
19,30,30,4.598306e+05
19,30,40,3.834458e+05
19,30,50,3.492070e+05
19,30,60,3.196475e+05
19,30,70,3.079676e+05
19,30,80,2.442886e+05
19,30,90,2.261856e+05
19,30,100,2.261856e+05
19,30,1,9.492347e+05
19,30,2,6.755583e+05
19,30,3,5.731669e+05
19,30,5,5.541717e+05
19,30,10,4.354152e+05
19,30,20,3.018582e+05
19,30,30,1.865254e+05
19,30,40,1.527118e+05
19,30,50,1.262164e+05
19,30,60,1.009767e+05
19,30,70,9.867867e+04
19,30,80,9.755597e+04
19,30,90,9.310772e+04
19,30,100,9.310772e+04
19,30,1,1.693702e+07
19,30,2,3.922020e+05
19,30,3,3.848077e+05
19,30,5,3.739771e+05
19,30,10,3.436939e+05
19,30,20,3.237284e+05
19,30,30,2.815471e+05
19,30,40,2.155646e+05
19,30,50,2.099807e+05
19,30,60,1.954114e+05
19,30,70,1.726330e+05
19,30,80,1.726330e+05
19,30,90,1.655598e+05
19,30,100,1.572878e+05
19,30,1,1.454795e+06
19,30,2,7.633585e+05
19,30,3,7.312896e+05
19,30,5,7.027036e+05
19,30,10,6.116621e+05
19,30,20,5.687845e+05
19,30,30,4.975113e+05
19,30,40,3.564268e+05
19,30,50,3.188530e+05
19,30,60,2.597009e+05
19,30,70,2.597009e+05
19,30,80,2.597009e+05
19,30,90,2.597009e+05
19,30,100,2.597009e+05
19,30,1,5.120630e+06
19,30,2,3.850188e+06
19,30,3,3.668154e+06
19,30,5,3.245522e+06
19,30,10,2.626292e+06
19,30,20,1.924907e+06
19,30,30,1.558040e+06
19,30,40,1.187568e+06
19,30,50,9.511350e+05
19,30,60,7.848023e+05
19,30,70,6.989553e+05
19,30,80,6.225763e+05
19,30,90,5.575226e+05
19,30,100,4.723428e+05
19,30,1,2.975787e+06
19,30,2,2.792419e+06
19,30,3,2.676051e+06
19,30,5,2.471797e+06
19,30,10,2.096350e+06
19,30,20,1.537604e+06
19,30,30,1.111417e+06
19,30,40,8.852345e+05
19,30,50,7.010435e+05
19,30,60,6.182294e+05
19,30,70,5.203321e+05
19,30,80,4.963601e+05
19,30,90,4.669845e+05
19,30,100,4.601834e+05
19,30,1,7.552564e+06
19,30,2,2.432612e+06
19,30,3,2.197484e+06
19,30,5,1.963928e+06
19,30,10,1.138607e+06
19,30,20,7.246262e+05
19,30,30,5.275635e+05
19,30,40,4.032540e+05
19,30,50,3.293602e+05
19,30,60,3.052018e+05
19,30,70,2.645966e+05
19,30,80,2.645966e+05
19,30,90,2.645966e+05
19,30,100,2.088564e+05
19,30,1,1.369254e+07
19,30,2,7.035102e+05
19,30,3,2.798952e+05
19,30,5,2.652365e+05
19,30,10,2.319590e+05
19,30,20,2.172751e+05
19,30,30,2.153039e+05
19,30,40,1.956555e+05
19,30,50,1.861360e+05
19,30,60,1.775151e+05
19,30,70,1.592008e+05
19,30,80,1.542702e+05
19,30,90,1.542702e+05
19,30,100,1.542702e+05
19,30,1,4.276927e+06
19,30,2,4.089550e+06
19,30,3,3.887745e+06
19,30,5,3.720460e+06
19,30,10,3.089088e+06
19,30,20,2.045542e+06
19,30,30,1.499208e+06
19,30,40,1.091252e+06
19,30,50,8.953599e+05
19,30,60,7.706343e+05
19,30,70,6.709733e+05
19,30,80,6.145750e+05
19,30,90,4.800037e+05
19,30,100,4.459174e+05
