funcid,dim,milestone,error
29,10,1,4.311207e+02
29,10,2,3.089719e+02
29,10,3,3.051600e+02
29,10,5,2.995347e+02
29,10,10,2.994122e+02
29,10,20,2.913063e+02
29,10,30,2.847361e+02
29,10,40,2.782136e+02
29,10,50,2.773805e+02
29,10,60,2.767259e+02
29,10,70,2.757954e+02
29,10,80,2.752035e+02
29,10,90,2.748191e+02
29,10,100,2.745378e+02
29,10,1,5.330901e+02
29,10,2,4.014272e+02
29,10,3,3.748260e+02
29,10,5,3.606159e+02
29,10,10,3.465008e+02
29,10,20,3.429922e+02
29,10,30,3.417236e+02
29,10,40,3.407489e+02
29,10,50,3.396373e+02
29,10,60,3.390540e+02
29,10,70,3.383701e+02
29,10,80,3.377429e+02
29,10,90,3.370674e+02
29,10,100,3.365766e+02
29,10,1,5.228496e+02
29,10,2,4.088693e+02
29,10,3,3.908081e+02
29,10,5,3.780507e+02
29,10,10,3.731327e+02
29,10,20,3.731327e+02
29,10,30,3.134902e+02
29,10,40,3.040771e+02
29,10,50,2.970282e+02
29,10,60,2.912071e+02
29,10,70,2.902901e+02
29,10,80,2.899044e+02
29,10,90,2.888151e+02
29,10,100,2.879349e+02
29,10,1,3.929129e+02
29,10,2,3.794739e+02
29,10,3,3.533430e+02
29,10,5,3.441060e+02
29,10,10,3.149190e+02
29,10,20,3.044773e+02
29,10,30,2.968667e+02
29,10,40,2.959563e+02
29,10,50,2.956847e+02
29,10,60,2.948191e+02
29,10,70,2.941398e+02
29,10,80,2.938186e+02
29,10,90,2.933753e+02
29,10,100,2.930745e+02
29,10,1,4.422159e+02
29,10,2,3.687723e+02
29,10,3,3.422318e+02
29,10,5,3.322085e+02
29,10,10,3.302557e+02
29,10,20,3.064784e+02
29,10,30,2.980773e+02
29,10,40,2.971934e+02
29,10,50,2.971934e+02
29,10,60,2.968282e+02
29,10,70,2.967418e+02
29,10,80,2.965010e+02
29,10,90,2.959833e+02
29,10,100,2.959381e+02
29,10,1,5.424331e+02
29,10,2,3.498425e+02
29,10,3,3.353255e+02
29,10,5,3.329622e+02
29,10,10,3.328934e+02
29,10,20,3.319370e+02
29,10,30,3.317799e+02
29,10,40,3.317781e+02
29,10,50,3.299270e+02
29,10,60,3.297563e+02
29,10,70,3.077518e+02
29,10,80,3.074596e+02
29,10,90,3.069597e+02
29,10,100,3.067008e+02
29,10,1,4.413456e+02
29,10,2,3.708321e+02
29,10,3,3.708321e+02
29,10,5,3.708321e+02
29,10,10,3.708321e+02
29,10,20,3.533214e+02
29,10,30,3.375284e+02
29,10,40,3.294985e+02
29,10,50,3.278814e+02
29,10,60,3.250455e+02
29,10,70,3.242877e+02
29,10,80,3.238389e+02
29,10,90,3.237015e+02
29,10,100,3.229064e+02
29,10,1,3.091791e+02
29,10,2,3.091791e+02
29,10,3,3.022931e+02
29,10,5,2.989054e+02
29,10,10,2.896278e+02
29,10,20,2.866448e+02
29,10,30,2.865168e+02
29,10,40,2.865168e+02
29,10,50,2.861296e+02
29,10,60,2.834862e+02
29,10,70,2.818305e+02
29,10,80,2.816742e+02
29,10,90,2.815588e+02
29,10,100,2.815308e+02
29,10,1,4.764711e+02
29,10,2,3.669586e+02
29,10,3,3.393812e+02
29,10,5,3.274611e+02
29,10,10,3.265937e+02
29,10,20,3.243901e+02
29,10,30,3.235535e+02
29,10,40,3.224910e+02
29,10,50,3.215974e+02
29,10,60,3.215012e+02
29,10,70,3.213997e+02
29,10,80,3.195107e+02
29,10,90,3.175855e+02
29,10,100,3.170587e+02
29,10,1,5.422470e+02
29,10,2,4.371537e+02
29,10,3,4.300291e+02
29,10,5,4.111138e+02
29,10,10,3.849285e+02
29,10,20,3.789565e+02
29,10,30,3.727731e+02
29,10,40,3.662335e+02
29,10,50,3.623155e+02
29,10,60,3.611825e+02
29,10,70,3.607587e+02
29,10,80,3.598985e+02
29,10,90,3.598452e+02
29,10,100,3.598166e+02
