funcid,dim,milestone,error
5,10,1,4.729703e+01
5,10,2,3.529053e+01
5,10,3,2.275947e+01
5,10,5,7.247793e+00
5,10,10,6.975456e+00
5,10,20,6.964825e+00
5,10,30,6.964728e+00
5,10,40,6.964718e+00
5,10,50,6.964718e+00
5,10,60,6.964718e+00
5,10,70,6.964718e+00
5,10,80,6.964718e+00
5,10,90,6.964718e+00
5,10,100,6.964718e+00
5,10,1,5.915529e+01
5,10,2,2.054865e+01
5,10,3,1.537674e+01
5,10,5,1.453241e+01
5,10,10,9.953293e+00
5,10,20,9.949633e+00
5,10,30,9.949621e+00
5,10,40,9.949589e+00
5,10,50,9.949589e+00
5,10,60,9.949589e+00
5,10,70,9.949589e+00
5,10,80,9.949589e+00
5,10,90,9.949589e+00
5,10,100,9.949589e+00
5,10,1,5.593867e+01
5,10,2,4.918546e+01
5,10,3,3.961228e+01
5,10,5,3.820120e+01
5,10,10,1.194908e+01
5,10,20,1.193954e+01
5,10,30,1.193954e+01
5,10,40,1.193953e+01
5,10,50,1.193952e+01
5,10,60,1.193952e+01
5,10,70,1.193952e+01
5,10,80,1.193952e+01
5,10,90,1.193952e+01
5,10,100,1.193952e+01
5,10,1,6.675703e+01
5,10,2,5.331319e+01
5,10,3,5.331319e+01
5,10,5,5.331319e+01
5,10,10,1.729940e+01
5,10,20,1.691434e+01
5,10,30,1.691432e+01
5,10,40,1.691429e+01
5,10,50,1.691428e+01
5,10,60,1.691428e+01
5,10,70,1.691428e+01
5,10,80,1.691428e+01
5,10,90,1.691428e+01
5,10,100,1.691428e+01
5,10,1,3.820981e+01
5,10,2,3.483883e+01
5,10,3,2.604295e+01
5,10,5,2.322004e+01
5,10,10,3.988691e+00
5,10,20,3.979870e+00
5,10,30,3.979865e+00
5,10,40,3.979854e+00
5,10,50,3.979854e+00
5,10,60,3.979854e+00
5,10,70,3.979854e+00
5,10,80,3.979854e+00
5,10,90,3.979854e+00
5,10,100,3.979854e+00
5,10,1,5.765952e+01
5,10,2,4.646033e+01
5,10,3,4.471809e+01
5,10,5,2.005672e+01
5,10,10,1.694862e+01
5,10,20,1.691432e+01
5,10,30,1.691430e+01
5,10,40,1.691430e+01
5,10,50,1.691429e+01
5,10,60,1.691429e+01
5,10,70,1.691429e+01
5,10,80,1.691429e+01
5,10,90,1.691429e+01
5,10,100,1.691429e+01
5,10,1,6.001134e+01
5,10,2,3.450476e+01
5,10,3,2.688784e+01
5,10,5,2.570202e+01
5,10,10,8.970784e+00
5,10,20,8.954673e+00
5,10,30,8.954637e+00
5,10,40,8.954634e+00
5,10,50,8.954634e+00
5,10,60,8.954634e+00
5,10,70,8.954634e+00
5,10,80,8.954634e+00
5,10,90,8.954634e+00
5,10,100,8.954634e+00
5,10,1,5.348555e+01
5,10,2,4.412591e+01
5,10,3,3.007626e+01
5,10,5,1.755794e+01
5,10,10,1.495129e+01
5,10,20,1.492441e+01
5,10,30,1.492441e+01
5,10,40,1.492439e+01
5,10,50,1.492439e+01
5,10,60,1.492439e+01
5,10,70,1.492439e+01
5,10,80,1.492439e+01
5,10,90,1.492439e+01
5,10,100,1.492438e+01
5,10,1,4.971954e+01
5,10,2,3.720121e+01
5,10,3,2.437949e+01
5,10,5,2.117712e+01
5,10,10,4.975222e+00
5,10,20,4.974858e+00
5,10,30,4.974820e+00
5,10,40,4.974820e+00
5,10,50,4.974820e+00
5,10,60,4.974820e+00
5,10,70,4.974804e+00
5,10,80,4.974804e+00
5,10,90,4.974804e+00
5,10,100,4.974804e+00
5,10,1,5.302354e+01
5,10,2,4.993774e+01
5,10,3,4.993774e+01
5,10,5,4.716264e+01
5,10,10,1.072443e+01
5,10,20,9.949659e+00
5,10,30,9.949594e+00
5,10,40,9.949594e+00
5,10,50,9.949594e+00
5,10,60,9.949594e+00
5,10,70,9.949594e+00
5,10,80,9.949594e+00
5,10,90,9.949594e+00
5,10,100,9.949594e+00
