funcid,dim,milestone,error
20,10,1,3.436523e+02
20,10,2,2.806798e+02
20,10,3,2.274693e+02
20,10,5,2.031546e+02
20,10,10,1.804858e+02
20,10,20,1.713069e+02
20,10,30,1.667112e+02
20,10,40,1.544209e+02
20,10,50,1.543035e+02
20,10,60,1.542075e+02
20,10,70,1.542021e+02
20,10,80,1.526811e+02
20,10,90,1.518534e+02
20,10,100,1.362041e+02
20,10,1,1.839319e+02
20,10,2,1.070320e+02
20,10,3,1.070320e+02
20,10,5,1.070320e+02
20,10,10,1.070320e+02
20,10,20,7.807166e+01
20,10,30,7.639684e+01
20,10,40,7.607734e+01
20,10,50,7.606571e+01
20,10,60,7.606571e+01
20,10,70,7.597655e+01
20,10,80,7.593350e+01
20,10,90,7.590138e+01
20,10,100,7.554601e+01
20,10,1,2.361937e+02
20,10,2,1.789354e+02
20,10,3,1.515835e+02
20,10,5,1.369614e+02
20,10,10,1.120244e+02
20,10,20,8.976236e+01
20,10,30,8.752011e+01
20,10,40,8.712831e+01
20,10,50,8.676813e+01
20,10,60,8.548508e+01
20,10,70,8.209349e+01
20,10,80,8.207058e+01
20,10,90,8.192880e+01
20,10,100,8.161630e+01
20,10,1,2.825463e+02
20,10,2,2.343447e+02
20,10,3,1.844653e+02
20,10,5,1.807617e+02
20,10,10,1.777193e+02
20,10,20,1.755286e+02
20,10,30,1.749106e+02
20,10,40,1.742642e+02
20,10,50,1.742184e+02
20,10,60,1.742025e+02
20,10,70,1.741523e+02
20,10,80,1.741035e+02
20,10,90,1.740997e+02
20,10,100,1.740997e+02
20,10,1,1.809859e+02
20,10,2,9.890722e+01
20,10,3,9.284128e+01
20,10,5,7.527714e+01
20,10,10,5.830811e+01
20,10,20,5.408227e+01
20,10,30,5.212442e+01
20,10,40,4.977770e+01
20,10,50,4.842115e+01
20,10,60,4.824743e+01
20,10,70,4.814278e+01
20,10,80,4.803354e+01
20,10,90,4.800695e+01
20,10,100,4.782605e+01
20,10,1,1.506965e+02
20,10,2,5.696808e+01
20,10,3,5.696808e+01
20,10,5,5.616951e+01
20,10,10,4.289663e+01
20,10,20,4.083866e+01
20,10,30,3.638813e+01
20,10,40,3.450951e+01
20,10,50,3.419650e+01
20,10,60,3.339644e+01
20,10,70,3.312050e+01
20,10,80,3.248248e+01
20,10,90,3.170950e+01
20,10,100,3.100929e+01
20,10,1,1.696483e+02
20,10,2,1.348386e+02
20,10,3,1.001168e+02
20,10,5,9.813219e+01
20,10,10,9.553102e+01
20,10,20,9.218726e+01
20,10,30,8.949495e+01
20,10,40,8.156483e+01
20,10,50,7.986346e+01
20,10,60,7.935805e+01
20,10,70,7.900280e+01
20,10,80,7.878150e+01
20,10,90,7.865858e+01
20,10,100,7.859154e+01
20,10,1,1.955865e+02
20,10,2,1.300607e+02
20,10,3,8.990620e+01
20,10,5,8.326154e+01
20,10,10,4.882081e+01
20,10,20,4.316181e+01
20,10,30,4.071847e+01
20,10,40,3.989622e+01
20,10,50,3.942623e+01
20,10,60,3.889347e+01
20,10,70,3.827202e+01
20,10,80,3.820386e+01
20,10,90,3.818666e+01
20,10,100,3.818666e+01
20,10,1,1.589496e+02
20,10,2,9.233991e+01
20,10,3,9.233991e+01
20,10,5,8.660406e+01
20,10,10,7.267548e+01
20,10,20,6.350941e+01
20,10,30,6.020336e+01
20,10,40,5.885181e+01
20,10,50,5.243611e+01
20,10,60,5.150961e+01
20,10,70,5.094815e+01
20,10,80,5.025429e+01
20,10,90,4.981344e+01
20,10,100,4.934380e+01
20,10,1,3.366124e+02
20,10,2,3.366124e+02
20,10,3,3.366124e+02
20,10,5,3.366124e+02
20,10,10,3.366124e+02
20,10,20,2.584828e+02
20,10,30,2.472831e+02
20,10,40,2.450994e+02
20,10,50,2.445337e+02
20,10,60,2.436461e+02
20,10,70,2.430582e+02
20,10,80,2.412250e+02
20,10,90,2.389043e+02
20,10,100,2.315847e+02
