funcid,dim,milestone,error
23,10,1,3.646284e+02
23,10,2,3.588448e+02
23,10,3,3.547700e+02
23,10,5,3.538773e+02
23,10,10,3.389520e+02
23,10,20,3.371550e+02
23,10,30,3.363917e+02
23,10,40,3.360816e+02
23,10,50,3.359089e+02
23,10,60,3.357440e+02
23,10,70,3.355621e+02
23,10,80,3.353338e+02
23,10,90,3.349336e+02
23,10,100,3.346458e+02
23,10,1,3.861589e+02
23,10,2,3.851793e+02
23,10,3,3.851793e+02
23,10,5,3.851793e+02
23,10,10,3.851793e+02
23,10,20,3.851793e+02
23,10,30,3.544096e+02
23,10,40,3.521260e+02
23,10,50,3.518616e+02
23,10,60,3.516863e+02
23,10,70,3.514615e+02
23,10,80,3.512517e+02
23,10,90,3.510793e+02
23,10,100,3.509250e+02
23,10,1,3.848926e+02
23,10,2,3.713111e+02
23,10,3,3.645718e+02
23,10,5,3.606729e+02
23,10,10,3.438784e+02
23,10,20,3.416838e+02
23,10,30,3.399814e+02
23,10,40,3.386829e+02
23,10,50,3.380874e+02
23,10,60,3.380641e+02
23,10,70,3.380620e+02
23,10,80,3.380615e+02
23,10,90,3.380615e+02
23,10,100,3.380615e+02
23,10,1,4.102108e+02
23,10,2,3.732289e+02
23,10,3,3.613566e+02
23,10,5,3.595663e+02
23,10,10,3.471932e+02
23,10,20,3.469073e+02
23,10,30,3.469005e+02
23,10,40,3.468991e+02
23,10,50,3.468988e+02
23,10,60,3.468988e+02
23,10,70,3.468988e+02
23,10,80,3.468987e+02
23,10,90,3.468987e+02
23,10,100,3.468987e+02
23,10,1,3.909849e+02
23,10,2,3.909849e+02
23,10,3,3.909849e+02
23,10,5,3.851522e+02
23,10,10,3.678368e+02
23,10,20,3.658460e+02
23,10,30,3.656134e+02
23,10,40,3.643109e+02
23,10,50,3.643083e+02
23,10,60,3.643081e+02
23,10,70,3.643081e+02
23,10,80,3.643081e+02
23,10,90,3.643081e+02
23,10,100,3.643081e+02
23,10,1,3.467790e+02
23,10,2,3.467790e+02
23,10,3,3.467790e+02
23,10,5,3.467790e+02
23,10,10,3.467790e+02
23,10,20,3.103910e+02
23,10,30,3.095480e+02
23,10,40,3.095164e+02
23,10,50,3.095022e+02
23,10,60,3.094976e+02
23,10,70,3.094939e+02
23,10,80,3.094930e+02
23,10,90,3.094930e+02
23,10,100,3.094917e+02
23,10,1,4.231979e+02
23,10,2,4.010191e+02
23,10,3,3.984510e+02
23,10,5,3.951514e+02
23,10,10,3.650877e+02
23,10,20,3.586929e+02
23,10,30,3.581551e+02
23,10,40,3.578879e+02
23,10,50,3.577696e+02
23,10,60,3.577487e+02
23,10,70,3.577394e+02
23,10,80,3.577340e+02
23,10,90,3.577327e+02
23,10,100,3.577317e+02
23,10,1,3.726002e+02
23,10,2,3.628222e+02
23,10,3,3.530041e+02
23,10,5,3.524679e+02
23,10,10,3.332328e+02
23,10,20,3.310378e+02
23,10,30,3.281519e+02
23,10,40,3.272262e+02
23,10,50,3.268632e+02
23,10,60,3.266306e+02
23,10,70,3.264376e+02
23,10,80,3.262304e+02
23,10,90,3.258296e+02
23,10,100,3.250328e+02
23,10,1,3.961577e+02
23,10,2,3.848623e+02
23,10,3,3.832453e+02
23,10,5,3.813504e+02
23,10,10,3.470541e+02
23,10,20,3.443697e+02
23,10,30,3.439345e+02
23,10,40,3.435561e+02
23,10,50,3.430315e+02
23,10,60,3.422538e+02
23,10,70,3.402594e+02
23,10,80,3.367546e+02
23,10,90,3.338620e+02
23,10,100,3.333170e+02
23,10,1,3.604814e+02
23,10,2,3.602129e+02
23,10,3,3.486464e+02
23,10,5,3.479237e+02
23,10,10,3.302447e+02
23,10,20,3.296653e+02
23,10,30,3.296518e+02
23,10,40,3.296493e+02
23,10,50,3.296488e+02
23,10,60,3.296488e+02
23,10,70,3.296485e+02
23,10,80,3.296484e+02
23,10,90,3.296484e+02
23,10,100,3.296484e+02
