funcid,dim,milestone,error
28,10,1,6.975977e+02
28,10,2,6.975977e+02
28,10,3,6.854559e+02
28,10,5,6.783095e+02
28,10,10,5.206125e+02
28,10,20,4.351074e+02
28,10,30,4.192190e+02
28,10,40,4.048493e+02
28,10,50,3.963235e+02
28,10,60,3.907727e+02
28,10,70,3.855941e+02
28,10,80,3.816508e+02
28,10,90,3.793443e+02
28,10,100,3.760060e+02
28,10,1,8.436744e+02
28,10,2,5.807836e+02
28,10,3,5.698919e+02
28,10,5,5.673665e+02
28,10,10,5.341936e+02
28,10,20,5.211358e+02
28,10,30,5.170608e+02
28,10,40,5.089102e+02
28,10,50,5.068911e+02
28,10,60,5.046163e+02
28,10,70,5.034474e+02
28,10,80,5.010366e+02
28,10,90,4.914932e+02
28,10,100,4.866701e+02
28,10,1,7.902470e+02
28,10,2,7.150358e+02
28,10,3,7.051060e+02
28,10,5,7.007653e+02
28,10,10,4.653078e+02
28,10,20,4.205177e+02
28,10,30,3.950839e+02
28,10,40,3.805498e+02
28,10,50,3.728272e+02
28,10,60,3.672173e+02
28,10,70,3.639779e+02
28,10,80,3.603245e+02
28,10,90,3.545794e+02
28,10,100,3.333029e+02
28,10,1,6.805240e+02
28,10,2,6.417981e+02
28,10,3,6.336311e+02
28,10,5,6.317517e+02
28,10,10,4.440826e+02
28,10,20,4.137140e+02
28,10,30,4.037998e+02
28,10,40,3.959892e+02
28,10,50,3.883411e+02
28,10,60,3.836710e+02
28,10,70,3.795771e+02
28,10,80,3.762548e+02
28,10,90,3.742911e+02
28,10,100,3.722063e+02
28,10,1,7.700507e+02
28,10,2,6.979127e+02
28,10,3,6.941199e+02
28,10,5,6.932634e+02
28,10,10,4.331944e+02
28,10,20,4.143365e+02
28,10,30,4.016300e+02
28,10,40,3.851156e+02
28,10,50,3.760531e+02
28,10,60,3.702462e+02
28,10,70,3.635378e+02
28,10,80,3.554173e+02
28,10,90,3.298980e+02
28,10,100,3.002121e+02
28,10,1,8.184180e+02
28,10,2,7.709657e+02
28,10,3,7.655350e+02
28,10,5,7.640993e+02
28,10,10,6.788405e+02
28,10,20,6.725756e+02
28,10,30,6.684951e+02
28,10,40,6.656729e+02
28,10,50,6.638991e+02
28,10,60,6.593184e+02
28,10,70,6.570141e+02
28,10,80,6.556181e+02
28,10,90,6.545525e+02
28,10,100,6.537536e+02
28,10,1,7.241785e+02
28,10,2,6.903175e+02
28,10,3,6.892522e+02
28,10,5,6.889432e+02
28,10,10,6.336019e+02
28,10,20,6.202017e+02
28,10,30,5.124431e+02
28,10,40,5.124431e+02
28,10,50,4.150910e+02
28,10,60,4.065650e+02
28,10,70,4.035446e+02
28,10,80,4.016444e+02
28,10,90,3.999083e+02
28,10,100,3.992176e+02
28,10,1,7.636383e+02
28,10,2,7.051203e+02
28,10,3,7.035502e+02
28,10,5,7.028394e+02
28,10,10,6.317822e+02
28,10,20,6.232341e+02
28,10,30,5.981495e+02
28,10,40,5.971391e+02
28,10,50,5.960311e+02
28,10,60,5.947212e+02
28,10,70,5.942883e+02
28,10,80,5.936070e+02
28,10,90,5.927480e+02
28,10,100,5.831760e+02
28,10,1,1.058896e+03
28,10,2,1.040561e+03
28,10,3,1.038269e+03
28,10,5,1.038038e+03
28,10,10,9.440706e+02
28,10,20,6.643194e+02
28,10,30,6.643194e+02
28,10,40,4.952971e+02
28,10,50,4.889096e+02
28,10,60,4.859119e+02
28,10,70,4.820665e+02
28,10,80,4.786758e+02
28,10,90,4.748645e+02
28,10,100,4.682653e+02
28,10,1,9.465872e+02
28,10,2,8.890621e+02
28,10,3,8.837172e+02
28,10,5,8.825483e+02
28,10,10,7.206538e+02
28,10,20,6.358764e+02
28,10,30,6.214260e+02
28,10,40,6.165385e+02
28,10,50,6.119122e+02
28,10,60,5.992371e+02
28,10,70,5.957590e+02
28,10,80,5.940485e+02
28,10,90,5.927422e+02
28,10,100,5.914897e+02
