funcid,dim,milestone,error
18,10,1,1.347040e+06
18,10,2,5.808999e+04
18,10,3,7.123869e+03
18,10,5,6.900036e+03
18,10,10,6.899243e+03
18,10,20,6.763947e+03
18,10,30,6.680140e+03
18,10,40,6.680134e+03
18,10,50,6.666317e+03
18,10,60,6.632189e+03
18,10,70,6.561345e+03
18,10,80,6.545371e+03
18,10,90,6.537926e+03
18,10,100,6.520169e+03
18,10,1,2.026313e+06
18,10,2,2.243603e+04
18,10,3,1.916882e+04
18,10,5,1.834319e+04
18,10,10,1.819363e+04
18,10,20,1.801786e+04
18,10,30,1.771323e+04
18,10,40,1.768608e+04
18,10,50,1.766973e+04
18,10,60,1.766341e+04
18,10,70,1.755117e+04
18,10,80,1.748101e+04
18,10,90,1.740922e+04
18,10,100,1.709580e+04
18,10,1,3.928055e+06
18,10,2,4.325210e+04
18,10,3,1.308826e+04
18,10,5,1.299088e+04
18,10,10,1.288269e+04
18,10,20,1.288061e+04
18,10,30,1.274151e+04
18,10,40,1.251278e+04
18,10,50,1.230614e+04
18,10,60,1.225025e+04
18,10,70,1.216346e+04
18,10,80,1.205148e+04
18,10,90,1.199354e+04
18,10,100,1.198605e+04
18,10,1,1.449144e+06
18,10,2,5.871340e+04
18,10,3,1.423122e+04
18,10,5,1.391231e+04
18,10,10,1.387660e+04
18,10,20,1.367396e+04
18,10,30,1.366166e+04
18,10,40,1.363868e+04
18,10,50,1.361137e+04
18,10,60,1.353558e+04
18,10,70,1.348586e+04
18,10,80,1.345973e+04
18,10,90,1.337954e+04
18,10,100,1.329724e+04
18,10,1,1.179710e+06
18,10,2,4.531824e+04
18,10,3,1.232296e+04
18,10,5,1.188491e+04
18,10,10,1.188474e+04
18,10,20,1.187057e+04
18,10,30,1.180725e+04
18,10,40,1.177902e+04
18,10,50,1.177524e+04
18,10,60,1.177404e+04
18,10,70,1.174445e+04
18,10,80,1.171944e+04
18,10,90,1.171944e+04
18,10,100,1.166838e+04
18,10,1,9.346439e+06
18,10,2,4.393097e+04
18,10,3,2.558163e+04
18,10,5,2.516025e+04
18,10,10,2.489410e+04
18,10,20,2.449879e+04
18,10,30,2.448425e+04
18,10,40,2.430875e+04
18,10,50,2.256242e+04
18,10,60,2.244231e+04
18,10,70,2.208356e+04
18,10,80,2.102539e+04
18,10,90,2.014036e+04
18,10,100,2.013239e+04
18,10,1,8.998297e+06
18,10,2,1.595448e+05
18,10,3,1.723560e+04
18,10,5,1.704250e+04
18,10,10,1.703862e+04
18,10,20,1.700974e+04
18,10,30,1.694007e+04
18,10,40,1.680869e+04
18,10,50,1.644714e+04
18,10,60,1.633930e+04
18,10,70,1.633930e+04
18,10,80,1.633879e+04
18,10,90,1.623384e+04
18,10,100,1.622510e+04
18,10,1,8.205933e+06
18,10,2,4.495763e+04
18,10,3,2.879995e+04
18,10,5,2.823001e+04
18,10,10,2.817589e+04
18,10,20,2.812655e+04
18,10,30,2.745036e+04
18,10,40,2.744713e+04
18,10,50,2.733757e+04
18,10,60,2.677450e+04
18,10,70,2.667494e+04
18,10,80,2.631653e+04
18,10,90,2.608579e+04
18,10,100,2.592849e+04
18,10,1,1.363167e+05
18,10,2,1.363167e+05
18,10,3,6.914661e+03
18,10,5,6.602062e+03
18,10,10,6.356887e+03
18,10,20,6.180307e+03
18,10,30,6.050231e+03
18,10,40,6.002114e+03
18,10,50,5.973716e+03
18,10,60,5.940879e+03
18,10,70,5.923972e+03
18,10,80,5.922999e+03
18,10,90,5.921991e+03
18,10,100,5.912047e+03
18,10,1,3.001401e+06
18,10,2,3.363636e+04
18,10,3,6.736931e+03
18,10,5,6.598599e+03
18,10,10,6.510649e+03
18,10,20,6.501469e+03
18,10,30,6.447221e+03
18,10,40,6.447221e+03
18,10,50,6.427272e+03
18,10,60,6.413308e+03
18,10,70,6.388794e+03
18,10,80,6.388068e+03
18,10,90,6.388068e+03
18,10,100,6.381790e+03
