funcid,dim,milestone,error
27,10,1,4.960760e+02
27,10,2,4.837834e+02
27,10,3,4.710688e+02
27,10,5,4.705908e+02
27,10,10,4.611265e+02
27,10,20,4.218872e+02
27,10,30,4.210818e+02
27,10,40,4.209146e+02
27,10,50,4.208948e+02
27,10,60,4.208144e+02
27,10,70,4.185359e+02
27,10,80,4.181223e+02
27,10,90,4.180889e+02
27,10,100,4.180838e+02
27,10,1,4.964075e+02
27,10,2,4.761727e+02
27,10,3,4.715842e+02
27,10,5,4.709857e+02
27,10,10,4.504341e+02
27,10,20,4.391262e+02
27,10,30,4.108879e+02
27,10,40,4.108206e+02
27,10,50,4.108114e+02
27,10,60,4.108087e+02
27,10,70,4.108078e+02
27,10,80,4.108075e+02
27,10,90,4.108073e+02
27,10,100,4.108070e+02
27,10,1,4.658131e+02
27,10,2,4.594405e+02
27,10,3,4.570782e+02
27,10,5,4.569645e+02
27,10,10,4.516572e+02
27,10,20,4.301467e+02
27,10,30,4.147195e+02
27,10,40,4.127093e+02
27,10,50,4.116829e+02
27,10,60,4.106469e+02
27,10,70,4.106283e+02
27,10,80,4.106257e+02
27,10,90,4.106251e+02
27,10,100,4.106251e+02
27,10,1,4.898145e+02
27,10,2,4.475712e+02
27,10,3,4.402265e+02
27,10,5,4.389240e+02
27,10,10,4.385563e+02
27,10,20,4.380986e+02
27,10,30,4.379576e+02
27,10,40,4.152668e+02
27,10,50,4.100723e+02
27,10,60,4.089883e+02
27,10,70,4.088515e+02
27,10,80,4.087724e+02
27,10,90,4.087669e+02
27,10,100,4.087581e+02
27,10,1,4.234197e+02
27,10,2,4.212552e+02
27,10,3,4.212552e+02
27,10,5,4.199151e+02
27,10,10,4.114306e+02
27,10,20,4.110963e+02
27,10,30,4.110789e+02
27,10,40,4.110750e+02
27,10,50,4.110745e+02
27,10,60,4.110744e+02
27,10,70,4.110744e+02
27,10,80,4.110744e+02
27,10,90,4.110744e+02
27,10,100,4.110744e+02
27,10,1,5.599868e+02
27,10,2,5.284652e+02
27,10,3,5.175100e+02
27,10,5,4.733539e+02
27,10,10,4.286818e+02
27,10,20,4.131563e+02
27,10,30,4.094081e+02
27,10,40,4.093349e+02
27,10,50,4.092852e+02
27,10,60,4.092643e+02
27,10,70,4.092629e+02
27,10,80,4.092629e+02
27,10,90,4.092566e+02
27,10,100,4.092434e+02
27,10,1,4.270248e+02
27,10,2,4.207503e+02
27,10,3,4.182211e+02
27,10,5,4.176431e+02
27,10,10,4.111071e+02
27,10,20,4.098564e+02
27,10,30,4.096796e+02
27,10,40,4.096217e+02
27,10,50,4.096088e+02
27,10,60,4.096064e+02
27,10,70,4.096062e+02
27,10,80,4.096062e+02
27,10,90,4.096062e+02
27,10,100,4.096062e+02
27,10,1,5.179874e+02
27,10,2,5.011007e+02
27,10,3,5.011007e+02
27,10,5,5.011007e+02
27,10,10,5.011007e+02
27,10,20,4.274021e+02
27,10,30,4.257248e+02
27,10,40,4.253928e+02
27,10,50,4.253375e+02
27,10,60,4.253036e+02
27,10,70,4.252962e+02
27,10,80,4.246042e+02
27,10,90,4.246042e+02
27,10,100,4.211910e+02
27,10,1,4.365515e+02
27,10,2,4.217514e+02
27,10,3,4.155192e+02
27,10,5,4.147292e+02
27,10,10,4.064842e+02
27,10,20,4.048079e+02
27,10,30,4.046611e+02
27,10,40,4.046284e+02
27,10,50,4.046148e+02
27,10,60,4.045907e+02
27,10,70,4.045907e+02
27,10,80,4.045577e+02
27,10,90,4.045561e+02
27,10,100,4.045538e+02
27,10,1,4.713850e+02
27,10,2,4.488471e+02
27,10,3,4.449514e+02
27,10,5,4.444998e+02
27,10,10,4.341163e+02
27,10,20,4.329140e+02
27,10,30,4.323273e+02
27,10,40,4.319965e+02
27,10,50,4.318772e+02
27,10,60,4.318202e+02
27,10,70,4.317956e+02
27,10,80,4.317874e+02
27,10,90,4.261013e+02
27,10,100,4.258773e+02
