funcid,dim,milestone,error
15,10,1,1.082020e+05
15,10,2,3.945696e+04
15,10,3,3.945696e+04
15,10,5,3.930807e+04
15,10,10,3.296267e+04
15,10,20,2.133205e+04
15,10,30,1.765929e+04
15,10,40,1.707003e+04
15,10,50,1.627163e+04
15,10,60,1.253007e+04
15,10,70,1.165130e+04
15,10,80,7.233752e+03
15,10,90,6.451610e+03
15,10,100,6.235278e+03
15,10,1,4.497240e+04
15,10,2,2.439540e+04
15,10,3,2.233678e+04
15,10,5,2.233678e+04
15,10,10,1.761437e+04
15,10,20,1.513721e+04
15,10,30,1.423423e+04
15,10,40,1.298283e+04
15,10,50,1.051139e+04
15,10,60,9.907777e+03
15,10,70,8.829452e+03
15,10,80,7.698674e+03
15,10,90,6.781854e+03
15,10,100,5.407619e+03
15,10,1,2.588023e+04
15,10,2,2.588023e+04
15,10,3,2.177603e+04
15,10,5,2.177603e+04
15,10,10,2.067890e+04
15,10,20,1.572399e+04
15,10,30,1.536031e+04
15,10,40,5.774439e+03
15,10,50,5.366021e+03
15,10,60,4.955434e+03
15,10,70,4.767663e+03
15,10,80,4.355543e+03
15,10,90,4.267220e+03
15,10,100,4.171483e+03
15,10,1,3.012197e+04
15,10,2,3.012197e+04
15,10,3,3.012197e+04
15,10,5,2.964401e+04
15,10,10,2.841072e+04
15,10,20,2.548671e+04
15,10,30,2.374901e+04
15,10,40,1.543210e+04
15,10,50,1.471875e+04
15,10,60,8.467653e+03
15,10,70,6.145137e+03
15,10,80,5.804362e+03
15,10,90,5.359537e+03
15,10,100,5.260864e+03
15,10,1,2.676190e+04
15,10,2,2.474496e+04
15,10,3,2.299401e+04
15,10,5,2.253519e+04
15,10,10,2.232507e+04
15,10,20,1.865667e+04
15,10,30,1.684305e+04
15,10,40,1.498846e+04
15,10,50,1.366329e+04
15,10,60,6.370860e+03
15,10,70,5.416196e+03
15,10,80,5.287848e+03
15,10,90,5.104852e+03
15,10,100,2.127603e+03
15,10,1,4.440712e+04
15,10,2,1.317889e+04
15,10,3,1.317889e+04
15,10,5,1.317889e+04
15,10,10,1.306184e+04
15,10,20,1.060197e+04
15,10,30,8.928285e+03
15,10,40,8.885770e+03
15,10,50,4.559672e+03
15,10,60,3.854280e+03
15,10,70,2.477813e+03
15,10,80,2.237740e+03
15,10,90,1.812805e+03
15,10,100,1.779800e+03
15,10,1,1.933023e+05
15,10,2,6.135532e+04
15,10,3,5.593231e+04
15,10,5,5.495829e+04
15,10,10,4.300065e+04
15,10,20,3.750721e+04
15,10,30,3.401309e+04
15,10,40,3.101081e+04
15,10,50,1.640889e+04
15,10,60,1.471656e+04
15,10,70,6.305114e+03
15,10,80,6.200414e+03
15,10,90,4.578302e+03
15,10,100,4.417730e+03
15,10,1,8.960240e+04
15,10,2,8.047039e+04
15,10,3,8.047039e+04
15,10,5,8.041748e+04
15,10,10,7.253294e+04
15,10,20,5.531295e+04
15,10,30,4.980541e+04
15,10,40,4.619630e+04
15,10,50,4.077598e+04
15,10,60,3.909511e+04
15,10,70,3.464576e+04
15,10,80,3.165690e+04
15,10,90,2.613500e+04
15,10,100,2.551145e+04
15,10,1,2.019942e+04
15,10,2,1.161156e+04
15,10,3,1.065060e+04
15,10,5,1.065060e+04
15,10,10,1.063547e+04
15,10,20,6.944992e+03
15,10,30,6.845750e+03
15,10,40,6.489671e+03
15,10,50,6.303671e+03
15,10,60,6.023803e+03
15,10,70,5.717146e+03
15,10,80,5.606055e+03
15,10,90,4.894072e+03
15,10,100,4.452649e+03
15,10,1,2.683287e+04
15,10,2,1.577118e+04
15,10,3,1.577118e+04
15,10,5,1.577118e+04
15,10,10,1.466645e+04
15,10,20,1.405245e+04
15,10,30,1.372560e+04
15,10,40,9.850471e+03
15,10,50,9.440593e+03
15,10,60,3.548985e+03
15,10,70,3.381547e+03
15,10,80,3.374718e+03
15,10,90,3.258110e+03
15,10,100,3.118217e+03
