funcid,dim,milestone,error
19,10,1,3.495308e+04
19,10,2,1.479420e+04
19,10,3,1.479420e+04
19,10,5,1.470980e+04
19,10,10,1.414980e+04
19,10,20,1.360298e+04
19,10,30,1.349721e+04
19,10,40,1.322854e+04
19,10,50,1.305405e+04
19,10,60,1.216193e+04
19,10,70,1.173536e+04
19,10,80,1.144044e+04
19,10,90,1.104185e+04
19,10,100,1.090188e+04
19,10,1,3.186039e+05
19,10,2,3.117532e+04
19,10,3,2.976848e+04
19,10,5,2.936719e+04
19,10,10,2.811495e+04
19,10,20,1.498876e+04
19,10,30,1.280592e+04
19,10,40,1.154119e+04
19,10,50,1.010875e+04
19,10,60,8.464278e+03
19,10,70,8.128715e+03
19,10,80,6.868730e+03
19,10,90,6.024962e+03
19,10,100,5.827825e+03
19,10,1,1.650616e+04
19,10,2,6.152302e+03
19,10,3,6.152302e+03
19,10,5,6.091979e+03
19,10,10,5.982050e+03
19,10,20,3.811099e+03
19,10,30,3.594144e+03
19,10,40,3.593960e+03
19,10,50,3.593849e+03
19,10,60,3.585534e+03
19,10,70,3.375774e+03
19,10,80,3.375774e+03
19,10,90,3.334920e+03
19,10,100,3.312397e+03
19,10,1,2.687477e+05
19,10,2,2.377474e+04
19,10,3,1.742397e+04
19,10,5,1.520121e+04
19,10,10,1.361932e+04
19,10,20,1.346619e+04
19,10,30,1.308007e+04
19,10,40,1.116336e+04
19,10,50,9.198139e+03
19,10,60,8.772100e+03
19,10,70,8.649320e+03
19,10,80,8.278598e+03
19,10,90,7.823006e+03
19,10,100,7.673513e+03
19,10,1,1.766560e+05
19,10,2,2.142448e+04
19,10,3,1.893306e+04
19,10,5,1.870034e+04
19,10,10,1.448528e+04
19,10,20,1.234874e+04
19,10,30,1.200445e+04
19,10,40,1.158527e+04
19,10,50,5.710665e+03
19,10,60,4.842916e+03
19,10,70,4.362887e+03
19,10,80,3.977538e+03
19,10,90,3.836384e+03
19,10,100,3.455197e+03
19,10,1,2.597265e+04
19,10,2,7.765384e+03
19,10,3,7.627408e+03
19,10,5,7.627408e+03
19,10,10,7.534474e+03
19,10,20,6.644094e+03
19,10,30,3.839939e+03
19,10,40,3.565857e+03
19,10,50,3.473542e+03
19,10,60,3.274322e+03
19,10,70,3.266447e+03
19,10,80,3.261945e+03
19,10,90,2.805989e+03
19,10,100,2.805989e+03
19,10,1,1.306146e+04
19,10,2,1.029192e+04
19,10,3,9.955797e+03
19,10,5,9.943630e+03
19,10,10,9.897897e+03
19,10,20,9.265931e+03
19,10,30,8.878045e+03
19,10,40,2.522391e+03
19,10,50,1.427031e+03
19,10,60,1.261906e+03
19,10,70,1.176285e+03
19,10,80,1.175081e+03
19,10,90,1.137099e+03
19,10,100,1.136274e+03
19,10,1,2.509778e+04
19,10,2,1.963920e+04
19,10,3,1.963920e+04
19,10,5,1.944931e+04
19,10,10,1.557597e+04
19,10,20,1.192625e+04
19,10,30,1.038735e+04
19,10,40,8.918552e+03
19,10,50,7.274195e+03
19,10,60,6.214016e+03
19,10,70,6.213985e+03
19,10,80,5.046658e+03
19,10,90,3.705114e+03
19,10,100,3.630814e+03
19,10,1,3.095665e+04
19,10,2,2.713657e+04
19,10,3,2.704203e+04
19,10,5,2.704203e+04
19,10,10,2.669911e+04
19,10,20,2.369687e+04
19,10,30,2.266553e+04
19,10,40,2.071130e+04
19,10,50,1.942155e+04
19,10,60,1.380208e+04
19,10,70,1.327161e+04
19,10,80,1.171390e+04
19,10,90,9.245426e+03
19,10,100,8.534133e+03
19,10,1,5.934339e+03
19,10,2,2.955374e+03
19,10,3,2.955374e+03
19,10,5,2.876779e+03
19,10,10,2.873483e+03
19,10,20,2.733079e+03
19,10,30,2.682016e+03
19,10,40,2.575584e+03
19,10,50,1.237055e+03
19,10,60,1.237055e+03
19,10,70,1.236661e+03
19,10,80,1.145559e+03
19,10,90,1.128425e+03
19,10,100,1.100524e+03
