funcid,dim,milestone,error
11,10,1,9.340508e+03
11,10,2,7.522142e+03
11,10,3,7.522142e+03
11,10,5,7.508974e+03
11,10,10,3.038083e+02
11,10,20,1.308422e+02
11,10,30,1.064340e+02
11,10,40,1.062777e+02
11,10,50,1.028933e+02
11,10,60,9.739609e+01
11,10,70,7.663661e+01
11,10,80,6.712589e+01
11,10,90,6.470391e+01
11,10,100,6.345287e+01
11,10,1,3.524254e+03
11,10,2,2.731317e+03
11,10,3,2.731317e+03
11,10,5,2.731317e+03
11,10,10,1.139154e+03
11,10,20,1.939295e+02
11,10,30,9.583217e+01
11,10,40,5.686421e+01
11,10,50,5.443202e+01
11,10,60,5.231820e+01
11,10,70,5.012319e+01
11,10,80,4.976464e+01
11,10,90,4.909264e+01
11,10,100,4.899321e+01
11,10,1,2.088515e+03
11,10,2,1.566009e+03
11,10,3,1.507895e+03
11,10,5,1.499207e+03
11,10,10,3.643172e+02
11,10,20,1.455734e+02
11,10,30,1.360024e+02
11,10,40,1.239731e+02
11,10,50,1.183325e+02
11,10,60,1.099929e+02
11,10,70,1.030411e+02
11,10,80,9.515189e+01
11,10,90,8.568254e+01
11,10,100,8.135186e+01
11,10,1,8.796200e+03
11,10,2,6.598430e+03
11,10,3,6.365292e+03
11,10,5,6.319242e+03
11,10,10,2.353196e+03
11,10,20,6.386421e+02
11,10,30,1.064137e+02
11,10,40,7.073366e+01
11,10,50,5.187377e+01
11,10,60,4.685740e+01
11,10,70,4.551390e+01
11,10,80,4.323176e+01
11,10,90,3.886163e+01
11,10,100,3.656853e+01
11,10,1,5.429470e+03
11,10,2,3.692991e+03
11,10,3,3.649275e+03
11,10,5,3.593077e+03
11,10,10,6.143286e+02
11,10,20,1.459232e+02
11,10,30,5.906152e+01
11,10,40,5.092159e+01
11,10,50,4.478205e+01
11,10,60,4.452840e+01
11,10,70,4.102750e+01
11,10,80,3.867235e+01
11,10,90,3.603522e+01
11,10,100,3.485634e+01
11,10,1,9.333902e+02
11,10,2,7.381545e+02
11,10,3,6.838469e+02
11,10,5,6.727409e+02
11,10,10,2.224821e+02
11,10,20,1.402278e+02
11,10,30,8.084065e+01
11,10,40,7.376786e+01
11,10,50,6.915271e+01
11,10,60,6.914863e+01
11,10,70,6.140547e+01
11,10,80,5.699532e+01
11,10,90,5.525267e+01
11,10,100,5.454022e+01
11,10,1,5.601573e+03
11,10,2,4.028085e+03
11,10,3,3.816129e+03
11,10,5,3.813835e+03
11,10,10,1.004718e+03
11,10,20,2.349527e+02
11,10,30,8.869304e+01
11,10,40,4.158189e+01
11,10,50,3.075249e+01
11,10,60,2.827281e+01
11,10,70,2.619721e+01
11,10,80,2.525076e+01
11,10,90,2.520171e+01
11,10,100,2.515736e+01
11,10,1,2.970873e+03
11,10,2,2.278371e+03
11,10,3,2.124260e+03
11,10,5,2.100879e+03
11,10,10,4.801720e+02
11,10,20,1.385246e+02
11,10,30,7.623695e+01
11,10,40,5.062241e+01
11,10,50,4.152596e+01
11,10,60,4.014807e+01
11,10,70,3.795622e+01
11,10,80,3.509482e+01
11,10,90,3.210908e+01
11,10,100,3.162903e+01
11,10,1,4.253192e+03
11,10,2,3.888467e+03
11,10,3,3.393363e+03
11,10,5,3.344323e+03
11,10,10,9.141626e+02
11,10,20,1.384570e+02
11,10,30,9.121828e+01
11,10,40,8.065856e+01
11,10,50,5.616784e+01
11,10,60,5.216982e+01
11,10,70,4.822472e+01
11,10,80,4.617535e+01
11,10,90,4.464432e+01
11,10,100,4.327277e+01
11,10,1,2.278535e+03
11,10,2,2.278535e+03
11,10,3,2.230700e+03
11,10,5,2.221946e+03
11,10,10,1.047446e+03
11,10,20,2.621700e+02
11,10,30,7.520817e+01
11,10,40,4.428141e+01
11,10,50,2.911607e+01
11,10,60,2.144541e+01
11,10,70,1.983276e+01
11,10,80,1.915514e+01
11,10,90,1.899486e+01
11,10,100,1.898169e+01
