funcid,dim,milestone,error
9,30,1,4.909998e+03
9,30,2,4.342080e+03
9,30,3,3.606891e+03
9,30,5,2.754421e+03
9,30,10,2.581793e+03
9,30,20,2.431081e+03
9,30,30,2.234363e+03
9,30,40,2.231244e+03
9,30,50,2.230249e+03
9,30,60,2.220495e+03
9,30,70,2.201892e+03
9,30,80,2.151765e+03
9,30,90,2.115003e+03
9,30,100,2.090588e+03
9,30,1,5.177765e+03
9,30,2,4.706175e+03
9,30,3,4.368411e+03
9,30,5,3.738509e+03
9,30,10,3.599318e+03
9,30,20,2.291800e+03
9,30,30,2.270138e+03
9,30,40,2.266540e+03
9,30,50,2.147047e+03
9,30,60,2.146788e+03
9,30,70,2.098060e+03
9,30,80,2.089032e+03
9,30,90,2.036728e+03
9,30,100,2.036728e+03
9,30,1,3.831772e+03
9,30,2,3.569273e+03
9,30,3,3.070794e+03
9,30,5,2.907774e+03
9,30,10,2.850910e+03
9,30,20,2.350936e+03
9,30,30,2.297729e+03
9,30,40,2.293629e+03
9,30,50,2.279559e+03
9,30,60,2.204394e+03
9,30,70,2.175354e+03
9,30,80,2.162146e+03
9,30,90,2.162146e+03
9,30,100,2.150583e+03
9,30,1,4.381084e+03
9,30,2,4.381084e+03
9,30,3,4.381084e+03
9,30,5,4.381084e+03
9,30,10,3.710812e+03
9,30,20,2.772502e+03
9,30,30,2.575160e+03
9,30,40,2.575160e+03
9,30,50,2.022040e+03
9,30,60,1.752475e+03
9,30,70,1.633189e+03
9,30,80,1.633189e+03
9,30,90,1.633189e+03
9,30,100,1.633189e+03
9,30,1,5.843265e+03
9,30,2,5.843265e+03
9,30,3,5.843265e+03
9,30,5,5.843265e+03
9,30,10,3.668505e+03
9,30,20,3.651526e+03
9,30,30,3.592056e+03
9,30,40,3.303724e+03
9,30,50,2.909849e+03
9,30,60,2.455076e+03
9,30,70,2.455076e+03
9,30,80,2.379970e+03
9,30,90,2.220400e+03
9,30,100,2.220400e+03
9,30,1,6.157631e+03
9,30,2,5.900770e+03
9,30,3,3.800395e+03
9,30,5,3.800395e+03
9,30,10,3.179048e+03
9,30,20,3.113247e+03
9,30,30,3.081349e+03
9,30,40,2.932501e+03
9,30,50,2.870410e+03
9,30,60,2.850093e+03
9,30,70,2.765817e+03
9,30,80,2.653303e+03
9,30,90,2.378289e+03
9,30,100,2.309809e+03
9,30,1,4.842385e+03
9,30,2,4.097531e+03
9,30,3,3.829823e+03
9,30,5,3.531114e+03
9,30,10,3.185282e+03
9,30,20,3.098433e+03
9,30,30,2.516151e+03
9,30,40,2.451230e+03
9,30,50,2.359472e+03
9,30,60,2.359472e+03
9,30,70,2.359472e+03
9,30,80,2.359472e+03
9,30,90,2.359472e+03
9,30,100,2.308049e+03
9,30,1,5.674989e+03
9,30,2,5.596733e+03
9,30,3,4.340094e+03
9,30,5,3.990658e+03
9,30,10,3.819179e+03
9,30,20,3.155467e+03
9,30,30,2.955212e+03
9,30,40,2.955212e+03
9,30,50,2.955212e+03
9,30,60,2.955212e+03
9,30,70,2.923987e+03
9,30,80,2.922507e+03
9,30,90,2.922507e+03
9,30,100,2.817668e+03
9,30,1,3.839017e+03
9,30,2,3.305666e+03
9,30,3,3.075975e+03
9,30,5,3.075975e+03
9,30,10,2.705277e+03
9,30,20,2.585978e+03
9,30,30,2.398966e+03
9,30,40,2.398966e+03
9,30,50,2.140705e+03
9,30,60,1.669569e+03
9,30,70,1.644414e+03
9,30,80,1.585764e+03
9,30,90,1.574775e+03
9,30,100,1.569442e+03
9,30,1,4.757803e+03
9,30,2,4.757803e+03
9,30,3,4.757803e+03
9,30,5,4.166657e+03
9,30,10,4.125203e+03
9,30,20,3.552370e+03
9,30,30,3.330941e+03
9,30,40,3.233755e+03
9,30,50,3.002777e+03
9,30,60,2.900616e+03
9,30,70,2.639649e+03
9,30,80,2.639649e+03
9,30,90,2.589158e+03
9,30,100,2.589158e+03
