funcid,dim,milestone,error
17,10,1,1.741348e+02
17,10,2,7.050557e+01
17,10,3,5.276073e+01
17,10,5,4.698782e+01
17,10,10,4.644924e+01
17,10,20,4.180949e+01
17,10,30,3.591028e+01
17,10,40,3.430047e+01
17,10,50,3.351636e+01
17,10,60,3.326207e+01
17,10,70,3.309174e+01
17,10,80,3.309174e+01
17,10,90,3.309174e+01
17,10,100,3.309111e+01
17,10,1,1.829827e+02
17,10,2,1.258178e+02
17,10,3,1.092335e+02
17,10,5,1.079328e+02
17,10,10,7.845549e+01
17,10,20,6.820145e+01
17,10,30,6.368805e+01
17,10,40,6.368805e+01
17,10,50,6.361396e+01
17,10,60,6.345789e+01
17,10,70,6.198908e+01
17,10,80,6.166085e+01
17,10,90,6.143500e+01
17,10,100,6.125905e+01
17,10,1,2.696946e+02
17,10,2,1.043614e+02
17,10,3,1.043614e+02
17,10,5,9.301463e+01
17,10,10,7.629421e+01
17,10,20,7.250716e+01
17,10,30,7.240189e+01
17,10,40,7.202261e+01
17,10,50,7.187501e+01
17,10,60,7.169251e+01
17,10,70,7.154433e+01
17,10,80,7.146125e+01
17,10,90,7.146125e+01
17,10,100,7.141776e+01
17,10,1,1.042033e+02
17,10,2,9.039245e+01
17,10,3,8.250607e+01
17,10,5,8.009662e+01
17,10,10,7.485859e+01
17,10,20,5.931359e+01
17,10,30,5.928043e+01
17,10,40,5.819702e+01
17,10,50,5.501076e+01
17,10,60,5.493419e+01
17,10,70,5.487509e+01
17,10,80,5.482771e+01
17,10,90,5.471821e+01
17,10,100,5.449305e+01
17,10,1,2.440648e+02
17,10,2,1.158468e+02
17,10,3,9.258622e+01
17,10,5,8.767594e+01
17,10,10,7.534990e+01
17,10,20,7.119164e+01
17,10,30,7.042654e+01
17,10,40,7.030486e+01
17,10,50,7.027312e+01
17,10,60,7.014425e+01
17,10,70,7.012610e+01
17,10,80,7.010854e+01
17,10,90,7.010616e+01
17,10,100,7.010106e+01
17,10,1,1.667812e+02
17,10,2,1.166749e+02
17,10,3,8.939088e+01
17,10,5,8.812619e+01
17,10,10,7.733877e+01
17,10,20,7.536431e+01
17,10,30,7.429687e+01
17,10,40,7.373651e+01
17,10,50,7.297050e+01
17,10,60,7.260208e+01
17,10,70,7.178512e+01
17,10,80,7.173192e+01
17,10,90,7.150199e+01
17,10,100,7.149186e+01
17,10,1,1.590716e+02
17,10,2,1.422501e+02
17,10,3,8.044414e+01
17,10,5,7.259237e+01
17,10,10,6.595683e+01
17,10,20,6.165451e+01
17,10,30,6.020734e+01
17,10,40,5.705200e+01
17,10,50,5.037746e+01
17,10,60,4.656952e+01
17,10,70,4.640291e+01
17,10,80,4.629825e+01
17,10,90,4.629825e+01
17,10,100,4.614285e+01
17,10,1,1.601224e+02
17,10,2,7.003921e+01
17,10,3,5.600484e+01
17,10,5,5.348367e+01
17,10,10,4.509843e+01
17,10,20,3.773692e+01
17,10,30,3.520328e+01
17,10,40,3.307088e+01
17,10,50,3.089739e+01
17,10,60,2.973747e+01
17,10,70,2.934715e+01
17,10,80,2.890852e+01
17,10,90,2.852375e+01
17,10,100,2.852375e+01
17,10,1,9.165294e+01
17,10,2,9.165294e+01
17,10,3,9.165294e+01
17,10,5,9.165294e+01
17,10,10,9.165294e+01
17,10,20,6.217153e+01
17,10,30,5.740442e+01
17,10,40,5.607043e+01
17,10,50,5.607043e+01
17,10,60,5.563976e+01
17,10,70,5.560332e+01
17,10,80,5.556306e+01
17,10,90,5.556306e+01
17,10,100,5.535318e+01
17,10,1,1.848516e+02
17,10,2,9.226558e+01
17,10,3,7.902940e+01
17,10,5,7.492302e+01
17,10,10,6.954805e+01
17,10,20,6.128286e+01
17,10,30,5.973763e+01
17,10,40,5.520354e+01
17,10,50,5.435739e+01
17,10,60,5.046137e+01
17,10,70,4.950107e+01
17,10,80,4.933229e+01
17,10,90,4.918438e+01
17,10,100,4.879440e+01
