funcid,dim,milestone,error
5,10,1,4.729703e+01
5,10,2,3.529053e+01
5,10,3,2.275947e+01
5,10,5,2.195384e+01
5,10,10,1.060898e+01
5,10,20,8.136892e+00
5,10,30,7.569464e+00
5,10,40,7.381105e+00
5,10,50,7.106816e+00
5,10,60,7.013118e+00
5,10,70,6.988146e+00
5,10,80,6.987436e+00
5,10,90,6.982170e+00
5,10,100,6.977976e+00
5,10,1,5.915529e+01
5,10,2,2.054865e+01
5,10,3,1.537674e+01
5,10,5,1.453241e+01
5,10,10,1.147705e+01
5,10,20,1.062276e+01
5,10,30,1.012252e+01
5,10,40,1.001357e+01
5,10,50,9.964006e+00
5,10,60,9.962678e+00
5,10,70,9.962678e+00
5,10,80,9.962678e+00
5,10,90,9.957210e+00
5,10,100,9.955836e+00
5,10,1,5.593867e+01
5,10,2,4.918546e+01
5,10,3,3.961228e+01
5,10,5,3.820120e+01
5,10,10,2.660183e+01
5,10,20,1.585869e+01
5,10,30,1.300215e+01
5,10,40,1.232805e+01
5,10,50,1.198995e+01
5,10,60,1.195770e+01
5,10,70,1.194625e+01
5,10,80,1.194451e+01
5,10,90,1.194451e+01
5,10,100,1.194378e+01
5,10,1,6.675703e+01
5,10,2,5.331319e+01
5,10,3,5.331319e+01
5,10,5,5.331319e+01
5,10,10,3.332577e+01
5,10,20,2.141735e+01
5,10,30,1.762760e+01
5,10,40,1.709957e+01
5,10,50,1.696934e+01
5,10,60,1.691669e+01
5,10,70,1.691621e+01
5,10,80,1.691596e+01
5,10,90,1.691596e+01
5,10,100,1.691563e+01
5,10,1,3.820981e+01
5,10,2,3.483883e+01
5,10,3,2.604295e+01
5,10,5,2.322004e+01
5,10,10,1.280400e+01
5,10,20,1.016106e+01
5,10,30,9.257642e+00
5,10,40,7.785786e+00
5,10,50,6.590712e+00
5,10,60,6.178620e+00
5,10,70,6.017027e+00
5,10,80,5.571164e+00
5,10,90,4.345064e+00
5,10,100,4.329339e+00
5,10,1,5.765952e+01
5,10,2,4.646033e+01
5,10,3,4.471809e+01
5,10,5,4.325359e+01
5,10,10,2.462969e+01
5,10,20,1.750192e+01
5,10,30,1.712993e+01
5,10,40,1.692637e+01
5,10,50,1.692154e+01
5,10,60,1.691834e+01
5,10,70,1.691768e+01
5,10,80,1.691768e+01
5,10,90,1.691768e+01
5,10,100,1.691744e+01
5,10,1,6.001134e+01
5,10,2,3.450476e+01
5,10,3,2.688784e+01
5,10,5,2.570202e+01
5,10,10,1.189431e+01
5,10,20,1.150471e+01
5,10,30,1.060686e+01
5,10,40,9.597829e+00
5,10,50,9.262400e+00
5,10,60,9.234007e+00
5,10,70,9.173075e+00
5,10,80,9.145889e+00
5,10,90,9.075817e+00
5,10,100,9.020077e+00
5,10,1,5.348555e+01
5,10,2,4.412591e+01
5,10,3,3.007626e+01
5,10,5,2.917636e+01
5,10,10,2.045605e+01
5,10,20,1.555594e+01
5,10,30,1.525781e+01
5,10,40,1.503257e+01
5,10,50,1.503135e+01
5,10,60,1.501698e+01
5,10,70,1.498629e+01
5,10,80,1.498238e+01
5,10,90,1.494910e+01
5,10,100,1.494048e+01
5,10,1,4.971954e+01
5,10,2,3.720121e+01
5,10,3,2.437949e+01
5,10,5,2.117712e+01
5,10,10,1.139639e+01
5,10,20,8.749542e+00
5,10,30,5.615255e+00
5,10,40,5.212893e+00
5,10,50,5.049145e+00
5,10,60,5.044280e+00
5,10,70,5.029931e+00
5,10,80,5.029931e+00
5,10,90,5.027149e+00
5,10,100,5.024778e+00
5,10,1,5.302354e+01
5,10,2,4.993774e+01
5,10,3,4.993774e+01
5,10,5,4.716264e+01
5,10,10,2.993897e+01
5,10,20,1.188687e+01
5,10,30,1.099516e+01
5,10,40,1.045370e+01
5,10,50,1.009771e+01
5,10,60,9.981700e+00
5,10,70,9.952867e+00
5,10,80,9.952867e+00
5,10,90,9.952867e+00
5,10,100,9.952867e+00
