funcid,dim,milestone,error
25,30,1,1.842478e+03
25,30,2,1.833146e+03
25,30,3,1.307313e+03
25,30,5,8.845733e+02
25,30,10,7.312694e+02
25,30,20,6.065973e+02
25,30,30,5.597404e+02
25,30,40,5.346443e+02
25,30,50,5.033550e+02
25,30,60,4.899544e+02
25,30,70,4.850277e+02
25,30,80,4.814087e+02
25,30,90,4.677015e+02
25,30,100,4.618107e+02
25,30,1,1.179652e+03
25,30,2,1.175615e+03
25,30,3,9.276117e+02
25,30,5,7.730195e+02
25,30,10,6.471319e+02
25,30,20,5.579118e+02
25,30,30,5.098695e+02
25,30,40,4.887047e+02
25,30,50,4.776525e+02
25,30,60,4.643929e+02
25,30,70,4.486733e+02
25,30,80,4.384117e+02
25,30,90,4.377463e+02
25,30,100,4.364263e+02
25,30,1,1.109425e+03
25,30,2,1.105700e+03
25,30,3,8.903862e+02
25,30,5,8.106122e+02
25,30,10,6.364620e+02
25,30,20,5.760742e+02
25,30,30,5.416564e+02
25,30,40,5.286502e+02
25,30,50,5.185334e+02
25,30,60,5.071122e+02
25,30,70,4.988565e+02
25,30,80,4.910467e+02
25,30,90,4.877537e+02
25,30,100,4.830640e+02
25,30,1,2.033721e+03
25,30,2,2.022657e+03
25,30,3,1.189362e+03
25,30,5,9.709106e+02
25,30,10,7.241922e+02
25,30,20,6.446415e+02
25,30,30,5.987000e+02
25,30,40,5.743247e+02
25,30,50,5.544878e+02
25,30,60,5.357122e+02
25,30,70,5.220195e+02
25,30,80,5.099582e+02
25,30,90,5.021803e+02
25,30,100,4.946296e+02
25,30,1,1.142745e+03
25,30,2,1.136254e+03
25,30,3,8.526814e+02
25,30,5,7.855688e+02
25,30,10,6.872117e+02
25,30,20,6.292729e+02
25,30,30,5.714883e+02
25,30,40,5.528084e+02
25,30,50,5.449638e+02
25,30,60,5.321675e+02
25,30,70,5.245584e+02
25,30,80,5.182939e+02
25,30,90,5.056026e+02
25,30,100,4.958250e+02
25,30,1,8.374273e+02
25,30,2,8.350898e+02
25,30,3,7.246519e+02
25,30,5,6.539335e+02
25,30,10,5.858573e+02
25,30,20,5.617272e+02
25,30,30,5.493551e+02
25,30,40,5.382846e+02
25,30,50,5.241392e+02
25,30,60,5.188945e+02
25,30,70,5.147408e+02
25,30,80,5.103943e+02
25,30,90,5.066595e+02
25,30,100,5.042495e+02
25,30,1,9.817370e+02
25,30,2,9.767101e+02
25,30,3,8.321748e+02
25,30,5,7.587829e+02
25,30,10,6.178404e+02
25,30,20,5.847031e+02
25,30,30,5.608468e+02
25,30,40,5.513810e+02
25,30,50,5.429403e+02
25,30,60,5.375793e+02
25,30,70,5.304110e+02
25,30,80,5.233232e+02
25,30,90,5.164351e+02
25,30,100,5.115014e+02
25,30,1,1.136906e+03
25,30,2,1.134141e+03
25,30,3,8.521866e+02
25,30,5,7.606283e+02
25,30,10,6.630020e+02
25,30,20,6.063026e+02
25,30,30,5.690731e+02
25,30,40,5.517582e+02
25,30,50,5.340124e+02
25,30,60,5.271175e+02
25,30,70,5.220535e+02
25,30,80,5.145205e+02
25,30,90,5.110802e+02
25,30,100,5.074147e+02
25,30,1,9.197363e+02
25,30,2,9.150920e+02
25,30,3,7.768984e+02
25,30,5,6.879148e+02
25,30,10,5.901324e+02
25,30,20,5.608419e+02
25,30,30,5.439620e+02
25,30,40,5.353372e+02
25,30,50,5.245470e+02
25,30,60,5.091758e+02
25,30,70,4.908487e+02
25,30,80,4.782397e+02
25,30,90,4.670459e+02
25,30,100,4.608607e+02
25,30,1,9.890309e+02
25,30,2,9.874677e+02
25,30,3,8.452787e+02
25,30,5,8.155755e+02
25,30,10,6.770032e+02
25,30,20,5.947458e+02
25,30,30,5.561959e+02
25,30,40,5.270305e+02
25,30,50,5.148257e+02
25,30,60,5.045666e+02
25,30,70,4.929962e+02
25,30,80,4.879234e+02
25,30,90,4.840681e+02
25,30,100,4.816865e+02
