funcid,dim,milestone,error
16,30,1,2.346264e+03
16,30,2,2.335367e+03
16,30,3,2.015252e+03
16,30,5,1.925429e+03
16,30,10,1.713343e+03
16,30,20,1.679446e+03
16,30,30,1.648304e+03
16,30,40,1.636642e+03
16,30,50,1.613564e+03
16,30,60,1.589977e+03
16,30,70,1.587326e+03
16,30,80,1.582682e+03
16,30,90,1.577587e+03
16,30,100,1.568144e+03
16,30,1,2.170553e+03
16,30,2,2.130715e+03
16,30,3,1.699515e+03
16,30,5,1.685435e+03
16,30,10,1.666906e+03
16,30,20,1.649422e+03
16,30,30,1.642372e+03
16,30,40,1.622620e+03
16,30,50,1.615767e+03
16,30,60,1.604737e+03
16,30,70,1.593321e+03
16,30,80,1.580365e+03
16,30,90,1.574580e+03
16,30,100,1.566939e+03
16,30,1,2.378402e+03
16,30,2,2.330139e+03
16,30,3,2.271566e+03
16,30,5,2.112372e+03
16,30,10,2.021519e+03
16,30,20,1.981345e+03
16,30,30,1.971681e+03
16,30,40,1.943973e+03
16,30,50,1.941543e+03
16,30,60,1.922368e+03
16,30,70,1.911046e+03
16,30,80,1.907031e+03
16,30,90,1.900984e+03
16,30,100,1.884772e+03
16,30,1,1.946065e+03
16,30,2,1.900210e+03
16,30,3,1.653442e+03
16,30,5,1.625064e+03
16,30,10,1.610038e+03
16,30,20,1.547987e+03
16,30,30,1.526395e+03
16,30,40,1.523474e+03
16,30,50,1.522696e+03
16,30,60,1.517534e+03
16,30,70,1.508756e+03
16,30,80,1.505659e+03
16,30,90,1.500604e+03
16,30,100,1.497627e+03
16,30,1,1.964200e+03
16,30,2,1.964200e+03
16,30,3,1.964200e+03
16,30,5,1.964200e+03
16,30,10,1.260793e+03
16,30,20,1.250613e+03
16,30,30,1.243092e+03
16,30,40,1.236319e+03
16,30,50,1.231202e+03
16,30,60,1.222162e+03
16,30,70,1.212773e+03
16,30,80,1.200746e+03
16,30,90,1.198360e+03
16,30,100,1.198360e+03
16,30,1,2.653430e+03
16,30,2,2.605111e+03
16,30,3,2.237764e+03
16,30,5,2.170525e+03
16,30,10,2.055358e+03
16,30,20,1.945383e+03
16,30,30,1.917585e+03
16,30,40,1.304200e+03
16,30,50,1.290981e+03
16,30,60,1.265967e+03
16,30,70,1.250928e+03
16,30,80,1.214369e+03
16,30,90,1.203058e+03
16,30,100,1.194206e+03
16,30,1,2.239859e+03
16,30,2,2.239859e+03
16,30,3,2.239859e+03
16,30,5,2.065749e+03
16,30,10,1.315363e+03
16,30,20,1.196178e+03
16,30,30,1.177641e+03
16,30,40,1.174414e+03
16,30,50,1.172556e+03
16,30,60,1.171588e+03
16,30,70,1.171019e+03
16,30,80,1.163407e+03
16,30,90,1.157472e+03
16,30,100,1.154098e+03
16,30,1,2.460836e+03
16,30,2,2.311197e+03
16,30,3,1.973774e+03
16,30,5,1.893462e+03
16,30,10,1.772755e+03
16,30,20,1.698188e+03
16,30,30,1.659143e+03
16,30,40,1.638193e+03
16,30,50,1.611453e+03
16,30,60,1.597416e+03
16,30,70,1.586112e+03
16,30,80,1.575918e+03
16,30,90,1.538353e+03
16,30,100,1.519890e+03
16,30,1,2.585901e+03
16,30,2,2.585901e+03
16,30,3,2.585901e+03
16,30,5,2.585901e+03
16,30,10,1.605960e+03
16,30,20,1.548496e+03
16,30,30,1.489449e+03
16,30,40,1.469075e+03
16,30,50,1.453540e+03
16,30,60,1.422652e+03
16,30,70,1.419300e+03
16,30,80,1.389447e+03
16,30,90,1.365926e+03
16,30,100,1.356013e+03
16,30,1,2.549415e+03
16,30,2,2.549415e+03
16,30,3,2.549415e+03
16,30,5,2.549415e+03
16,30,10,2.305814e+03
16,30,20,1.879983e+03
16,30,30,1.676534e+03
16,30,40,1.636713e+03
16,30,50,1.627975e+03
16,30,60,1.598885e+03
16,30,70,1.593026e+03
16,30,80,1.576660e+03
16,30,90,1.568753e+03
16,30,100,1.566740e+03
