funcid,dim,milestone,error
20,10,1,3.436523e+02
20,10,2,2.806798e+02
20,10,3,2.274693e+02
20,10,5,2.031546e+02
20,10,10,1.921056e+02
20,10,20,1.824012e+02
20,10,30,1.819774e+02
20,10,40,1.804294e+02
20,10,50,1.800751e+02
20,10,60,1.793538e+02
20,10,70,1.757729e+02
20,10,80,1.620855e+02
20,10,90,1.570491e+02
20,10,100,1.558908e+02
20,10,1,1.839319e+02
20,10,2,1.070320e+02
20,10,3,1.070320e+02
20,10,5,1.070320e+02
20,10,10,1.070320e+02
20,10,20,8.143149e+01
20,10,30,8.053132e+01
20,10,40,7.988902e+01
20,10,50,7.962382e+01
20,10,60,7.954553e+01
20,10,70,7.954082e+01
20,10,80,7.954082e+01
20,10,90,7.934766e+01
20,10,100,7.923321e+01
20,10,1,2.361937e+02
20,10,2,1.789354e+02
20,10,3,1.515835e+02
20,10,5,1.369614e+02
20,10,10,1.096980e+02
20,10,20,1.022560e+02
20,10,30,1.021700e+02
20,10,40,1.017547e+02
20,10,50,9.903067e+01
20,10,60,9.877630e+01
20,10,70,9.865585e+01
20,10,80,9.801750e+01
20,10,90,9.792197e+01
20,10,100,9.787033e+01
20,10,1,2.825463e+02
20,10,2,2.343447e+02
20,10,3,1.844653e+02
20,10,5,1.807617e+02
20,10,10,1.791653e+02
20,10,20,1.747354e+02
20,10,30,1.744037e+02
20,10,40,1.244745e+02
20,10,50,5.069546e+01
20,10,60,4.833078e+01
20,10,70,4.772388e+01
20,10,80,4.723920e+01
20,10,90,4.723920e+01
20,10,100,4.705790e+01
20,10,1,1.809859e+02
20,10,2,9.890722e+01
20,10,3,9.284128e+01
20,10,5,7.527714e+01
20,10,10,6.129936e+01
20,10,20,5.466186e+01
20,10,30,4.785739e+01
20,10,40,4.775389e+01
20,10,50,4.774275e+01
20,10,60,4.774275e+01
20,10,70,4.768072e+01
20,10,80,4.767151e+01
20,10,90,4.767151e+01
20,10,100,4.766572e+01
20,10,1,1.506965e+02
20,10,2,5.696808e+01
20,10,3,5.696808e+01
20,10,5,5.616951e+01
20,10,10,3.514399e+01
20,10,20,3.032416e+01
20,10,30,2.895157e+01
20,10,40,2.877957e+01
20,10,50,2.831160e+01
20,10,60,2.830232e+01
20,10,70,2.827845e+01
20,10,80,2.824311e+01
20,10,90,2.822818e+01
20,10,100,2.822818e+01
20,10,1,1.696483e+02
20,10,2,1.348386e+02
20,10,3,1.001168e+02
20,10,5,9.821631e+01
20,10,10,9.730882e+01
20,10,20,9.270593e+01
20,10,30,8.193976e+01
20,10,40,8.139609e+01
20,10,50,7.846777e+01
20,10,60,7.808575e+01
20,10,70,7.808165e+01
20,10,80,7.808165e+01
20,10,90,7.807319e+01
20,10,100,7.806517e+01
20,10,1,1.955865e+02
20,10,2,1.300607e+02
20,10,3,8.990620e+01
20,10,5,8.326154e+01
20,10,10,5.184154e+01
20,10,20,4.463543e+01
20,10,30,4.287692e+01
20,10,40,4.212535e+01
20,10,50,4.203215e+01
20,10,60,4.196055e+01
20,10,70,4.169303e+01
20,10,80,4.139315e+01
20,10,90,4.133432e+01
20,10,100,4.037179e+01
20,10,1,1.589496e+02
20,10,2,9.233991e+01
20,10,3,9.233991e+01
20,10,5,8.660406e+01
20,10,10,5.752964e+01
20,10,20,5.093344e+01
20,10,30,4.967830e+01
20,10,40,4.948859e+01
20,10,50,4.935566e+01
20,10,60,4.923909e+01
20,10,70,4.842250e+01
20,10,80,4.835333e+01
20,10,90,4.830871e+01
20,10,100,4.815562e+01
20,10,1,3.366124e+02
20,10,2,3.366124e+02
20,10,3,3.366124e+02
20,10,5,3.366124e+02
20,10,10,3.366124e+02
20,10,20,2.651045e+02
20,10,30,2.261165e+02
20,10,40,2.223086e+02
20,10,50,2.160704e+02
20,10,60,1.760982e+02
20,10,70,1.751339e+02
20,10,80,1.738487e+02
20,10,90,1.733212e+02
20,10,100,1.733007e+02
