funcid,dim,milestone,error
3,30,1,1.041701e+05
3,30,2,1.041059e+05
3,30,3,8.261258e+04
3,30,5,7.210990e+04
3,30,10,5.953672e+04
3,30,20,4.844626e+04
3,30,30,3.699196e+04
3,30,40,3.399108e+04
3,30,50,3.327655e+04
3,30,60,3.013927e+04
3,30,70,2.813969e+04
3,30,80,2.412159e+04
3,30,90,2.393258e+04
3,30,100,2.323894e+04
3,30,1,1.253507e+05
3,30,2,1.244204e+05
3,30,3,1.087278e+05
3,30,5,1.062706e+05
3,30,10,7.217864e+04
3,30,20,4.517753e+04
3,30,30,4.033084e+04
3,30,40,3.444619e+04
3,30,50,3.354316e+04
3,30,60,2.852730e+04
3,30,70,2.680272e+04
3,30,80,2.501853e+04
3,30,90,2.340905e+04
3,30,100,2.339551e+04
3,30,1,1.073164e+05
3,30,2,1.073164e+05
3,30,3,9.012955e+04
3,30,5,6.697070e+04
3,30,10,5.162427e+04
3,30,20,3.749072e+04
3,30,30,3.032507e+04
3,30,40,2.993815e+04
3,30,50,2.760584e+04
3,30,60,2.663020e+04
3,30,70,2.531568e+04
3,30,80,2.394638e+04
3,30,90,2.324523e+04
3,30,100,2.198348e+04
3,30,1,1.346701e+05
3,30,2,1.345049e+05
3,30,3,1.087090e+05
3,30,5,9.791218e+04
3,30,10,7.732169e+04
3,30,20,6.111156e+04
3,30,30,3.870733e+04
3,30,40,3.440294e+04
3,30,50,3.352245e+04
3,30,60,3.142176e+04
3,30,70,2.732252e+04
3,30,80,2.264939e+04
3,30,90,2.176338e+04
3,30,100,1.922367e+04
3,30,1,1.095477e+05
3,30,2,1.077635e+05
3,30,3,9.979402e+04
3,30,5,8.442369e+04
3,30,10,6.410596e+04
3,30,20,5.101544e+04
3,30,30,4.413942e+04
3,30,40,3.857610e+04
3,30,50,3.252728e+04
3,30,60,3.188035e+04
3,30,70,3.025071e+04
3,30,80,2.311751e+04
3,30,90,2.186019e+04
3,30,100,2.042652e+04
3,30,1,1.653054e+05
3,30,2,1.652101e+05
3,30,3,1.165509e+05
3,30,5,9.241451e+04
3,30,10,7.061931e+04
3,30,20,5.219974e+04
3,30,30,4.489241e+04
3,30,40,4.064950e+04
3,30,50,3.520514e+04
3,30,60,3.223961e+04
3,30,70,2.939757e+04
3,30,80,2.857667e+04
3,30,90,2.688167e+04
3,30,100,2.569576e+04
3,30,1,1.081032e+05
3,30,2,1.079969e+05
3,30,3,8.827977e+04
3,30,5,8.393455e+04
3,30,10,6.425417e+04
3,30,20,5.412117e+04
3,30,30,4.062868e+04
3,30,40,3.831849e+04
3,30,50,3.429999e+04
3,30,60,3.190421e+04
3,30,70,2.962625e+04
3,30,80,2.902860e+04
3,30,90,2.834965e+04
3,30,100,2.797379e+04
3,30,1,1.242214e+05
3,30,2,1.237875e+05
3,30,3,1.051446e+05
3,30,5,8.842136e+04
3,30,10,7.176712e+04
3,30,20,6.039548e+04
3,30,30,5.148169e+04
3,30,40,3.972560e+04
3,30,50,3.591168e+04
3,30,60,3.431863e+04
3,30,70,3.192450e+04
3,30,80,3.039957e+04
3,30,90,2.726126e+04
3,30,100,2.590613e+04
3,30,1,1.101222e+05
3,30,2,1.096667e+05
3,30,3,9.273647e+04
3,30,5,8.419717e+04
3,30,10,6.068902e+04
3,30,20,4.797733e+04
3,30,30,3.543187e+04
3,30,40,2.953253e+04
3,30,50,2.680137e+04
3,30,60,2.449379e+04
3,30,70,2.379689e+04
3,30,80,2.338705e+04
3,30,90,2.174847e+04
3,30,100,2.100691e+04
3,30,1,1.113952e+05
3,30,2,1.113654e+05
3,30,3,1.036994e+05
3,30,5,9.705832e+04
3,30,10,7.135037e+04
3,30,20,5.142974e+04
3,30,30,4.690035e+04
3,30,40,3.357583e+04
3,30,50,2.789596e+04
3,30,60,2.604705e+04
3,30,70,2.329650e+04
3,30,80,2.245159e+04
3,30,90,2.178276e+04
3,30,100,2.119806e+04
